Firm Name,Momentum_1,Long Short,Cluster Index
JGGI-L,-0.0465517241379309,0,0
BUT-L,-0.0440528634361233,0,0
CTY-L,-0.0406779661016949,0,0
MRCH-L,-0.0380228136882129,0,0
EDIN-L,-0.0380165289256199,0,0
ADIG-L,-0.0277777777777777,0,0
MNKS-L,-0.0215264187866928,0,0
ATST-L,-0.0120689655172414,0,0
BT-L,0.0543046357615895,0,0
RFGR-L,-0.3367346938775508,1,1
PAGPA-L,-0.3174603174603175,1,1
INCH-L,-0.2683566433566432,1,1
BIOM-L,-0.1999999999999999,1,1
ATRAS-L,-0.159090909090909,1,1
ABD-L,-0.1559633027522936,1,1
HRN-L,-0.1417910447761193,1,1
LPA-L,-0.1363636363636363,1,1
ECORE-L,-0.1346153846153847,1,1
RNWH-L,-0.1333333333333333,1,1
BRLA-L,-0.1246819338422393,1,1
IMI-L,-0.0822784810126581,1,1
CPI-L,-0.0792682926829264,0,1
CRDA-L,-0.0725388601036269,0,1
BGFD-L,-0.0662557781201849,0,1
DGE-L,-0.0644444444444444,0,1
PZC-L,-0.0623608017817371,0,1
HILS-L,-0.0597014925373132,0,1
BAB-L,-0.0588235294117648,0,1
CFX-L,-0.0579710144927536,0,1
C3U-L,-0.0571428571428571,0,1
ARBB-L,-0.0545454545454546,0,1
BWY-L,-0.050251256281407,0,1
HBR-L,-0.05,0,1
RTN-L,-0.0493827160493827,0,1
BNZL-L,-0.0492753623188405,0,1
CNE-L,-0.048780487804878,0,1
NAIT-L,-0.0468750000000001,0,1
LOOK-L,-0.0466321243523316,0,1
OVB-L,-0.0454545454545454,0,1
CTID-L,-0.0431519699812382,0,1
VIP-L,-0.0431034482758621,0,1
BARC-L,-0.0393120393120394,0,1
GPEG-L,-0.0382513661202185,0,1
KPCK-L,-0.0372168284789645,0,1
DLN-L,-0.037190082644628,0,1
CRGT-L,-0.0352941176470588,0,1
CML-L,-0.0348258706467662,0,1
BRSC-L,-0.0338983050847457,0,1
BKGH-L,-0.0317919075144506,0,1
JMI-L,-0.0317460317460318,0,1
MKS-L,-0.027638190954774,0,1
N4P-L,-0.0273972602739726,0,1
ANEA-L,-0.0263157894736841,0,1
HTG-L,-0.0257879656160457,0,1
UBGU-L,-0.0250000000000001,0,1
RCH-L,-0.0242587601078165,0,1
GRG-L,-0.0231910946196659,0,1
C1Y-L,-0.0226415094339622,0,1
CDFF-L,-0.0219298245614034,0,1
AIEA-L,-0.0194174757281553,0,1
TITN-L,-0.01875,0,1
CFYN-L,-0.0186567164179104,0,1
CLDN-L,-0.0156739811912227,0,1
CKT-L,-0.0153846153846154,0,1
AV-L,-0.0147783251231528,0,1
ELM-L,-0.0143884892086327,0,1
BOY-L,-0.0127795527156548,0,1
DIG-L,-0.0124416796267495,0,1
CRPR-L,-0.0106382978723403,0,1
CGT-L,-0.0105263157894737,0,1
NWG-L,-0.0088945362134691,0,1
CHG-L,-0.0067340067340068,0,1
ANTO-L,-0.0063492063492063,0,1
HAN-L,-0.0059880239520956,0,1
COA-L,0.0,0,1
HVT-L,0.0,0,1
IPU-L,0.0,0,1
BOOT-L,0.0,0,1
RIICi-L,0.0,0,1
NICL-L,0.0,0,1
CMH-L,0.0,0,1
CEPS-L,0.0,0,1
LSC-L,0.0,0,1
BMT-L,0.0,0,1
ALUG-L,0.0059171597633136,0,1
SMDS-L,0.0059642147117293,0,1
BAG-L,0.008,0,1
TW-L,0.0117647058823529,0,1
RS1R-L,0.0126849894291753,0,1
TPK-L,0.0139860139860137,0,1
SHEL-L,0.0224127893351711,0,1
HAYS-L,0.0247349823321556,0,1
CGS-L,0.0261437908496731,0,1
JET2-L,0.0264900662251654,0,1
GHT-L,0.0270270270270269,0,1
BWNG-L,0.0277777777777776,0,1
BATS-L,0.0289687137891077,0,1
DSCV-L,0.03,0,1
SBRY-L,0.0352369380315917,0,1
PSON-L,0.0360360360360361,0,1
LLOY-L,0.0362473347547975,0,1
GLEG-L,0.0422705314009661,-1,1
DPLM-L,0.044917257683215,-1,1
ABF-L,0.0478723404255319,-1,1
ACRM-L,0.0540540540540539,-1,1
HDT-L,0.0543478260869565,-1,1
REDD-L,0.0653266331658293,-1,1
GFRD-L,0.0769230769230768,-1,1
DLAR-L,0.0828905419766208,-1,1
BAES-L,0.0994152046783625,-1,1
TET-L,0.1219512195121952,-1,1
KMR-L,0.1399999999999999,-1,1
SNXS-L,0.24,-1,1
HID-L,0.1176470588235294,0,2
