Firm Name,Momentum_1,Long Short,Cluster Index
CRGT-L,-0.1951219512195121,0,0
BWNG-L,-0.1565217391304348,0,0
GHT-L,-0.1473087818696884,0,0
GHT-L,-0.1473087818696884,0,0
KMR-L,-0.12,0,0
HWC-L,-0.1063829787234043,0,0
CPI-L,-0.0771929824561403,0,0
CPI-L,-0.0771929824561403,0,0
DSCV-L,-0.0173410404624277,0,0
COA-L,0.0,0,0
HVT-L,0.0,0,0
OVB-L,0.0,0,0
CFYN-L,0.0085470085470085,0,0
HAN-L,0.011111111111111,0,0
BT-L,0.0155642023346302,0,0
BGFD-L,0.0225108225108223,0,0
CHG-L,0.0390070921985816,0,0
LLOY-L,0.0509453781512605,0,0
CMH-L,0.0615384615384615,0,0
GPEG-L,0.0659898477157363,0,0
GFRD-L,0.0666666666666673,0,0
BAB-L,0.0755813953488371,0,0
HAYS-L,0.0788446526151442,0,0
FSV-L,0.0810810810810813,0,0
ABF-L,0.0822485207100591,0,0
IPU-L,0.087719298245614,0,0
NWG-L,0.0981273408239702,0,0
MTU-L,0.100418410041841,0,0
BNZL-L,0.1155462184873949,0,0
FJV-L,0.1159420289855073,0,0
KBT-L,0.1200000000000001,0,0
SNXS-L,0.1473684210526316,0,0
ALUG-L,0.1666666666666667,0,0
CNE-L,0.2093023255813957,0,0
CTID-L,0.2272727272727273,0,0
HWDN-L,0.289855072463768,0,0
CFX-L,0.305732484076433,0,0
GBGP-L,0.3508771929824561,0,0
HBR-L,0.6363636363636362,0,0
N4P-L,0.6363636363636365,0,0
LOOK-L,-0.1212121212121211,1,1
IBT-L,-0.1032608695652174,1,1
HID-L,-0.0833333333333333,1,1
HDT-L,-0.0645161290322581,1,1
AIEA-L,-0.0521739130434782,1,1
ARBB-L,-0.0120370370370367,1,1
ANEA-L,0.0,1,1
ACRM-L,0.0,1,1
BIOM-L,0.0,1,1
CEPS-L,0.0,1,1
CML-L,0.0059880239520957,1,1
CRPR-L,0.0069686411149825,1,1
TET-L,0.0078125,1,1
LSC-L,0.0119047619047618,1,1
PZC-L,0.0163934426229508,0,1
SBRY-L,0.0266406757634827,0,1
MKS-L,0.0468557336621455,0,1
GLEG-L,0.0509554140127388,0,1
NICL-L,0.0561403508771929,0,1
ELM-L,0.0588235294117651,0,1
CLDN-L,0.0618556701030927,0,1
TITN-L,0.0625,0,1
ECORE-L,0.0666666666666666,0,1
DPLM-L,0.0673400673400674,0,1
INCH-L,0.0686619718309855,0,1
GNC-L,0.0977272727272726,0,1
VIP-L,0.1244635193133048,0,1
RNWH-L,0.1282051282051282,0,1
HILS-L,0.129032258064516,0,1
IMI-L,0.1423076923076922,-1,1
CRDA-L,0.1477272727272727,-1,1
ANTO-L,0.1712598425196849,-1,1
BRLA-L,0.1815068493150686,-1,1
RTN-L,0.2222222222222223,-1,1
HTG-L,0.225296442687747,-1,1
JMG-L,0.2425876010781671,-1,1
SMDS-L,0.2429906542056077,-1,1
CGS-L,0.2477341389728096,-1,1
DLAR-L,0.25,-1,1
C1Y-L,0.257510729613734,-1,1
ATRAS-L,0.3027522935779816,-1,1
ABD-L,0.3095768374164809,-1,1
BOOT-L,0.3157894736842106,-1,1
AZN-L,-0.1988804741521238,1,2
CKT-L,-0.1979166666666666,1,2
RFGR-L,-0.1080000000000002,1,2
PSON-L,-0.0590747330960853,1,2
DLN-L,-0.0528138528138528,1,2
C3U-L,-0.0454545454545454,1,2
DIAL-L,-0.0430107526881722,1,2
JET2-L,-0.0199501246882792,0,2
GRG-L,-0.0093023255813954,0,2
BTW_pa-L,-0.0016977928692699,0,2
NWB_pa-L,0.0015873015873015,0,2
CGT-L,0.0016304347826088,0,2
CDFF-L,0.0032948929159801,0,2
BAG-L,0.0044642857142858,0,2
AEI-L,0.0118203309692672,0,2
HRN-L,0.011904761904762,0,2
KPCK-L,0.0167074164629175,0,2
BATS-L,0.0185546875,0,2
BMT-L,0.0212765957446807,0,2
TRFT-L,0.0268199233716475,0,2
ADIG-L,0.029520295202952,0,2
CTY-L,0.0355140186915887,0,2
NAIT-L,0.0355665839536807,0,2
BRSC-L,0.037190082644628,0,2
DIG-L,0.0441860465116279,0,2
ATST-L,0.0480564211907497,0,2
HRI-L,0.0505747126436781,0,2
LPA-L,0.0511363636363635,0,2
AV-L,0.0531115879828325,0,2
UBGU-L,0.0538461538461538,0,2
REDD-L,0.0572687224669603,0,2
DGE-L,0.0613905325443786,0,2
BARC-L,0.0624327233584498,0,2
MNKS-L,0.0640945861854385,0,2
BUT-L,0.0682451253481895,0,2
JDW-L,0.0698924731182795,0,2
MRCH-L,0.0706713780918728,0,2
EDIN-L,0.0732758620689655,0,2
PAGPA-L,0.0849056603773583,0,2
TW-L,0.0898876404494384,0,2
RCH-L,0.0931558935361216,0,2
JGGI-L,0.0960648148148148,0,2
JMI-L,0.0960960960960959,0,2
SHEL-L,0.0976645183638866,0,2
BAES-L,0.1084624553039332,0,2
KLR-L,0.1104033970276008,0,2
DCC-L,0.134020618556701,0,2
RS1R-L,0.1521739130434782,0,2
HSBA-L,0.158435207823961,-1,2
BOY-L,0.1676829268292685,-1,2
BKGH-L,0.1681068342498037,-1,2
RIICi-L,0.2307692307692306,-1,2
TPK-L,0.2626070409134158,-1,2
BWY-L,0.2883156297420333,-1,2
BLPU-L,0.6211604095563139,-1,2
