firms,clusters,mom1
54594,17,0.0588235294117647
10154,2,-0.0384615384615384
10867,15,0.0582524271844659
11790,17,0.0133333333333334
12117,12,0.263157894736842
12320,18,0.1401273885350318
13056,18,0.0439814814814814
13283,10,-0.0119760479041916
50091,13,0.036144578313253
14286,16,0.0
14526,13,-0.0204081632653061
11581,13,-0.0357142857142857
15203,12,-0.0270270270270269
15828,4,-0.0166666666666667
16126,14,0.25
85885,2,0.0
42438,14,0.02
85914,19,-0.0477707006369426
55044,13,-0.0857142857142857
18092,16,0.0
18244,1,0.0370370370370369
55108,9,0.2169811320754717
20336,10,0.1111111111111111
20670,19,0.2096774193548387
64899,6,0.0285714285714284
22905,10,0.1559633027522935
23027,1,-0.25
47175,9,0.1168831168831168
23660,17,0.042654028436019
23975,13,0.0489510489510489
24548,12,0.0
30680,9,0.0973451327433627
53401,16,-0.0131578947368421
25583,1,0.2222222222222223
56274,17,0.0255102040816326
48637,15,0.087719298245614
36150,2,-0.0547945205479452
64565,20,0.0265486725663717
12044,1,0.0325203252032519
87207,15,-0.09375
63554,13,0.0653266331658291
31318,17,-0.04
21872,12,-0.04
31536,18,0.0659898477157361
31983,4,0.0869565217391303
32046,8,0.0344827586206897
32054,19,0.0704225352112675
47511,14,-0.0534351145038167
33188,16,0.3157894736842106
33639,20,0.0
48143,8,0.0041666666666666
34041,4,0.0147058823529411
23552,16,-0.0217391304347825
60628,3,0.0129198966408268
63597,16,-0.0175438596491228
57330,2,-0.0764331210191082
37875,11,0.0
20765,3,0.0412371134020619
66923,4,0.0833333333333332
17144,4,-0.0169491525423728
88357,8,-0.0571428571428571
38907,16,0.25
32205,4,0.0049261083743843
39328,4,0.0
26657,16,0.1327433628318584
40540,19,0.0
22250,1,-0.0392156862745097
64979,18,0.051660516605166
41452,11,0.1357142857142856
27879,5,-0.1891891891891891
50382,17,0.1764705882352941
52716,12,-0.0313390313390313
42586,17,0.0833333333333332
65285,20,0.0459770114942528
62287,7,-0.05
44821,4,0.0555555555555555
44856,2,0.0666666666666666
45103,16,0.0597014925373133
53129,13,0.0
89181,20,0.086021505376344
46739,4,0.2988505747126437
46843,2,0.0206896551724138
47563,5,-0.0555555555555555
89392,12,0.0416666666666667
61137,11,0.0568181818181818
61145,16,-0.0377358490566037
50462,11,0.069767441860465
49585,2,-0.0077519379844961
64020,2,-0.0109289617486338
11198,17,-0.0909090909090909
59926,11,0.0365853658536585
51423,18,0.0217391304347827
67328,9,0.0604026845637584
45022,15,0.0060240963855422
67002,6,0.0208333333333332
52090,14,0.053191489361702
59942,16,0.0916030534351144
52602,6,-0.1860465116279069
53613,15,0.2934782608695652
54114,9,0.0406091370558374
55213,9,-0.0325203252032519
64442,5,-0.2333333333333332
65373,20,-0.1875
56363,2,-0.0327868852459016
52337,17,0.2258064516129032
51377,15,0.125
22066,7,-0.0094786729857819
57665,9,0.0622710622710622
67010,19,0.1666666666666667
25232,9,0.0053763440860215
34948,18,0.0465116279069768
35107,5,-0.0084033613445377
58675,8,0.0363636363636363
61621,15,0.0557377049180327
45823,10,0.0
51692,11,-0.1999999999999999
40571,4,0.0046082949308756
64427,10,0.2234042553191488
65058,18,0.0398009950248756
65307,7,-0.02
79733,4,0.1499999999999999
66852,13,-0.0625
46922,16,-0.0137931034482758
67193,8,0.0225563909774435
67679,10,0.2244897959183673
67732,15,-0.0263157894736841
67970,2,0.0555555555555555
91679,6,0.127659574468085
69199,7,0.0294117647058822
69220,12,0.3766233766233766
69682,1,-0.06
70288,18,0.1081081081081081
38850,5,-0.0466666666666666
71002,12,0.2250000000000001
25283,7,-0.003875968992248
71934,1,0.0666666666666666
72128,19,-0.1290322580645161
72291,1,-0.054054054054054
72486,20,0.1367521367521367
72603,12,0.0
72710,15,0.2207792207792207
27764,17,0.0465116279069768
54471,16,-0.0129870129870129
44951,12,0.0671936758893281
58625,6,0.1824817518248176
76022,8,0.0461538461538462
74500,2,0.0394736842105263
60353,13,-0.0531914893617021
74561,10,0.0588235294117647
65752,17,-0.0270270270270269
74975,17,0.0701754385964912
40061,11,-0.1237623762376237
75417,19,0.5652173913043479
75433,10,0.1351351351351351
40694,4,0.0887573964497041
37640,10,-0.0238095238095238
76129,19,-0.1462450592885376
48709,16,0.1466666666666667
92524,16,0.4722222222222223
47183,11,-0.008130081300813
61217,20,-0.073394495412844
65306,11,-0.04
37612,14,0.0
79039,17,0.6599999999999999
79303,6,0.0307692307692306
65103,6,-0.0188679245283018
47917,17,0.0714285714285714
80013,17,-0.0476190476190476
61698,11,-0.0434782608695651
92874,14,0.0
81294,6,0.0163934426229508
19502,8,0.125
81614,17,0.0
81702,4,0.0555555555555555
64506,16,-0.0857142857142857
82449,5,-0.1153846153846154
51086,18,0.018181818181818
53671,15,-0.0491803278688525
83601,11,0.1028037383177569
83919,4,0.0545454545454544
88381,5,-0.0526315789473684
88445,7,0.0606060606060605
68670,19,-0.0357142857142857
88867,17,-0.0769230769230768
21785,19,0.3376623376623375
10079,19,0.1234567901234569
10048,13,0.0338983050847456
10175,12,0.1304347826086955
10361,14,0.0909090909090908
10397,7,0.0955414012738853
10434,16,0.368421052631579
70148,19,0.0370370370370369
75510,20,0.1528384279475982
10634,1,0.1333333333333333
10800,4,0.2954545454545454
10914,13,-0.0434782608695651
10972,6,-0.04
11124,20,-0.0714285714285714
11020,18,-0.086206896551724
10087,16,-0.1428571428571429
11136,10,0.2857142857142858
11353,17,-0.0422535211267606
11344,16,0.0461538461538462
75033,19,0.5555555555555556
11424,13,0.2142857142857142
75068,19,0.0693069306930693
75094,19,0.0
11596,1,0.3999999999999999
75174,13,-0.0294117647058823
75557,16,0.0277777777777776
11661,20,0.018181818181818
11694,12,-0.1538461538461538
11727,1,0.03125
12099,17,0.0
75335,13,0.0675675675675675
12006,13,0.0350877192982457
12211,9,0.0037037037037037
75402,8,-0.0434782608695651
75434,6,0.2857142857142858
50906,15,0.3333333333333332
10568,5,0.0263157894736842
10998,3,0.0
11181,16,0.064516129032258
39116,5,0.0
50032,5,-0.004524886877828
69171,12,0.0
68814,19,-0.043010752688172
47730,17,-0.0887573964497041
13232,2,0.1951219512195121
13777,17,0.3
44652,16,0.0581039755351682
38746,7,-0.0212765957446808
60871,15,0.0596026490066226
14198,9,0.1090909090909091
14331,20,-0.0161290322580645
45583,13,0.0558375634517767
14702,15,0.2140762463343108
15537,6,-0.0545454545454545
68830,19,0.0183486238532109
85631,2,0.2407407407407407
16185,10,-0.0684931506849315
16791,19,0.0
17057,20,0.0338983050847456
17903,18,0.1118881118881118
49373,4,0.0036101083032491
18570,3,0.0140845070422535
47642,18,0.0389610389610388
18973,11,0.0144927536231884
19271,4,0.0172413793103447
29938,7,0.042622950819672
10866,3,0.0193798449612403
19880,16,0.0303030303030302
20248,17,-0.1111111111111111
25320,14,0.0323624595469256
21726,7,0.0945945945945945
21742,18,0.0152671755725191
11267,19,0.1339285714285714
50366,10,-0.0454545454545454
22825,1,0.0
26841,5,0.0857142857142856
65533,2,0.3087431693989071
24572,4,0.0416666666666667
24951,20,-0.0476190476190476
25049,10,0.1730769230769231
25217,7,0.0903225806451613
25487,15,-0.1740890688259109
69307,17,-0.0526315789473684
27124,12,0.0606060606060605
65541,1,-0.0714285714285714
27562,2,0.1963470319634703
31026,12,-0.0720720720720721
27800,2,-0.034090909090909
27909,15,0.0555555555555555
28207,13,-0.0434782608695651
19828,19,-0.0596026490066224
28311,16,0.1578947368421053
28522,2,0.0375
10731,20,-0.1851851851851852
59707,20,0.1538461538461537
63546,2,0.1369863013698631
29023,16,-0.0566037735849056
49154,3,0.0175438596491228
19350,12,0.0477178423236515
29210,3,-0.0217391304347825
49429,17,0.0721311475409836
61313,11,0.1062271062271063
19254,17,0.072289156626506
31500,6,-0.0549450549450549
87581,12,0.0
50788,8,-0.1392405063291139
33690,19,0.0357142857142858
34113,1,0.3333333333333332
44708,11,0.0925925925925925
58405,16,-0.0357142857142857
37058,15,-0.0196078431372549
26382,7,-0.0062499999999999
37103,11,0.0378787878787878
31974,10,0.0316205533596838
62228,17,0.0285714285714284
59010,16,0.1923076923076923
60935,6,0.1120689655172413
40838,5,0.0608365019011407
19174,9,-0.0270270270270269
21055,15,0.1298701298701299
59547,2,-0.0129870129870129
47888,7,-0.0097087378640776
62367,16,0.1666666666666667
39670,11,0.09375
49189,13,0.1060606060606059
32475,5,0.0336538461538462
40628,4,-0.0204081632653061
40644,15,-0.0999999999999999
39765,8,-0.0344827586206896
32600,1,-0.25
41420,14,0.0270270270270269
32678,4,-0.036144578313253
23077,8,0.0476190476190476
41663,19,0.0175438596491228
27828,18,0.1135225375626043
32803,3,0.0173913043478259
66181,2,0.0946745562130177
32870,7,-0.0352941176470588
42366,17,-0.0752688172043011
32926,5,0.0740740740740741
66587,8,0.1875
42922,17,-0.0454545454545454
43474,12,0.2571428571428571
44389,3,-0.0350877192982456
12503,16,0.1
45560,3,-0.2962962962962963
45699,9,-0.012121212121212
12040,19,0.0833333333333332
46149,3,0.0943396226415094
46237,13,-0.0545454545454545
48100,1,-0.0952380952380952
33267,12,-0.2307692307692307
47133,13,-0.0307692307692307
57437,9,0.1009174311926606
47571,17,-0.0588235294117647
53495,1,0.1818181818181818
50374,6,0.0615384615384615
48208,12,0.0
48291,19,-0.0337078651685393
48347,9,0.0182648401826484
64282,4,0.0847457627118644
26294,14,0.0
53612,13,-0.0185185185185184
61399,5,0.2377049180327868
62316,18,0.0434782608695651
50519,10,0.0434782608695651
66253,9,-0.0267857142857143
51960,13,0.0
13100,9,0.063063063063063
51984,2,-0.0652173913043477
27617,1,-0.0333333333333333
64637,5,-0.0392156862745097
60097,8,0.0611854684512427
22891,8,-0.0433212996389891
53050,12,-0.0526315789473684
53189,15,0.0172413793103447
55191,7,0.1309523809523809
54843,10,0.0
68582,15,0.0220588235294116
47773,7,0.0504032258064515
56339,9,0.0161290322580645
56419,1,0.1428571428571428
56777,14,-0.05
57171,14,0.0845070422535212
34665,10,0.5208333333333333
57809,13,0.1374999999999999
57817,13,0.0714285714285714
57884,9,0.125
58473,2,0.3181818181818181
53639,4,-0.0652173913043477
59185,3,0.0674157303370786
45313,13,0.076086956521739
59767,18,-0.1309523809523809
59775,17,0.1964285714285714
60055,2,-0.1515151515151515
60346,10,0.0483870967741935
60679,10,-0.0030864197530864
35051,17,0.0405405405405405
75310,15,0.0774193548387096
18403,18,-0.444121915820029
61460,16,0.0
35238,18,0.022099447513812
27713,11,-0.0436363636363635
61823,4,-0.0327868852459016
62384,3,0.1379310344827586
13936,6,0.1345291479820627
64338,20,0.0384615384615385
49971,13,-0.0687830687830688
63686,6,0.3103448275862068
63715,2,0.11864406779661
91193,10,-0.2592592592592593
43748,1,0.0
64697,7,0.1071428571428572
64769,16,0.1297709923664123
42307,8,-0.0169491525423728
62033,11,0.1232876712328767
61620,15,0.1981132075471698
67177,11,0.0625
25312,16,0.0555555555555555
67620,1,0.4444444444444444
91556,5,-0.1692307692307691
62682,17,-0.0086956521739129
68065,5,-0.0149253731343284
68428,18,-0.0404040404040404
39773,17,0.0370370370370369
50948,8,0.1999999999999999
70106,1,0.0
70376,5,-0.0124999999999999
70923,4,-0.0086956521739129
42585,17,0.0497512437810945
72005,10,0.0925925925925925
36740,12,-0.0526315789473684
72961,7,0.129251700680272
73083,13,-0.0515463917525773
54981,16,-0.0416666666666666
73796,3,0.0
74123,12,-0.0769230769230768
74230,2,0.1
53751,3,-0.1186440677966101
62447,4,0.0384615384615385
57162,1,-0.4545454545454546
76081,15,-0.1161290322580644
48573,1,-0.2857142857142857
60580,3,-0.0759493670886075
63036,16,0.25
76743,18,0.0442477876106195
50278,20,0.0
63386,12,0.1851851851851851
25937,16,-0.037037037037037
79338,19,0.4318181818181819
46260,15,0.0941176470588236
66368,9,0.013157894736842
79840,2,0.0909090909090908
37807,4,0.0740740740740741
80179,6,-0.0333333333333333
80347,15,0.0699588477366255
80857,1,0.046875
59627,2,0.018181818181818
81190,6,0.0
55976,1,0.0420560747663552
51932,7,-0.0245098039215686
81510,15,-0.2967032967032966
82924,2,0.0
82991,16,-0.2142857142857143
83011,16,0.1711711711711712
15456,13,-0.0329218106995884
44476,18,0.1052631578947369
40539,15,0.0829875518672198
89245,2,-0.1272727272727273
91572,19,0.148936170212766
72996,15,0.0136986301369863
91636,4,-0.0657894736842105
34228,10,0.1666666666666667
91994,4,0.0
10025,3,0.2352941176470588
86511,17,0.1891891891891892
90609,12,-0.0583333333333333
69411,17,0.0847457627118644
67467,20,0.256198347107438
10182,20,0.1195652173913044
10222,4,0.125
10248,13,-0.0163934426229508
10247,1,-0.3235294117647058
10256,12,-0.1052631578947368
10259,1,-0.0238095238095238
10282,1,0.2857142857142858
75500,16,-0.1228070175438597
10501,4,0.0
10185,15,-0.0128205128205127
10514,4,0.0
10531,3,-0.0833333333333333
10578,12,0.3636363636363635
10178,12,0.1834862385321101
10622,10,-0.3333333333333333
10633,12,-0.0857142857142857
10709,2,0.1818181818181818
10010,12,-0.0789473684210526
75232,6,0.0759493670886075
10706,1,-0.1666666666666666
67985,1,0.6923076923076923
11747,19,-0.1999999999999999
76563,18,0.0204081632653061
10199,7,0.0270270270270269
10870,16,0.271186440677966
75527,12,0.0210526315789474
75528,16,-0.0344827586206896
10984,10,0.375
32563,8,0.0068027210884353
11103,1,0.4851485148514851
71837,3,-0.0508474576271186
11154,20,-0.0769230769230768
11202,19,-0.0632911392405063
10325,20,0.1481481481481481
11343,15,0.0348837209302326
71685,4,0.04
10415,6,0.0618556701030927
11382,19,0.1208791208791209
11379,19,0.2407407407407407
11453,1,-0.1388888888888888
11278,16,0.5625
11475,1,0.0370370370370369
10636,19,0.2952380952380953
11480,1,0.1034482758620689
75066,16,-0.0689655172413793
10790,17,-0.0789473684210526
75100,17,0.1232227488151658
75170,1,-0.0999999999999999
75563,16,0.5897435897435896
75179,7,0.0165289256198346
11663,15,-0.0384615384615384
11959,18,0.0684931506849315
11928,20,0.013953488372093
11081,19,-0.1637931034482759
11977,20,0.1999999999999999
11978,19,0.2121212121212121
61858,12,0.1428571428571428
75489,10,0.2098214285714286
56354,17,0.1228070175438595
65832,3,0.3095238095238095
