firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
54594,0.88145409,0.0013183426,-37.33459988,0.0354694711,0.8195851583,1.7831631393,0.0427009391,-0.076387817,0.1905749574,0.0001257941,-0.114186311,-0.043452877,-39.78947368,0.0782899831,0.0434528772,19,-0.002216957,-0.032608696,-0.094348372,0.1387967252,-0.083127856,0.1232427032,-0.087541893,-0.003978743,-0.038228701,0.4815735052,0,3.6997082513,0.1792958213,1.2912321845,0.0259225326,169.74722838,5.5597031184,0.0383981802,0.0,0.0,1,0.0195782678,0,0.0,0.3417608279,4.0,-0.052731256,-0.196254385,-0.271989365,0.307227699,3.8752298803,-0.942558004,0.0300541851,2.8966307613,0.5144534075,12.2394639,0.015907262,0.0054184344,0.0117837584,0.0549047436,0.0191110062,0.0057212799,0.0,-0.000422047,-0.726781081,-0.028985508,5.0,10.631470848,-0.370666318,0.2753295195,0,-0.005505768,0.0294117648,0.0174754409,0.02512825,0.7199475332,1.6048279168,4.7227767e-08,5.1637007e-08,1.2891572182,1.6619263334,0.0852228992,0.0269644593,-0.037878787878787845,0.09482758620689657,0.15454545454545454,0.14414414414414423,0.23300970873786397,0.19811320754716988,0.19811320754716988,0.17592592592592582,0.17592592592592582,0.2450980392156863,0.35106382978723394,0.2828282828282829,0.33684210526315783,0.35106382978723394,0.33684210526315783,0.33684210526315783,0.35106382978723394,0.32291666666666674,0.27,0.19811320754716988,0.23300970873786397,0.1339285714285714,0.12389380530973448,0.024193548387096753,0.10434782608695659,0.17592592592592582,0.2828282828282829,0.12389380530973448,0.15454545454545454,-0.023076923076923106,-0.045112781954887216,0.024193548387096753,0.12389380530973448,0.23300970873786397,0.1339285714285714,0.23300970873786397,0.30927835051546393,0.38043478260869557,0.33684210526315783,0.5119047619047619,0.29591836734693877,0.0,-0.2701149425287356,-0.33854166666666663,-0.2529411764705882,-0.2658959537572254,-0.4708333333333333,-0.4899598393574297
10154,1.8400038026,0.0512406122,-4.897821314,0.0,1.6190068764,3.9335171277,0.0409088107,-0.047886538,0.3214242102,0.0072173216,-0.124044166,-0.064333652,-4.452071738,0.2793674937,0.0643336521,20,0.0066219247,-0.090054816,0.0936563877,0.0999048318,-0.016958068,0.1553143966,-0.026779597,0.0599584809,0.0309836648,0.6091283576,0,1.9819335774,-0.054841182,1.8350179657,-0.07255257,10.482182064,3.1095468323,0.1553871885,0.0,0.0,1,0.5754885453,0,0.0,0.622212358,6.0,-0.973894608,0.1177745524,-0.270010264,1.3787403091,479.54842457,-0.28499582,0.2710559646,-392.9464664,0.0626025367,10.313044279,-0.001953841,0.0034495406,0.0060396744,0.1543872992,0.1084869361,-0.021083744,0.0,0.0491491587,0.1200250285,-0.05882353,4.0,7.6200921539,-0.200435715,0.1223981675,0,0.0339760106,0.0606060624,0.0335950115,0.0435538549,1.0104619821,1.0059830924,2.1499597e-06,5.0000001519,0.7507178053,0.5635772232,2.1627032234,0.0713827172,-0.014705882352941124,0.046875,-0.042857142857142816,0.046875,0.2407407407407407,0.26415094339622636,0.4565217391304348,0.5952380952380953,0.3400000000000001,0.28846153846153855,0.28846153846153855,0.28846153846153855,0.39583333333333326,0.1964285714285714,0.3400000000000001,0.15517241379310343,0.4565217391304348,0.39583333333333326,0.1964285714285714,0.1964285714285714,0.08064516129032251,0.1166666666666667,0.08064516129032251,0.046875,0.1964285714285714,0.5227272727272727,0.8108108108108107,0.6341463414634145,0.48888888888888893,0.5227272727272727,0.28846153846153855,0.42553191489361697,0.21818181818181825,0.8611111111111112,0.5227272727272727,0.6341463414634145,0.675,0.8611111111111112,0.763157894736842,0.8108108108108107,0.558139534883721,0.8611111111111112,0.8611111111111112,0.4565217391304348,0.8108108108108107,0.5952380952380953,0.675,0.5952380952380953
10867,0.5425121037,0.1156034751,2.7219111404,0.0,0.1955185161,1.5680086227,0.2719149964,0.2549893385,0.5953664439,0.0067696836,0.1851567171,-0.108817373,-0.624131627,0.1877552602,0.1088173734,13,-0.006927253,0.1840087623,0.1915800293,-0.078543389,0.2781384471,0.2472174938,0.0479760287,0.0403699178,0.2822177822,0.6425183842,0,2.2212527267,0.0666500066,1.8127142412,0.1589678997,16.291904553,6.8013200513,1.0841084968,0.0,0.0,0,,0,0.0,0.8252414252,7.0,-0.484832224,-0.062872695,-1.547913349,0.0324372001,-2.291117971,-0.204614029,0.1238102987,-729.8629627,0.0650286707,11.249740864,-0.003547349,0.0236905021,0.0330557305,0.04026664,0.1171267399,-0.012872541,0.0,-0.009756098,1.4809688122,-0.078050073,6.0,11.31875195,-0.159745491,1.006010929,0,0.148846195,0.092105262,0.030073926,0.0387730659,0.6297031859,2.571816181,6.6696175e-08,2.6336695e-08,1.4927501533,2.2283030202,0.0125839601,0.0543729439,-0.08208955223880599,0.0,0.3085106382978724,0.32258064516129026,0.35164835164835173,0.4819277108433735,0.732394366197183,0.28125,0.12844036697247696,0.1941747572815533,0.268041237113402,0.5185185185185186,0.3666666666666667,0.430232558139535,0.8088235294117647,1.3653846153846154,1.3653846153846154,1.7954545454545454,1.46,0.7083333333333333,0.6849315068493151,0.5375000000000001,0.618421052631579,0.7826086956521738,0.732394366197183,1.0163934426229506,1.2363636363636363,0.835820895522388,0.7571428571428571,0.9838709677419355,0.8636363636363635,0.835820895522388,0.5569620253164558,0.6621621621621621,0.8088235294117647,1.0847457627118646,1.2363636363636363,2.236842105263158,2.324324324324324,2.075,1.6739130434782608,1.0499999999999998,0.618421052631579,0.618421052631579,0.5185185185185186,0.732394366197183,0.8923076923076922,1.1578947368421053
11624,0.0224446976,0.0388465919,3.9510732323,0.0,0.0398537258,0.3103411066,-0.441939121,0.2732387476,0.9718688845,-0.72884935,-0.190847128,-0.096847089,-0.555555556,0.0604280319,0.0968470892,10,0.0111912192,0.0,0.3597394411,-0.764626041,3.9120464935,0.7906976744,-0.19590067,0.0168786693,-1.593908629,0.9026931796,0,6.1913357401,0.5848708387,5.9338146811,0.5828643318,1.6340909091,7.7311827957,0.9085037675,0.0,0.0,0,,0,0.0,-3.670542636,6.0,-3.24614778,0.1700633716,-0.179289935,-0.352592435,-2.684665054,,0.0464799064,-1479.158479,0.0292355627,9.9065204487,0.0087774295,0.0291889708,0.0312533795,0.0110343269,0.3953534355,-0.003156496,0.0,0.002297249,-0.009014455,0.0775978435,3.0,8.8758461777,0.1901709272,0.250210818,0,-0.01326617,0.0793650821,0.0408615466,0.0425002404,1.1586644763,0.9557792317,7.8089054e-06,1.0000001234,2.673909063,7.149789677,0.1330612125,0.1108699473,0.045454545454545414,0.12195121951219523,0.0,-0.13207547169811318,-0.2136752136752137,0.16455696202531644,0.17948717948717952,0.17948717948717952,0.3142857142857143,0.4375,0.2432432432432432,0.4375,0.3529411764705883,0.19480519480519476,0.4375,0.6428571428571428,15.0,19.444444444444443,19.444444444444443,19.444444444444443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11790,0.4589386814,0.0221445047,6.9515852123,0.0078932391,0.2189213073,0.2033145613,0.0217415229,0.0570347534,0.0856572309,0.0,0.0225261464,-0.010207326,-0.304024349,0.0288769733,0.0102073257,19,-0.00280446,0.03125,-0.129616568,-0.325632673,-0.159214147,0.0627333212,-0.00747922,0.0266138827,0.0743298915,0.5517789231,0,8.0371253406,0.6906021229,4.9690054496,0.7716330911,3.1073595056,4.8102409639,0.2330600809,0.0,0.0,0,0.0,0,0.0,0.1133355539,4.0,-1.863821378,-0.127061465,-0.219820568,-0.035691488,-0.465476578,0.0858435507,0.0552632577,-200.697215,0.3092212679,11.66101783,0.0123448292,0.0292000439,0.0439058195,0.0243797918,0.0983992417,-0.026753747,1.0,0.01345877,1.564325578,-0.02631579,5.0,9.6406200365,-0.089479294,0.1474577879,0,-0.142278047,0.0541516244,0.0232241302,0.0296063333,1.8023373611,1.8779422937,1.3984572e-06,7.6572949e-08,0.5149754901,0.2651997554,-0.296443846,0.0341741703,-0.011627906976744207,0.03658536585365857,0.1333333333333333,0.11842105263157898,0.11842105263157898,0.11842105263157898,0.1333333333333333,0.14864864864864868,0.11842105263157898,0.1333333333333333,0.1333333333333333,0.08974358974358965,0.03658536585365857,0.011904761904761862,0.0625,0.024096385542168752,0.04938271604938271,0.00591715976331364,-0.03409090909090906,-0.039548022598870025,0.011904761904761862,-0.12371134020618557,-0.16666666666666663,-0.19047619047619047,-0.05555555555555558,-0.011627906976744207,0.0,0.0625,-0.02298850574712641,-0.10526315789473684,0.04938271604938271,0.024096385542168752,-0.03409090909090906,0.011904761904761862,-0.05555555555555558,-0.05555555555555558,0.18055555555555558,0.1333333333333333,0.14864864864864868,0.08974358974358965,0.04938271604938271,-0.08108108108108103,-0.2543859649122807,-0.25764192139737996,-0.26086956521739135,-0.2272727272727273,-0.32539682539682535,-0.2796610169491526
12117,1.0057493206,0.0211075435,-1.124223395,0.0,0.4453942962,2.4706505327,0.0317526263,0.1119133574,0.8531407942,1.1536432575,-0.215273935,-0.115555556,-7.544642857,0.1803564209,0.1155555556,13,-0.068786325,0.1353846154,-0.126837174,-0.00331033,0.0192393695,0.5951257862,-0.460570245,-0.062960289,0.363713799,0.6068437662,0,2.1989619377,0.2497884771,1.8251153403,0.4209603249,6.2916333387,6.5287184595,0.3233488372,0.0,0.0,0,1.0,0,1.0,1.5022146508,6.0,-1.486404768,-0.171779499,-0.040420489,0.6533934687,-11.39268055,-1.628142507,0.1376731301,-459.5690234,0.1088391198,9.3503414162,0.005631769,0.0047661324,0.0084717608,0.020667803,0.2706060606,0.0546078605,0.0,-0.009925571,0.5512843976,-0.105336107,5.0,8.7601785849,-0.542222217,0.6811704447,0,0.0208778319,0.1346153915,0.0604743723,0.0707428374,1.2016092412,4.1593992774,1.1721899e-06,2.2177299e-08,1.5227076626,2.3186386258,-4.81419542,0.103616369,0.21875,0.3448275862068966,0.3448275862068966,0.30000000000000004,0.30000000000000004,0.026315789473684292,-0.11363636363636365,-0.0714285714285714,-0.1875,0.026315789473684292,-0.0714285714285714,-0.21999999999999997,-0.21999999999999997,0.0,0.7727272727272727,0.7727272727272727,1.1666666666666665,1.4375,0.625,0.56,0.3928571428571428,0.08333333333333326,0.026315789473684292,0.026315789473684292,-0.025000000000000022,0.08333333333333326,0.21875,0.026315789473684292,0.08333333333333326,-0.11363636363636365,-0.1875,-0.21999999999999997,-0.04878048780487809,0.625,0.21875,0.3928571428571428,0.7727272727272727,0.278688524590164,-0.0714285714285714,0.5,0.625,0.3928571428571428,0.054054054054053946,-0.25,-0.3275862068965517,-0.3275862068965517,-0.35,-0.3709677419354839
12320,0.6338633416,0.0772272644,-1.132441137,0.025721062,0.4973571673,1.4266602909,0.0966514809,0.015899962,0.3542589801,0.0085459798,-0.021889256,-0.032690952,-0.475107866,0.1139185452,0.0326909518,19,0.0100310867,0.0,-0.05980448,-0.024242196,0.007144554,0.1586121437,-0.148107327,0.0700680194,0.0476593942,0.4693914533,0,1.9299515664,0.0783136664,1.0392879225,0.0466583983,98.908485118,6.5940943016,0.2954431073,0.0,0.0,1,0.4232807184,0,0.0,0.62928405,7.0,0.0122681887,-0.130285128,-0.075326854,2.7225568784,-1.292808375,-1.030090859,-0.027192353,-2121.199067,0.0819316729,12.183309265,0.002074025,0.0193281102,0.0348684864,0.0538110181,0.0486138549,-0.00080449,1.0,-0.00040201,0.3098974681,0.0454164706,5.0,10.63091538,-0.411888148,0.35841022,0,0.1126748775,0.0523255803,0.0135816614,0.0154251002,1.1488686462,3.104667521,2.9566053e-08,3.5161709e-08,1.196849318,1.4324482901,-0.128671769,0.0487181257,0.031088082901554515,0.1775147928994083,0.2437499999999999,0.37241379310344835,0.32666666666666666,0.3355704697986577,0.39160839160839167,0.3355704697986577,0.1117318435754191,0.2675159235668789,0.28387096774193554,0.2675159235668789,0.3092105263157894,0.5793650793650793,0.5190839694656488,0.6311475409836065,0.8425925925925926,0.7008547008547008,0.5793650793650793,0.46323529411764697,0.3355704697986577,0.2360248447204969,0.2515723270440251,0.13714285714285723,0.08152173913043481,0.1775147928994083,0.44202898550724634,0.5546875,0.7610619469026549,1.0515463917525771,0.9320388349514563,1.0729166666666665,1.01010101010101,1.3411764705882354,1.45679012345679,1.7638888888888888,1.926470588235294,2.685185185185185,2.618181818181818,2.316666666666667,2.5535714285714284,2.0615384615384613,1.8028169014084505,1.3411764705882354,1.4268292682926829,1.8028169014084505,1.2359550561797752,1.518987341772152
13056,0.509877916,0.0633493454,5.4918580433,0.0172467775,0.2477131521,0.8566827179,0.1397442097,0.0108718677,0.7519891501,1.033387287,-0.14109404,0.0355025671,0.4222899667,0.0365975525,0.0355025671,20,0.0097853505,0.1656050955,0.0587859486,-0.106391785,0.0353546044,0.1548906328,0.1181137803,0.0652014983,0.105935215,0.4436194039,0,2.2616681963,-0.18099394,1.614295785,-0.220383725,17.512951932,5.4852839544,0.3562835788,0.0,0.0,0,0.0,0,0.0,1.2046622959,6.0,0.06327497,0.0456655762,0.0917235173,-0.055571857,-0.412923559,-0.121324082,-0.047572065,1406.6884191,0.0440807125,14.513654049,0.0015848618,0.0234736926,0.0385741104,0.014503885,0.0645692593,0.0363906648,0.0,0.0007174888,0.2005484487,-0.037128443,4.0,14.560016031,0.2535809158,0.9936753338,0,0.0738840743,0.019480519,0.0128083684,0.0181134027,0.724153668,4.9094579037,1.0358488e-09,1.7181387e-08,0.358001316,0.1281649423,0.8808701951,0.0336795643,-0.08230452674897115,-0.18014705882352944,-0.10080645161290325,-0.0429184549356223,-0.10799999999999998,-0.534446764091858,-0.5224839400428265,-0.5131004366812226,-0.5055432372505544,-0.4837962962962963,-0.46522781774580335,-0.41927083333333337,-0.4084880636604774,-0.44110275689223055,-0.42525773195876293,-0.43256997455470736,-0.38227146814404434,-0.3664772727272727,-0.3735955056179775,-0.34985422740524785,-0.2806451612903226,-0.30094043887147337,-0.3074534161490683,-0.34411764705882353,-0.2736156351791531,-0.3262839879154078,-0.18315018315018317,-0.2736156351791531,-0.22027972027972031,-0.15209125475285168,-0.18315018315018317,-0.13229571984435795,-0.292063492063492,-0.26644736842105265,-0.2898089171974523,-0.26158940397350994,-0.22027972027972031,-0.17407407407407405,-0.1584905660377358,-0.05907172995780585,-0.0304347826086957,0.0182648401826484,-0.15530303030303028,-0.20357142857142863,-0.23890784982935154,-0.16479400749063666,-0.17712177121771222,-0.10799999999999998
13283,0.1832715808,0.0649429974,5.2948491654,0.050971876,0.0372847204,0.1793954465,0.6471389646,0.2308057999,0.8505665161,0.5,2.7729885057,-0.113727579,-0.350021863,0.0876744663,0.1137275795,16,0.0,0.0454545455,0.25,0.2180477528,0.0524751274,0.4444444444,-0.148459384,0.0057047778,0.0824318658,0.8098448564,0,5.458492003,-0.660156505,5.458492003,-0.660156505,1.2186535494,4.2990813202,1.9162861492,0.0,0.0,0,,0,0.0,0.9002096436,6.0,-1.56324136,0.0617333249,-0.130350559,-0.169084271,-10.59060124,0.0727385447,0.0449911755,-405.0565068,0.1088391198,11.375416171,0.0225021789,0.0760919864,0.1147447862,0.0126364818,0.6675035406,0.0034715385,2.0,0.0044156695,-0.324444444,-0.007365999,5.0,9.0203293267,0.0318132611,0.06151708,0,0.0208778319,0.0204081628,0.0096192515,0.0076536991,1.0409046764,0.1801059875,1.1082108e-06,2.0000005789,0.2558076564,0.0654375571,3.851356365,0.0357206316,0.054263565891472965,0.0,0.014925373134328401,-0.02857142857142858,0.10569105691056913,0.20353982300884965,-0.24444444444444446,-0.14465408805031443,-0.17575757575757578,-0.18562874251497008,-0.08724832214765099,-0.07482993197278909,-0.1282051282051282,-0.19047619047619047,-0.02857142857142858,0.11475409836065564,0.03816793893129766,0.03816793893129766,0.1428571428571428,0.04615384615384621,-0.08108108108108103,-0.11111111111111116,-0.04225352112676062,-0.03546099290780147,0.10569105691056913,0.11475409836065564,0.0625,-0.08724832214765099,-0.11688311688311692,-0.06206896551724139,-0.1225806451612903,-0.23163841807909602,-0.24444444444444446,-0.26881720430107525,-0.28042328042328046,-0.24653739612188363,-0.14465408805031443,-0.09333333333333338,-0.01449275362318836,-0.021582733812949617,-0.1225806451612903,-0.14465408805031443,-0.22285714285714286,-0.1807228915662651,-0.1282051282051282,-0.01449275362318836,0.022556390977443552,0.022556390977443552
13646,0.889725747,0.060286533,-2.654799545,0.0328121163,1.5534015555,2.6560785919,0.087976012,0.0983037356,0.1379244092,-0.007717303,0.1415198768,-0.046947251,-1.949483976,0.1778141629,0.0469472514,19,0.0404722195,0.1666666667,0.2429127463,0.2818471726,-0.122885999,0.0544052738,0.070911246,0.1783822359,0.030064071,0.4981789476,0,1.3951101011,-0.244411792,0.9583104772,-0.407061559,10.257999241,86.471215352,0.105918443,0.0,0.0,1,1.0,0,0.0,0.2807370057,4.0,-2.213841299,0.1428151051,0.0655773594,0.1523526034,-0.79524705,0.371301991,0.0481251157,-298.0887639,0.117565314,10.332368035,0.0042909864,0.0111427246,0.0326958441,0.0887127033,0.0821237086,-0.075587309,1.0,0.0101469845,3.5170084856,0.0276923086,3.0,9.0137170305,-0.093239242,0.2669192926,0,-0.142278047,0.0467924513,0.0313161725,0.0320873695,1.7347716361,3.7135308223,7.2992041e-06,2.0000000505,0.0702553119,0.0049358088,0.5799504382,0.0400675816,-0.020000000000000018,0.02083333333333326,-0.020000000000000018,-0.05769230769230771,-0.09259259259259256,-0.15517241379310343,-0.05769230769230771,-0.09259259259259256,-0.020000000000000018,0.0888888888888888,0.0652173913043479,0.02083333333333326,0.02083333333333326,0.042553191489361764,0.11363636363636354,0.0,-0.05769230769230771,-0.10909090909090913,-0.09259259259259256,-0.05769230769230771,-0.05769230769230771,-0.05769230769230771,-0.020000000000000018,-0.15517241379310343,-0.1694915254237288,-0.125,-0.20967741935483875,-0.234375,-0.28985507246376807,,,,,,,,,,,,,,,,,,,
