Firm Name,Momentum_1,Cluster Index
10074,0.0363636363636363,6
50906,0.0108108108108107,6
10568,-0.0428571428571428,1
10998,0.2272727272727273,5
11181,-0.0161290322580645,2
39116,-0.1551724137931034,6
50032,-0.0321782178217822,5
69171,-0.05,4
68814,0.2666666666666666,6
47730,-0.11875,2
13232,-0.1111111111111111,3
13777,-0.0694444444444444,2
44652,-0.0057142857142856,1
38746,0.0,8
60871,0.0153846153846153,6
14198,0.087719298245614,9
14331,-0.16,6
45583,-0.0098039215686274,8
14702,0.0370370370370369,9
68830,0.1594202898550725,6
85631,0.0270270270270269,5
16185,-0.0301204819277108,6
16791,0.1111111111111111,7
17057,0.0172413793103447,7
17903,0.1510791366906474,9
18287,0.0625,4
49373,-0.040880503144654,3
18570,-0.1807909604519774,9
47642,0.0916030534351144,9
18973,-0.0067567567567567,10
19271,0.0,1
29938,-0.0581039755351682,10
10866,0.0353982300884956,3
19880,0.1818181818181818,2
25320,-0.0267062314540059,8
21726,-0.0491803278688525,10
21742,0.0149253731343284,6
11267,0.0319148936170212,7
50366,-0.0769230769230768,6
22753,0.0,9
26841,0.144927536231884,10
65533,-0.0330396475770925,5
24572,0.0769230769230768,9
24951,0.0,6
25049,-0.0925925925925925,5
25217,0.0128205128205127,8
25487,-0.0603448275862068,6
69307,0.0454545454545454,2
27124,-0.0909090909090909,7
65541,-0.0999999999999999,4
27562,0.032069970845481,6
31026,0.0265486725663717,4
27800,-0.025,3
27909,0.0,3
28207,-0.0677966101694915,6
28311,0.0384615384615385,1
28522,0.1428571428571428,1
10731,0.4761904761904763,5
59707,0.2580645161290322,5
63546,0.0921052631578946,1
29023,0.1458333333333332,2
49154,0.0264026402640265,10
19350,0.06,1
29210,0.125,10
49429,-0.015075376884422,2
61313,0.0234113712374581,9
19254,0.0138888888888888,2
31500,0.098360655737705,5
87581,-0.0277777777777777,1
33209,0.0508474576271187,7
50788,-0.0752688172043011,3
33690,-0.0196078431372549,7
34113,-0.125,4
44708,0.2105263157894736,10
58405,-0.0327868852459016,1
46295,0.038659793814433,6
37058,-0.1698113207547169,6
26382,0.0089552238805969,3
37103,0.0249999999999999,5
31974,0.4383561643835616,4
62228,0.0285714285714284,4
59010,0.0454545454545454,1
60935,0.02,10
40838,0.0,9
19174,0.0270270270270269,9
21055,0.1599999999999999,6
59547,-0.0365853658536585,1
47888,0.1111111111111111,8
62367,-0.0117647058823529,4
39670,0.0,3
49189,0.0,8
32475,0.0194444444444443,3
40628,-0.0083333333333333,10
40644,0.0945945945945945,6
39765,0.0796460176991149,1
32600,-0.1666666666666666,4
41420,0.0769230769230768,1
32678,0.0192307692307691,5
23077,-0.0396600566572238,10
27828,0.0304114490161002,9
32803,-0.1316872427983538,3
66181,-0.0351851851851852,6
42366,0.0,2
32926,0.0,10
66587,-0.026086956521739,3
42922,-0.2249999999999999,4
43474,-0.1111111111111111,5
44135,0.0512820512820513,8
44389,-0.1940298507462686,5
12503,0.3333333333333332,2
45699,0.1264367816091953,9
12040,0.3333333333333332,4
46149,0.0888888888888888,2
46237,-0.0517241379310344,8
48100,-0.074074074074074,4
33267,0.2142857142857142,7
47133,0.0,8
57437,-0.0879629629629629,9
47571,0.0714285714285714,4
53495,-0.0689655172413793,4
50374,0.0,9
48208,0.0249999999999999,7
48291,0.4583333333333332,1
48347,0.0434782608695651,9
64282,0.0185185185185186,1
26294,0.052924791086351,2
53612,0.020979020979021,8
61399,0.1450777202072539,1
50519,0.0,1
66253,-0.0080645161290322,9
51960,0.0113636363636364,8
13100,-0.0035398230088495,9
51984,0.2407407407407407,9
64637,-0.0727272727272727,9
60097,-0.0551181102362204,10
22891,-0.0379310344827585,3
53050,0.008,5
53189,-0.3567251461988304,7
55191,0.0384615384615385,8
48063,0.1333333333333333,6
68582,0.1145038167938932,6
47773,-0.0417422867513611,10
56339,-0.0746268656716417,9
56777,-0.1666666666666666,5
57171,-0.0816326530612244,10
34665,0.1034482758620689,6
57809,-0.0105263157894737,3
57817,0.0129032258064516,10
57884,0.0333333333333334,9
58473,0.0238095238095237,1
53639,0.1195652173913044,1
59185,-0.0119047619047618,3
45313,-0.0666666666666666,8
59767,0.0769230769230768,9
59775,0.0476190476190476,2
60055,-0.0526315789473684,5
60346,-0.0649350649350649,7
60679,-0.0181818181818181,5
35051,0.0062111801242235,2
75310,0.1875,5
18403,-0.0787781350482315,9
35238,0.0702702702702702,6
27713,0.0654545454545454,10
61823,-0.0684931506849315,3
49576,-0.0288461538461538,10
62384,0.1491228070175438,10
13936,0.0,6
64338,0.1578947368421053,5
49971,0.0162337662337661,9
63686,-0.1219512195121951,6
63715,0.2666666666666666,5
91193,0.0163934426229508,7
43748,0.263157894736842,4
64697,0.175,3
64769,-0.1343283582089552,6
42307,0.0,10
62033,-0.0365853658536585,9
61620,0.072072072072072,6
