firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
14331,0.7257623111,0.048677797,0.6734407421,0.0,0.1198322349,0.5184525448,0.0314244251,0.7084805654,0.516882607,0.321980198,0.0559360731,-0.024304801,-0.334664005,0.0649685036,0.0243048006,8.0,0.0741223938,0.1363636364,-0.0004995,0.1870253306,-0.032078577,0.1105058366,-0.076781462,0.3643502159,0.902615045,0.6743606036,0.0,8.4823943662,1.0401590451,6.3078470825,1.1387558493,1.9538630538,3.9139364303,0.6538034425,0.0,0.0,0.0,1.0,0.0,0.6706571574,5.0,-0.195077655,-0.525227949,0.0952884442,0.2060148707,1.6085319791,-0.819017527,0.0672878499,-244.4130186,0.0793382698,10.064415217,-0.037233346,0.0021433675,0.002451982,-0.04608683,0.3137998391,0.027477493,0.0,-0.03027027,6.5305577035,-0.170822591,5.0,9.685409276,0.9675208582,0.0,0.068965517,0.0337181964,0.0489239949,0.9412999954,4.8514516245,5.5300768e-07,2.4492897e-08,1.3956853267,1.9479375312,-0.012893905,0.0578007141,0.0328317395,0.1378447792,0.0422535211267605,0.0277777777777776,-0.1294117647058823,-0.097560975609756,-0.1395348837209302,-0.097560975609756,0.0571428571428571,0.1935483870967742,0.0571428571428571,-0.3272727272727272,-0.3392857142857143,-0.421875,-0.421875,-0.4126984126984127,-0.3508771929824561,-0.3451327433628318,-0.3934426229508196,-0.0512820512820513,0.0,0.0882352941176469,0.0882352941176469,0.0277777777777776,0.0422535211267605,-0.0389610389610389,-0.1294117647058823,-0.1956521739130434,0.0882352941176469,0.0882352941176469,0.1384615384615384,0.15625,0.3454545454545454,0.3962264150943395,0.4230769230769231,0.6086956521739131,0.3703703703703704,0.3454545454545454,0.48,0.9473684210526316,1.0555555555555554,1.0555555555555554,0.6818181818181819,0.510204081632653,0.3214285714285714,0.6444444444444444,0.3214285714285714,0.2542372881355932,0.0882352941176469,0.5416666666666667,0.3703703703703704
45583,0.6642730624,0.0825075399,4.3297347316,0.031260472,0.3718751496,1.4680884676,0.145920009,0.1101929646,0.5094994819,-0.002578427,0.1701236688,0.0563248817,0.6722367276,0.0270429413,0.0563248817,14.0,0.0445358399,0.0571428571,0.0513020048,-0.016170609,-0.021324817,0.1225222065,-0.132505452,0.1290124027,0.0816625612,0.5505846305,0.0,3.1005513895,-0.276634395,1.1892368769,-0.327226587,94.592535472,6.2690420704,0.3459199822,0.0,0.0,1.0,0.0,0.0,0.7574678058,2.0,-2.511596577,0.0243834833,-4.492512126,0.226301502,-1.126874723,0.6260977688,38.127254943,-107.1372771,0.1607573246,12.299429783,-0.005434272,0.0182754183,0.0280021692,0.0192829445,0.0110576357,-0.012979858,0.0,-0.003921569,-0.905817175,0.0167597774,2.0,11.554192161,0.3980345743,0.0,0.0326086953,0.0142300559,0.0155489528,0.9010234092,1.1201416858,5.810271e-08,9.9630623e-08,0.8273975396,0.6845866885,0.1310870788,0.0361807999,0.1359086104,-0.039946833,-0.0377358490566037,0.0,-0.0422535211267606,0.0515463917525773,0.0793650793650793,0.1333333333333333,0.1724137931034481,0.2670807453416148,0.1333333333333333,-0.1774193548387096,-0.1740890688259109,-0.0852017937219731,-0.0642201834862384,-0.0285714285714285,-0.0377358490566037,-0.0642201834862384,-0.0555555555555555,-0.0555555555555555,0.0625,0.02,-0.0048780487804878,0.0625,0.02,-0.0377358490566037,-0.135593220338983,-0.0599078341013824,-0.0555555555555555,-0.0555555555555555,-0.081081081081081,-0.1130434782608695,-0.0555555555555555,-0.0467289719626168,-0.0048780487804878,0.0793650793650793,-0.0097087378640776,-0.0422535211267606,0.0515463917525773,0.108695652173913,0.2142857142857142,0.2749999999999999,0.2289156626506023,0.221556886227545,0.4366197183098592,0.4166666666666667,0.3600000000000001,0.2439024390243902,0.1929824561403508,0.3421052631578947,0.2911392405063291
14702,0.6404830058,0.0014009836,0.4004058143,0.0,0.3294729842,0.7273606678,-0.001519419,0.5092060361,0.5148243782,0.1782668291,0.2873574454,0.0797333775,43.091891892,-0.062889987,0.0797333775,13.0,0.0677415685,-0.006360424,0.1687178834,-0.036758568,0.010741094,0.1869937711,0.1012871405,0.1442927766,0.6560081071,0.6752671799,0.0,3.722397673,0.1572502183,2.7429877415,0.2666863693,2.4666157631,3.5222000121,0.1300873232,0.0,0.0,1.0,0.0,0.0,0.8201987969,4.0,-0.145861233,-0.140316619,-0.199216267,0.8634074966,2.7339334103,5.9665207468,-0.264306433,-85.39924229,0.0262528486,12.840277616,0.0449841976,0.0424547247,0.0672948977,0.1219219321,0.2563795989,-0.053760771,6.0,3.57724e-05,0.8484076282,0.0916433446,4.0,14.106850931,2.930015083,0.0,0.0495049506,0.0236037951,0.0367356584,0.7017463139,9.0462269881,3.672042e-09,8.0994461e-09,2.3694521248,5.6143033717,0.0031636348,0.0746766897,-0.24433209,0.0496383177,-0.108695652173913,0.0789473684210526,0.0603448275862068,0.2058823529411764,0.1714285714285714,0.6621621621621621,0.5769230769230769,1.1206896551724137,0.9838709677419356,0.0512820512820513,0.0081967213114753,0.3225806451612902,0.5569620253164558,0.3297297297297297,0.3369565217391304,0.8088235294117647,0.8636363636363635,1.3207547169811322,2.236842105263158,2.1538461538461537,2.0,2.236842105263158,1.86046511627907,2.324324324324324,1.6739130434782608,1.1206896551724137,-0.031496062992126,0.1284403669724769,0.0512820512820513,0.3085106382978724,0.4819277108433735,0.3516483516483517,0.5375000000000001,0.618421052631579,0.3977272727272727,0.2299999999999999,0.4642857142857142,0.2058823529411764,0.3369565217391304,0.1181818181818181,0.0423728813559323,-0.1214285714285714,0.1388888888888888,0.28125,0.28125,0.0512820512820513,-0.127659574468085,0.1603773584905661,-0.0080645161290322
14737,1.0383362937,-0.228685613,-35.79088472,0.0,1.0272350503,2.0093990527,-0.075207902,-0.073526971,0.3035684647,0.0,0.0662979181,-0.211837684,-1.989320388,0.2262433393,0.2118376842,10.0,-0.036426294,-0.142372881,-0.119531731,0.3500104555,-0.07488335,0.1567357513,0.0996954393,0.0588547718,-0.179915829,0.5286366535,0.0,0.6783840914,-0.257612664,0.1822594535,-0.366278084,72.790884718,19.365905849,-0.013830539,0.0,0.0,1.0,0.0,1.0,0.4877250409,3.0,0.2529024406,-0.192100401,-0.246974665,0.4575090802,1.89875864,-0.71587309,0.2164864581,-398.6948799,0.0653410158,10.589484229,-0.005128205,-0.077562327,-0.129969055,-0.158189354,0.020223504,-0.114183246,0.0,-0.134399053,13.36752259,-0.095238097,4.0,10.46723764,0.7178500986,0.0,0.1538461596,0.0497619346,0.0506942734,0.9362339464,4.0683280996,3.4761125e-07,2.780598e-08,1.4967098995,2.2401405232,0.5373661745,0.0813627664,1.6512604653,-0.004677701,-0.1538461538461538,-0.0434782608695651,-0.0434782608695651,-0.12,-0.12,-0.1538461538461538,0.375,-0.12,0.1,-0.5217391304347826,-0.4634146341463414,-0.5,-0.4210526315789473,-0.4634146341463414,-0.4634146341463414,-0.5111111111111111,-0.5,-0.4634146341463414,-0.4883720930232558,-0.5217391304347826,-0.4883720930232558,-0.4761904761904761,-0.5,-0.5510204081632653,-0.5769230769230769,-0.5217391304347826,-0.5319148936170213,-0.5416666666666667,-0.5925925925925926,-0.4054054054054054,-0.3333333333333333,-0.3623188405797102,-0.323076923076923,-0.323076923076923,-0.3802816901408451,-0.4210526315789473,-0.4358974358974359,-0.4499999999999999,-0.4285714285714286,-0.4054054054054054,-0.3888888888888888,-0.3333333333333333,-0.4499999999999999,-0.5925925925925926,-0.4942528735632183,-0.5111111111111111,-0.4358974358974359,-0.4358974358974359,-0.4499999999999999
16003,0.9546242263,-0.329902741,-1.251262626,0.0,0.5743589744,2.3671794872,-0.376754274,-0.166563849,0.6549969155,0.0021265284,0.037037037,-0.129374159,-0.659519726,-0.112325376,0.1293741588,5.0,-0.055854643,-0.150289017,-0.036006452,0.4100731616,-0.030689515,0.3770544634,0.259652538,0.0156539173,-0.254611731,0.6696150999,0.0,1.7748327966,-0.256652829,1.3376269507,-0.239411766,5.634006734,7.2878919861,-0.291410658,0.0,0.0,0.0,0.0,1.0,0.9317353364,3.0,-0.008698758,0.3174466766,-0.427817215,0.452320608,-0.530177407,-1.105720464,-0.589032874,-389.3872339,0.1529638306,7.5416830999,0.0,-0.153034789,-0.245109662,-0.21831799,0.2338640275,-0.124063169,1.0,-0.217319395,-0.032131899,-0.111111112,2.0,5.8591823739,0.3451812555,0.0,0.3333333433,0.1278059209,0.1494820643,1.5749635589,1.4169508285,0.0001972102,3.3157895821,1.5691992064,2.4623861493,0.3835583443,0.1275205285,-0.118055576,0.0439115591,0.0625,0.0625,0.1333333333333333,0.1333333333333333,0.0625,0.2142857142857142,-0.0555555555555555,-0.1052631578947368,0.1333333333333333,-0.5641025641025641,-0.5802469135802469,-0.3199999999999999,-0.3928571428571429,-0.4516129032258065,-0.4333333333333333,-0.4137931034482759,-0.5,-0.5277777777777778,-0.46875,-0.5277777777777778,-0.5405405405405406,-0.5526315789473684,-0.3461538461538461,-0.4333333333333333,-0.5,-0.46875,-0.5,-0.5405405405405406,-0.5277777777777778,-0.5526315789473684,-0.6304347826086957,-0.5952380952380952,-0.6304347826086957,-0.734375,-0.7424242424242424,-0.7638888888888888,-0.75,-0.75,-0.8111111111111111,-0.826530612244898,-0.8411214953271028,-0.8740740740740741,-0.8191489361702128,-0.8682170542635659,-0.8924050632911392,-0.8950617283950617,-0.9090909090909092,-0.8835616438356164,-0.891025641025641
63095,0.8543245175,0.3179192611,-18.38944919,0.0923516798,3.6773409578,10.887348106,-0.087931601,0.1348632393,0.4618358872,-0.154171705,0.4571460941,0.256611494,2.4082467737,-0.639599714,0.256611494,13.0,-0.05809059,-0.083333333,-0.197857639,-1.405748162,0.0066350689,0.199345514,0.4212492846,-0.17181011,-0.418620488,0.620061737,0.0,1.1379123625,-0.168516358,0.7144701766,0.1381774952,59.08223429,5.0215613873,0.1801918111,0.0,0.0,1.0,0.0,0.0,1.2368907481,4.0,-0.332848129,-0.277759343,-0.151818633,-0.228970035,-0.261396958,-1.606549112,-0.438949987,-88.44629616,0.0589106336,8.9546413454,-0.037593985,0.0093817113,0.0377101318,0.5894563267,0.0196584664,0.0351628319,0.0,-0.189727921,-0.349056604,-0.07446233,4.0,7.3272054717,0.1850847458,0.0,0.048780486,0.0230381437,0.014584471,0.8940274679,0.6961772565,4.1200066e-06,1.1052632954,0.7787173394,0.6064006947,0.0672186828,0.043875695,-0.174051061,-0.009113212,0.0545454545454544,0.0740740740740741,0.0943396226415094,0.2340425531914893,0.3181818181818181,0.288888888888889,0.4146341463414633,0.7058823529411764,0.4499999999999999,0.0,-0.0793650793650794,-0.0645161290322581,-0.0645161290322581,-0.348314606741573,-0.3763440860215054,-0.3829787234042553,-0.3958333333333333,-0.348314606741573,-0.4081632653061224,-0.4313725490196078,-0.3958333333333333,-0.2564102564102564,-0.1714285714285713,-0.1944444444444444,-0.2266666666666666,-0.2658227848101265,-0.2658227848101265,-0.2564102564102564,-0.1714285714285713,-0.1594202898550725,-0.1470588235294118,-0.2054794520547945,-0.09375,-0.09375,-0.1830985915492957,-0.1470588235294118,-0.1714285714285713,-0.1470588235294118,-0.1470588235294118,-0.1212121212121212,-0.1470588235294118,-0.09375,0.0357142857142858,0.0,-0.1212121212121212,-0.0491803278688525,-0.1594202898550725,0.0943396226415094,0.1599999999999999
17225,0.6589010989,-1.525274725,-58.53471376,0.0297802198,8.0547252747,19.521237202,-0.183273228,-0.01820815,0.6208595336,0.0151717983,0.3028207817,0.0438212423,0.2527377522,-1.910769231,0.0438212423,13.0,-0.059685831,-0.011164274,0.0535690782,-0.300492418,-0.257106934,0.4987435813,0.2810325672,-0.097700153,-0.755534717,0.5727578451,0.0,1.2661817044,-0.134589191,0.6006883335,-0.001630151,233.99756395,6.5111675987,-0.143795491,0.0,0.0,1.0,0.0,0.0,1.8625188568,1.0,-0.046856954,-0.089348434,-0.22897609,-0.055737879,-2.90727379,-0.873912127,-1.888953135,-211.3335342,0.0763036495,8.4896421223,0.018949061,-0.061722988,-0.353136114,-0.92050537,0.0116553169,-0.018415545,0.0,-0.246240602,-0.703963267,0.0018115938,2.0,6.6496320088,0.2688219018,0.0,0.1333333403,0.0575276546,0.0675170907,1.4149909857,2.8215985025,2.18552e-05,6.6315790087,1.4139626796,1.9992904594,0.0279823162,0.0980212266,-0.419758804,0.1626676129,0.2173913043478261,0.5555555555555556,0.75,0.75,0.2727272727272727,0.0769230769230768,0.6470588235294117,-0.125,-0.125,-0.4814814814814815,-0.5483870967741935,-0.6956521739130435,-0.6888888888888889,-0.7627118644067796,-0.8333333333333334,-0.8478260869565217,-0.7862595419847328,-0.78125,-0.7407407407407407,-0.791044776119403,-0.8,-0.7846153846153846,-0.7971014492753623,-0.7846153846153846,-0.801418439716312,-0.7565217391304347,-0.6705882352941177,-0.6,-0.5882352941176471,-0.5757575757575757,-0.4166666666666666,-0.3488372093023255,-0.4399999999999999,-0.4716981132075472,-0.4814814814814815,-0.5483870967741935,-0.5483870967741935,-0.4615384615384615,-0.4814814814814815,-0.5254237288135593,-0.5483870967741935,-0.5625,-0.4615384615384615,-0.5,-0.5254237288135593,-0.540983606557377,-0.582089552238806,-0.6266666666666667,-0.6
17903,0.7493826656,0.0915510901,-71.41947115,0.0087574985,0.5345723013,3.1275719647,0.0909126618,0.0832024118,0.7965691478,-0.058696206,0.1583553726,0.154347095,2.0815008246,-0.099012579,0.154347095,7.0,0.1329657675,0.0434782609,0.1848350946,0.1057180796,0.0206073882,0.1332890972,0.120532973,0.1891320963,0.0352877779,0.5467472707,0.0,2.4190461347,-0.136578749,0.2117518703,-0.636063711,1195.0144231,44.99692252,0.2650261489,1.0,0.0,1.0,0.0,0.0,1.2921758479,5.0,-0.07573442,-0.025386419,-0.633386073,-0.000575948,-0.850346277,-0.544183296,-0.616113771,-118.6943223,0.0647549552,11.428420943,-0.000586802,0.0137365444,0.0238306237,0.004223699,0.0299141362,0.0026327617,0.0,0.0,0.2530250385,-0.052570194,6.0,10.646914858,0.4645390071,0.0,0.03125,0.0199757124,0.0234046821,0.8364891353,2.1834692714,1.3008024e-07,5.0500124e-08,1.0830557466,1.1730097503,-0.012849335,0.0461270348,-0.214574422,0.201087961,0.0081300813008129,0.0598290598290598,0.0247933884297519,0.1588785046728971,0.2916666666666667,0.4418604651162789,0.3626373626373627,0.5897435897435896,0.6103896103896105,0.1698113207547169,0.117117117117117,0.0689655172413792,0.1376146788990826,0.3478260869565217,0.2277227722772277,0.1923076923076923,0.117117117117117,0.3333333333333332,0.3333333333333332,0.2038834951456309,0.2277227722772277,0.0163934426229508,-0.0814814814814814,-0.1142857142857143,-0.088235294117647,-0.0746268656716417,-0.0606060606060605,0.0163934426229508,0.0782608695652173,-0.0236220472440944,0.0,0.1588785046728971,0.1071428571428572,0.0782608695652173,0.0689655172413792,0.0333333333333334,-0.0746268656716417,-0.1142857142857143,-0.03125,0.0081300813008129,0.0163934426229508,0.1923076923076923,0.4252873563218391,0.3777777777777777,0.3626373626373627,0.3478260869565217,0.4588235294117646,0.7222222222222223,0.5308641975308641
49373,0.2835804245,0.0666675773,3.0622493387,0.0326143708,0.2298183546,0.5905108171,0.2326796684,0.0760084169,0.2373074103,0.9736749873,0.086566061,0.0131070174,0.0973705179,0.0601761208,0.0131070174,14.0,0.0,0.0881849003,0.133367513,0.0244750643,0.0610687037,0.2884950003,0.0743480152,0.0340271626,0.0676016582,0.6001889665,0.0,1.5420326311,-0.029560602,1.5420326311,-0.029560602,3.6888576007,3.7345341281,0.3876530175,0.0,0.0,0.0,0.0,0.0,0.4262687096,6.0,-2.504478517,0.0314237628,-4.492512126,-0.154391136,-1.023364197,0.2913429755,38.160388122,1001.7047229,0.1607573246,14.173985381,-0.001785644,-0.006716489,-0.012117345,0.0103130979,0.2819344715,-0.047830522,0.0,-9.6154e-05,-0.188465298,0.0194252888,2.0,13.118808065,0.3064482169,0.0,0.038961038,0.0131091044,0.020007976,0.4109703849,0.6925919457,4.1199191e-09,7.304403e-08,0.7408434671,0.5488490427,0.0192356007,0.0420161985,0.1804279629,-0.039946833,-0.0502283105022831,0.0,0.0,-0.0672645739910313,-0.1778656126482213,-0.1223628691983121,-0.1612903225806451,0.0558375634517767,0.04,-0.59375,-0.5666666666666667,-0.508274231678487,-0.5105882352941176,-0.4812967581047381,-0.508274231678487,-0.5517241379310345,-0.5071090047393365,-0.508274231678487,-0.4222222222222223,-0.4951456310679611,-0.4569190600522193,-0.4022988505747126,-0.388235294117647,-0.3202614379084967,-0.3479623824451411,-0.3417721518987342,-0.3953488372093023,-0.409090909090909,-0.3560371517027864,-0.3333333333333333,-0.3246753246753247,-0.2352941176470588,-0.2091254752851711,-0.528344671201814,-0.5555555555555556,-0.5468409586056645,-0.5398230088495575,-0.5272727272727273,-0.4786967418546366,-0.4851485148514851,-0.4639175257731959,-0.4747474747474747,-0.4157303370786517,-0.3791044776119403,-0.4124293785310734,-0.409090909090909,-0.4140845070422535,-0.3753753753753753,-0.3375796178343949
18570,0.3672918287,0.0591218794,69.26844878,0.0141248256,0.0750750505,0.7963704462,0.2159376828,0.1364592072,0.5780173798,0.253156403,0.1038560716,-0.085648631,-0.602373078,0.0947353079,0.0856486307,14.0,0.0047655292,0.1111111111,0.2075467661,0.2564232627,0.0660913196,0.0751496455,0.1073557188,0.2407171488,0.1433618434,0.5313799488,0.0,0.6375004306,-0.316624594,0.4058010955,-0.434131736,97.932821021,68.12571133,1.2409624975,0.0,0.0,1.0,0.0,0.0,0.6981908772,7.0,0.6389781867,0.0690792993,0.0253054262,-0.222416788,-0.120427655,0.2325798487,-0.012515469,-448.4190807,0.0340268589,13.072650413,0.0016004241,0.0340809668,0.0410471721,0.0193184984,0.0231568434,-0.022783726,0.0,0.0,0.3535598688,-0.025675586,7.0,12.422763422,0.5062791042,0.0,0.0461538471,0.0270646088,0.039686327,0.789624971,2.9233305925,2.2624243e-08,3.807859e-08,0.7968437111,0.6349598999,0.0071357227,0.0378221383,0.0002299098,0.2157443923,0.0149253731343284,0.0,0.0,-0.0285714285714285,0.0793650793650793,0.096774193548387,0.0793650793650793,0.2363636363636363,0.0,-0.1052631578947368,-0.3131313131313131,-0.3061224489795918,-0.3061224489795918,-0.3333333333333333,-0.3061224489795918,-0.3333333333333333,-0.2527472527472527,-0.1282051282051282,-0.0684931506849315,-0.15,-0.15,-0.1282051282051282,-0.3761467889908256,-0.3523809523809523,-0.3818181818181818,-0.3873873873873874,-0.3928571428571429,-0.3333333333333333,-0.2183908045977011,-0.2093023255813954,-0.1904761904761904,-0.1807228915662651,-0.1707317073170732,-0.1168831168831169,-0.2527472527472527,-0.2138728323699421,-0.1999999999999999,-0.1757575757575757,-0.1604938271604938,-0.1392405063291139,-0.1052631578947368,-0.1052631578947368,-0.0555555555555555,-0.0285714285714285,-0.081081081081081,-0.0933333333333333,-0.1168831168831169,0.0,0.0461538461538462
27289,0.4174408522,-1.15946158,-33.72220618,0.0244023288,9.0535117057,20.717725118,0.0340217959,0.3077216907,1.5061173761,0.0,0.604952459,0.2200558823,1.5860190164,-2.590291097,0.2200558823,14.0,0.0010573671,0.1333333333,-0.041699053,-0.622715272,-0.001144995,0.1007199446,-0.03994606,0.1273930742,-0.739318774,0.4369183092,0.0,1.0658369895,0.0094598321,0.5830239622,0.6017122594,296.92607566,53.821250981,-0.103010515,0.0,0.0,1.0,0.0,0.0,6.5595235026,1.0,-0.023810009,-0.923639395,0.0120771102,-0.178203514,-0.072221033,-1.932389734,-3.254302514,-930.3743912,0.0518166034,11.214067845,-0.002385861,0.0009988339,0.0235744977,-0.127394224,0.0118085039,0.0656826963,3.0,-0.034106322,2.6303630363,0.106355045,1.0,10.505587952,2.786628734,0.0,0.4285714328,0.1508026175,0.032359142,1.3725133491,19.34569934,5.097751e-08,3.2750075e-09,1.4164793487,2.0064137454,0.0553269669,0.0645823619,0.7825352541,0.291990538,-0.1134020618556701,-0.0652173913043477,-0.0652173913043477,-0.1485148514851485,-0.0114942528735632,0.2463768115942028,0.2285714285714286,-0.0227272727272727,-0.2181818181818181,-0.4027777777777778,-0.4304635761589404,-0.4304635761589404,-0.3857142857142857,-0.4149659863945578,-0.4723926380368098,-0.5248618784530387,-0.4379084967320261,-0.4228187919463086,-0.3900709219858156,-0.5326086956521738,-0.5248618784530387,-0.5326086956521738,-0.5300546448087431,-0.5612244897959184,-0.5057471264367817,-0.4591194968553459,-0.2892561983471075,-0.3384615384615385,-0.2456140350877192,-0.1041666666666666,-0.1041666666666666,0.131578947368421,0.2285714285714286,0.0617283950617284,0.1944444444444444,0.1780821917808219,0.3650793650793651,0.3650793650793651,0.4827586206896552,0.5925925925925926,0.7916666666666667,0.7551020408163265,0.9545454545454546,1.15,1.0975609756097562,0.9111111111111112,0.8297872340425532,0.4333333333333333,1.0
47642,0.5329538559,0.1054061082,1.0577017479,0.0189546072,0.293623046,0.898205669,0.3447949242,0.3804716962,0.7482232686,0.9965057873,0.9400534555,-0.005081841,-0.035361842,0.1091334624,0.0050818413,13.0,-0.011058492,0.1033415842,0.226527932,0.3018307346,0.041225243,0.1142521781,-0.202907201,0.1654352908,0.1930458405,0.6617975273,0.0,4.4168479405,0.3056803913,3.9748438706,0.3843748757,3.2369207884,5.2011855535,0.6019851577,0.0,0.0,0.0,0.0,0.0,1.0101826784,3.0,0.0333544298,-0.017055227,-0.015283193,-0.016059409,-4.482025343,0.5958826296,0.1126913677,-208.778854,0.0398564906,12.296388557,-0.02698693,0.0151098421,0.0227209608,-0.054665059,0.2248645513,-0.012204782,0.0,-0.007048,-0.321016166,-0.032489249,4.0,11.254064058,0.3155769898,0.0,0.0285714287,0.0136575278,0.020211293,0.8769575265,1.4782027871,5.9755611e-08,7.3550351e-08,1.2663452334,1.6036302501,-0.027266604,0.0440938865,0.1822836232,0.1258408831,-0.0384615384615384,0.2345679012345678,0.1111111111111111,-0.074074074074074,-0.0566037735849056,0.2820512820512821,0.1764705882352941,0.2658227848101266,-0.0566037735849056,-0.4117647058823529,-0.4535519125683059,-0.4475138121546961,-0.3670886075949366,-0.375,-0.6563573883161512,-0.673202614379085,-0.6268656716417911,-0.5780590717299579,-0.54337899543379,-0.5515695067264574,-0.5145631067961165,-0.4791666666666666,-0.4252873563218391,-0.4047619047619047,-0.4475138121546961,-0.504950495049505,-0.5,-0.5169082125603865,-0.4623655913978495,-0.4011976047904192,-0.3865030674846625,-0.3589743589743589,-0.2592592592592593,-0.2125984251968503,-0.2907801418439716,-0.3055555555555556,-0.2424242424242424,-0.2125984251968503,-0.1452991452991453,-0.2366412213740457,-0.253731343283582,-0.180327868852459,-0.1666666666666666,-0.0099009900990099,-0.180327868852459,-0.2424242424242424,-0.3103448275862068,-0.1525423728813559,-0.1735537190082644
29938,0.3295751918,0.0769942799,12.245734174,0.0299818923,0.3558629611,0.7942163363,0.2182424329,-0.117739299,0.5562444935,-0.128166776,0.0233884818,-0.079180164,-0.761554754,0.1356296397,0.0791801639,14.0,-0.026680972,-0.151515152,-0.028705685,0.1897770358,0.0186326596,0.216321226,0.1672990784,-0.032904356,-0.234172178,0.3918138132,1.0,2.7073505472,-0.04560698,1.288591561,-0.072380883,21.709505394,7.1611924265,0.2865044037,0.0,0.0,0.0,0.0,0.0,0.9851991044,6.0,0.6457279432,0.0876910618,-0.237320836,-0.260133425,-0.156665814,-0.323239025,0.0283788628,398.44791686,0.0340268589,13.341569989,0.0016929485,0.0249012104,0.0510915973,-0.010875108,0.0425812286,0.0134395806,1.0,0.0034681885,-0.49862259,0.0182192177,6.0,10.216014665,0.0377971124,0.0,0.0102459015,0.0078304564,0.0053159776,1.0533936744,0.1443518332,1.3460132e-07,1.1052640563,1.1248149858,1.2652087523,-0.045563014,0.0388176526,0.4572016222,0.2157443923,-0.0543478260869565,-0.0141643059490085,-0.0491803278688525,-0.0306406685236768,-0.0252100840336134,0.2167832167832168,0.4320987654320987,0.6571428571428573,0.4935622317596566,0.1153846153846154,0.0773993808049535,0.0175438596491228,0.0086956521739129,0.0909090909090908,0.0295857988165679,-0.3519553072625698,-0.3307692307692308,-0.3012048192771084,-0.1773049645390071,-0.1753554502369668,-0.1386138613861386,-0.074468085106383,-0.1634615384615384,-0.1811764705882352,-0.2249443207126948,-0.0491803278688525,-0.0817941952506596,-0.1256281407035175,-0.0224719101123596,0.0235294117647058,0.0419161676646706,0.1225806451612903,0.2936802973977694,0.2608695652173913,0.183673469387755,0.2041522491349481,0.303370786516854,0.3864541832669323,0.3975903614457832,0.3754940711462451,0.3809523809523809,0.3919999999999999,0.5746606334841629,0.5535714285714286,0.6186046511627907,0.6261682242990654,0.7058823529411764,0.7058823529411764,0.7846153846153847
10866,0.5748289585,0.0758658742,2.5239243929,0.0438034625,0.5325200471,2.7176832677,0.1148863259,0.0388186256,1.0238197953,-0.031187569,0.0562503613,0.0593685996,0.8503617698,0.0113524351,0.0593685996,13.0,0.0228775189,0.0980392157,0.1986736143,0.154489277,-0.107398164,0.1909658542,-0.064686403,0.0794615976,0.0231755822,0.5425309202,0.0,2.6843074924,-0.133827554,0.9549474716,-0.175173611,78.235118631,12.567695268,0.231585524,0.0,0.0,1.0,0.0,0.0,1.9062312659,4.0,0.0184443507,0.3824013558,-0.050570287,-0.252192169,-0.544257087,-0.839530308,-0.694453354,377.10621558,0.1063952726,13.30662056,-0.000414951,0.0111518012,0.0218576281,0.0041125032,0.0227672283,0.0069716157,0.0,-0.000131343,-0.31372549,-0.034068009,5.0,12.617102243,0.4174270684,0.0,0.0225563906,0.0134954171,0.0160568378,0.6298543104,1.4150373109,1.2670752e-08,6.1747238e-08,1.0978838991,1.2053490558,0.0683159913,0.0321214665,0.0377803778,0.1154855224,0.0634920634920634,-0.0428571428571428,-0.0821917808219178,-0.0359712230215827,-0.1270358306188924,-0.0530035335689046,0.0229007633587785,0.1213389121338912,0.2126696832579184,-0.1951951951951952,-0.2276657060518732,-0.216374269005848,-0.216374269005848,-0.1125827814569536,-0.1464968152866241,-0.1298701298701299,-0.1492063492063492,-0.0945945945945946,-0.0289855072463768,-0.0289855072463768,0.0307692307692306,0.0763052208835342,-0.0462633451957295,-0.1096345514950166,-0.1213114754098361,-0.1702786377708978,-0.1464968152866241,-0.1598746081504701,-0.0694444444444444,-0.0183150183150183,-0.0074074074074074,0.0037453183520599,0.1166666666666667,0.098360655737705,0.0387596899224806,0.1213389121338912,0.1404255319148937,0.1551724137931034,0.2884615384615385,0.1964285714285714,0.191111111111111,0.1452991452991452,0.2237442922374428,0.2701421800947867,0.2822966507177034,0.3333333333333332,0.3137254901960784,0.3267326732673268,0.2641509433962263
