firms,clusters,mom1
50906,7,0.2173913043478261
10568,10,-0.1666666666666666
10998,6,-0.0350877192982456
50032,9,0.0370370370370369
69171,7,0.3636363636363635
68814,1,0.0588235294117647
47730,5,0.030188679245283
13232,9,0.2528735632183907
13777,2,0.4193548387096775
44652,3,0.0113636363636364
38746,2,-0.0714285714285714
60871,7,-0.0803571428571429
14198,3,0.0933333333333332
45583,8,0.0058823529411764
14702,7,0.1469534050179211
15537,2,0.0769230769230768
68830,10,0.1261261261261261
85631,10,0.0794701986754966
16185,7,-0.1301247771836007
17057,7,0.0177514792899409
17903,2,0.0481927710843372
49373,10,-0.0242214532871972
18570,8,-0.0307692307692307
47642,8,-0.0136986301369863
18973,1,-0.1111111111111111
19271,2,0.0
29938,8,-0.0310559006211179
10866,1,0.1851851851851851
20002,4,-0.1395348837209302
20240,1,0.4399999999999999
25320,5,0.0266940451745378
21726,2,0.1403508771929824
21742,5,-0.0824468085106383
11267,2,-0.0617283950617284
22825,5,0.3392857142857142
26841,2,0.0249999999999999
65533,10,0.0929368029739776
24572,7,0.3809523809523809
24951,6,0.0084033613445377
25217,8,0.0066225165562914
25487,10,0.1282051282051282
69307,6,0.1999999999999999
65541,4,0.2222222222222223
27562,10,0.0161290322580645
31026,1,0.0454545454545454
27800,1,0.0769230769230768
27909,10,0.1839080459770115
28207,1,-0.1666666666666666
28311,7,-0.1538461538461538
28522,10,-0.0657142857142857
10731,4,0.2884615384615385
63546,1,0.3970588235294117
49154,3,0.1251840942562592
19350,1,-0.066066066066066
76769,4,0.430232558139535
49429,3,0.1588447653429603
61313,8,-0.0454545454545454
19254,5,0.0450819672131148
12008,6,0.1060606060606059
31500,10,-0.0615384615384615
21039,1,0.8461538461538463
87581,6,0.1454545454545455
32839,5,-0.1428571428571429
33209,6,0.0808823529411764
50788,6,0.0279329608938547
33690,4,-0.055045871559633
34121,9,0.0236220472440944
34287,4,-0.1938775510204081
58405,10,0.1896551724137931
77462,5,0.0387596899224806
46295,3,0.0606060606060605
37058,9,0.1285714285714285
46164,9,0.0131147540983607
26382,5,-0.0311355311355311
31974,3,0.0272108843537415
62228,7,-0.1489361702127659
60935,6,0.0240384615384614
40838,3,-0.0303030303030302
19174,1,0.0333333333333334
21055,7,0.2564102564102564
38608,3,0.0
59547,10,-0.0126582278481012
47888,8,0.125
62367,3,0.0088495575221239
39670,9,-0.0222222222222222
40628,8,0.0454545454545454
40644,4,-0.0040983606557376
39765,1,0.2250000000000001
32678,6,-0.3548387096774194
23077,8,0.0226415094339622
27828,9,0.1248339973439573
32803,8,0.1134020618556701
66181,9,-0.0078534031413612
32870,3,0.0142857142857142
32926,10,0.0384615384615385
66587,5,0.205240174672489
42922,2,0.2592592592592593
43474,4,1.1384615384615384
44389,7,0.3935483870967742
12503,7,0.1566265060240963
45744,7,0.0344827586206897
12040,1,0.0909090909090908
46149,6,0.1912568306010929
46237,2,0.0270270270270269
47133,6,0.1791044776119403
57437,2,0.0483870967741935
47571,7,-0.0645161290322581
53495,7,0.6956521739130435
50374,7,0.0666666666666666
48291,6,0.1846153846153846
48347,3,-0.0481927710843373
64282,10,0.0921052631578946
26294,8,-0.0189189189189189
53612,9,-0.0423280423280423
61399,10,-0.0944055944055943
62316,1,0.0
50519,1,-0.0645161290322581
66253,3,-0.043859649122807
