firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chpmia,chtx,cinvest,convind,egr,ep,grltnoa,herf,invest,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,16.0,0.049672170892551,5.342979437248545e-07,0.0921901924667516,0.0776410442083853,0.0763256831318841,1.2585213738432597,-76.28199999999993,0.0002812944972086,0.0021036683939707,-0.0005303799729555,1.0,-0.0456876659328046,8.51891058646441e-08,0.0046642198005314,0.000122202922832,0.0485892429606149,1.7748872333558177e-06,0.0810704742712249,5.0,24.80721372275123,0.0066148540556772,-0.0949829236278893,0.0922104558382622,0.0106249778195671,0.0488236640945858,0.0267891204660689,0.6920371961848736,-0.0348363991535081,-0.0374490755249138,-0.0614209320091673,-0.027236737925574,0.0095316351684469,0.1458683081514642,0.1448005963473724,0.2766001662510391,0.3042462845010616,0.2606197414323825,0.2660758450123659,0.1160973837209302,0.0911190053285968,0.123856567874131,0.0629866758954835,0.1363300036995929,0.2229743181365717,0.1707642462359444,0.2121152328334647,0.2007427677873339,0.2679050567595458,0.362990903039716,0.3253505933117584,0.5334498252621067,0.4664597756027691,0.723625140291807,0.7164012293936854,0.5635021634003563,0.6359520639147804,0.8331841241420472,0.9854557207498382,1.093015332197615,1.0368037135278514,1.0101439790575917,0.9415297092288242,1.1131750945992431,1.1456514146000698,0.8083603179275831,0.6026611009653013,0.6187088274044794,0.683013698630137,1.08732585796806,1.1263412945655935,1.0572672471533826,1.198639942734431,0.9036256585063523,0.4352803738317758,0.3193728522336769,0.4349451062835785
BBIO-L^E18,26.0,0.0706844045520115,2.639411545635081e-07,0.0455416048758686,0.0425663170882171,0.0958121168034916,1.883316300767164,37.0,0.0019980011354177,0.001334717484799,-0.0039882050155539,1.0,-0.1667605633802817,3.015960454444413e-08,-0.088242124003392,5.862888802104126e-07,0.0381471389645776,9.24240188968498e-07,0.1653915391539153,5.0,2.191491570949704,0.0090902764997502,-0.0645452717315389,-0.0279198617043201,0.0122005988023952,0.055104800540906,-0.0215807174887892,0.4647613160968478,-0.0735694822888283,0.0515759312320915,0.0222841225626742,0.0110192837465565,-0.0134408602150538,0.0668604651162789,0.0668604651162789,0.1613924050632911,0.1762820512820513,0.0367231638418079,0.0668604651162789,-0.005420054200542,-0.0637755102040816,-0.0516795865633075,-0.0825,-0.0661577608142494,-0.0661577608142494,-0.0160857908847185,-0.0239361702127659,-0.0081081081081081,0.0485714285714284,0.0922619047619048,0.0396600566572238,0.2032786885245903,0.2315436241610737,0.3249097472924187,0.3901515151515151,0.3643122676579926,0.4738955823293171,0.6026200873362444,0.660633484162896,0.7311320754716979,0.6912442396313365,0.7069767441860466,0.7311320754716979,1.0164835164835164,1.0852272727272725,0.7815533980582523,0.7393364928909953,0.6531531531531529,0.7069767441860466,1.0054644808743167,0.9214659685863876,0.9945652173913042,1.1845238095238098,0.8258706467661694,0.6096491228070176,0.5683760683760684,0.6757990867579908
BBOU-L,27.0,0.1236718341752308,1.648768721642985e-07,0.0284486039234509,0.0189505503022787,0.172420274418896,0.8483478669737032,69.5,0.0004515425615368,0.0006779120309446,0.0076633939013409,1.0,0.1389418144511212,5.051754376826596e-08,0.1345964566929134,1.406191195170656e-06,0.0303083086570283,3.510979900366506e-07,0.0763626902562768,4.0,18.43299527195503,-0.0536492927586521,-0.0292686952328641,0.0504655450327576,0.0191687567180222,0.0740177089097952,0.0541041138623513,0.3270734868050359,0.0308030803080308,0.0016528925619836,-0.0267665952890792,-0.0516431924882629,-0.0676923076923077,-0.0162337662337662,-0.0733944954128441,0.0022050716648289,0.0329545454545454,0.024225352112676,0.0224971878515185,-0.0441640378548895,-0.0466701625589932,-0.0038356164383561,-0.0183585313174945,-0.0130293159609121,0.0145089285714283,-0.0909999999999999,-0.0560747663551403,-0.0818181818181819,-0.0710270822687787,-0.0882647943831494,-0.1246990852190659,-0.0599793174767321,-0.0628865979381443,-0.0776255707762557,-0.123855421686747,-0.0780933062880324,-0.0461699895068205,0.0173475097929489,-0.0225806451612904,0.0072022160664819,0.0259593679458238,0.0382638492290119,0.046029919447641,0.0965018094089265,0.1992084432717678,0.1579617834394904,0.1751777634130575,0.1968400263331138,0.2695530726256983,0.2930298719772404,0.3446745562130178,0.4016962220508866,0.473257698541329,0.448605577689243,0.4696847210994341,0.4180967238689548,0.4027777777777777
BBTU-L^C18,26.0,-0.0063150708311997,3.21406671355795e-07,0.0554569659875903,0.0216138328530259,0.1565756496504419,1.8647430104124552,-44.3,0.0016061366451021,-0.0074589549129094,-0.0308420489028294,1.0,-0.0829039812646369,3.3650851699661884e-08,-0.1088947864052642,1.659326928858773e-08,-0.0169824202082266,6.341954416665546e-07,0.0392737054472092,5.0,0.4765039869462463,0.0368684538553618,1.050908114878769,-0.1398433302079364,-0.0177773960838199,-0.0528600612870275,0.0509081148787687,-0.1345082438958028,0.1092436974789916,0.1666666666666665,0.1442307692307691,0.017094017094017,0.0258620689655173,0.0818181818181817,0.0624999999999997,0.0084745762711864,-0.0555555555555555,-0.1119402985074627,-0.0916030534351145,-0.1438848920863309,-0.2272727272727273,-0.2272727272727273,-0.1250000000000001,-0.2608695652173913,-0.2066666666666666,-0.3351955307262571,-0.3160919540229885,-0.3769633507853402,-0.2916666666666666,-0.3703703703703703,-0.4516129032258065,-0.4166666666666667,-0.4166666666666667,-0.3736842105263158,-0.4734513274336283,-0.4936170212765958,-0.4516129032258065,-0.398989898989899,-0.3897435897435898,-0.3532608695652174,-0.3040935672514619,-0.3121387283236995,-0.232258064516129,-0.2468354430379747,-0.274390243902439,-0.3425414364640884,-0.274390243902439,-0.2272727272727273,-0.1736111111111111,-0.0846153846153846,-0.0916030534351145,-0.1250000000000001,-0.0083333333333333,-0.062992125984252,-0.1959459459459459,-0.2222222222222223,-0.2013422818791946
BBXK-L,27.0,0.0370871820827534,3.560265159389589e-07,0.0614304311165044,0.0319859961807765,0.1971433056035159,2.2676763334788337,-38.45,0.0002387955849466,0.0004289613934745,-0.0032151150098239,1.0,0.1818416872899197,5.4133922991718816e-08,-0.0257157232391842,1.278754682443117e-06,0.0243451853726431,5.560605413494685e-07,-0.0382964801878259,4.0,3.514730956346362,0.0377766371469089,0.056581214959,-0.0243627405678057,0.0105354985907931,0.0269877484685585,0.0001648932558657,0.4063691397227023,-0.063573883161512,0.0620437956204378,0.09811320754717,0.1411764705882354,0.217573221757322,0.2150313152400835,0.1877551020408163,0.4405940594059405,0.4586466165413534,0.3197278911564627,0.3598130841121496,0.3629976580796255,0.2933333333333334,0.3108108108108107,0.265217391304348,0.1640000000000001,0.2435897435897438,0.3441108545034643,0.2125000000000001,0.1757575757575757,0.1616766467065868,0.2074688796680497,0.2000000000000001,0.3167420814479638,0.246252676659529,0.4092009685230025,0.4923076923076923,0.5729729729729729,0.5235602094240839,0.5235602094240839,0.4923076923076923,0.4696969696969697,0.6256983240223464,0.6256983240223464,0.7321428571428572,0.7743902439024393,0.7689969604863223,0.6256983240223464,0.5156250000000002,0.6121883656509697,0.7477477477477479,0.8713826366559487,0.7907692307692309,0.8653846153846154,0.8301886792452831,0.8074534161490683,0.7168141592920354,0.5815217391304348,0.5077720207253886
BCIP-L,16.0,-0.0495344804079053,1.5840109073436678e-06,0.2733124320101208,0.091244490270061,0.0984236566947291,0.4919666951743211,-304.2219,-0.0051870268121598,-0.0007962701567105,-0.1787085480275578,1.0,-0.0079490606423094,7.062357958154662e-08,-0.0977298940402342,3.371876217729856e-06,-0.0486064638653867,4.351948844515052e-06,-0.0706081807448783,4.0,3.4771772630482247,-0.0078159684390354,0.0598036723405435,-0.0256823442628141,-0.002754291258445,-0.0112562559717163,-0.1403012958348046,1.916982996462672,0.0153846153846153,0.015625,0.0317460317460318,0.015625,0.0655737704918033,0.2037037037037037,0.1818181818181816,0.1818181818181816,0.1818181818181816,0.1818181818181816,0.1818181818181816,0.1206896551724139,0.1206896551724139,0.1016949152542374,0.1403508771929826,0.2745098039215685,0.3,0.3541666666666667,0.4130434782608696,0.3541666666666667,0.5853658536585367,0.8055555555555556,0.8571428571428574,0.7567567567567568,0.625,0.4444444444444444,0.5853658536585367,0.5476190476190477,0.2037037037037037,0.3541666666666667,0.3,0.3265306122448981,0.2037037037037037,0.3,0.4444444444444444,0.3,0.4444444444444444,0.1206896551724139,0.0483870967741935,0.1016949152542374,0.2037037037037037,0.1607142857142856,0.0483870967741935,0.0483870967741935,0.0317460317460318,-0.0298507462686566,0.015625,-0.1095890410958904,-0.1333333333333333
BCYN-L,26.0,0.0315489504398427,8.07779637316939e-07,0.1393779652525121,0.1140143918219167,0.2105028338862933,0.8384340321204706,-1031.1621,-0.0041896602341471,-0.0034584863213233,0.056415349371915,1.0,0.0713790979178928,1.1391115167867013e-07,-0.0434783181438018,1.1237600356268396e-05,0.0499933856421534,9.290382054297338e-07,-0.0170701694997747,4.0,14.371312432165611,0.0132033785998478,0.1839941021076735,0.9893493759196552,0.00375485045956,0.0089192115779626,-0.0106506240803447,0.7816854080163204,-0.0751587861679604,-0.0543877210543877,0.0260680666183923,-0.1014584654407102,-0.0428909152313407,-0.0553333333333333,-0.0412719891745602,-0.0454698551700909,-0.0615894039735098,-0.1228721757969669,-0.1550387596899224,-0.1149281698938164,-0.0916666666666666,-0.114375,-0.1602962962962962,-0.1542823037899133,-0.1196023609816713,-0.1689149560117302,-0.1228721757969669,-0.1099246231155779,-0.0540720961281708,-0.0662273476112026,-0.0671494404213297,0.0365764447695684,-0.0159722222222222,-0.0251117991056071,-0.0813614262560779,-0.1766414875072632,-0.2296819787985865,-0.1930523917995443,-0.0916666666666666,-0.1048641819330385,-0.0353982300884955,0.013590844062947,-0.0565912117177096,-0.0738562091503268,0.0223665223665223,-0.1916714204221336,-0.203037120359955,-0.2114635503617139,-0.275562372188139,-0.0931199999999999,-0.1422518159806295,-0.1285362853628536,0.0049645390070922,-0.2478768577494692,-0.3381597384399813,-0.3746690203000883,-0.3339600470035252
BCZB-L,27.0,-0.0001813784764207,1.087230298855721e-06,0.1875956508618137,0.0746110325318246,0.0383597269307574,2.281609745382888,-38.0,0.0023656146566934,-0.0006972420204524,0.011520115201152,1.0,-0.0772946859903381,-3.258354027984287e-08,-0.0437161774042385,6.798185635458687e-06,0.0087666263603385,2.1587576867332044e-06,0.0439487422876127,3.0,1.992455181266913,0.0805746801524742,0.0006947599469768,-0.5825035342960935,0.0079821007437866,0.0238310164289582,-0.0072654390579982,1.6711630302205809,0.0685483870967742,-0.088235294117647,-0.0387596899224806,-0.088235294117647,-0.0711610486891385,0.0040485829959513,0.0689655172413794,0.0122448979591835,0.0598290598290598,-0.1448275862068965,-0.202572347266881,-0.2101910828025478,-0.2684365781710914,-0.2369230769230769,-0.2,-0.2640949554896142,-0.2832369942196532,-0.3205479452054794,-0.3753148614609571,-0.3705583756345177,-0.3641025641025641,-0.3591731266149871,-0.3721518987341772,-0.309192200557103,-0.3333333333333333,-0.3507853403141361,-0.3439153439153438,-0.2769679300291545,-0.2552552552552553,-0.2811594202898551,-0.2640949554896142,-0.2994350282485876,-0.2832369942196532,-0.2462006079027355,-0.2321981424148607,-0.1842105263157895,-0.1358885017421602,-0.1974110032362459,-0.2101910828025478,-0.164983164983165,-0.1564625850340135,-0.1815181518151815,-0.1815181518151815,-0.1448275862068965,-0.1174377224199288,-0.1788079470198675,-0.1788079470198675,-0.2462006079027355,-0.2748538011695907
BCZN-L,26.0,-0.0140292754558165,3.347179705950116e-07,0.0577537579802577,0.0280254354173533,0.1459876690817719,1.4378062130863387,4.822400000000016,-0.0006451258282393,6.597395915345393e-05,-0.0387249033012535,1.0,-0.0472133998548875,5.4691046083812214e-08,0.0380140092305244,6.358381253894073e-07,-0.0104324956159363,6.356921407569659e-07,0.0060562949553296,4.0,3.507647609213312,0.0838771015562586,-0.012670287939728,-0.0482147892389427,0.0159968588605047,0.0479146338831309,-0.1144815534182535,0.6336587514488955,-0.0949367088607594,-0.0447400241837967,0.0807113543091655,0.0941828254847645,0.1269614835948644,0.2599681020733653,0.1879699248120301,0.1721068249258159,0.1499272197962153,0.051930758988016,0.0491367861885789,-0.0037831021437577,-0.0650887573964495,-0.0561529271206688,-0.0803259604190919,-0.0258939580764486,-0.0318627450980392,-0.0738569753810081,-0.0650887573964495,-0.0481927710843373,-0.0749414519906321,-0.0813953488372092,-0.0270935960591132,-0.0087829360100375,-0.1541755888650963,-0.1356673960612692,-0.2254901960784312,-0.2644320297951582,-0.2381870781099324,-0.1930541368743614,-0.1550802139037432,-0.0940366972477064,-0.0813953488372092,-0.0538922155688621,-0.1083521444695259,-0.0258939580764486,0.0141206675224647,-0.1897435897435897,-0.1280353200883002,-0.1701680672268907,-0.1613588110403396,0.0167310167310168,-0.028290282902829,-0.0100250626566416,0.1033519553072626,-0.0306748466257669,-0.1880781089414183,-0.2952720785013381,-0.3201376936316694
BDAJ-L,27.0,0.0419281232173416,3.425232307614577e-07,0.0591005129985931,0.1226389269093895,0.2263434253156072,1.8729879564985976,10.3,-0.0037561390211948,0.002115174672489,-0.034512657440677,1.0,0.2150226991333056,6.864426159961279e-08,-0.0622992037994092,5.904949710419988e-09,-0.0075584711922418,5.075021510127305e-07,-0.0494661146219219,4.0,0.3361448923438848,0.0383126284251093,0.1294934271519244,1.0327192336035371,0.0218163729391699,0.0562683284457478,0.0327192336035372,0.4390343553969322,0.0679611650485436,0.0510204081632652,0.10752688172043,0.1195652173913044,0.1638418079096044,0.2716049382716048,0.2795031055900621,0.2795031055900621,0.2795031055900621,0.2795031055900621,0.2716049382716048,0.1907514450867051,0.2638036809815951,0.2955974842767295,0.3121019108280254,0.5725190839694656,0.4714285714285715,0.5259259259259259,0.4820143884892087,0.4305555555555556,0.34640522875817,0.3121019108280254,0.2874999999999998,0.3552631578947369,0.3733333333333333,0.211764705882353,0.2484848484848485,0.2638036809815951,0.3552631578947369,0.4206896551724139,0.4820143884892087,0.3825503355704698,0.3642384105960266,0.5846153846153845,0.7606837606837609,0.745762711864407,0.7166666666666668,0.8070175438596494,0.5968992248062015,0.5036496350364963,0.492753623188406,0.6220472440944882,0.4507042253521127,0.5147058823529411,0.7758620689655173,0.5606060606060606,0.4714285714285715,0.3733333333333333,0.3642384105960266
