firms,age,agr,cashdebt,chcsho,chpmia,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,2.0,-0.0214014919897272,0.1929733770340981,2.497959522284721e-05,9.020786828107392,0.0775067750677506,-0.0005420788724759,0.0270103220223738,8.598533317805575e-06,0.0710529534058945,-0.0358030268805059,1.0854287503114706,0.0757519289963699,-0.0490903334662364,-0.1135840815283652,-0.0094583447896618,0.5899645769833726,0.0,0.3066132264529055,0.2734375,0.1013513513513513,0.420479302832244,0.3415637860082303,-0.0297619047619047,-0.075177304964539,-0.1619537275064267,-0.4788169464428458,-0.3420787083753784,-0.3895131086142323,-0.4465195246179966,-0.4894283476898982,-0.524434719183078,-0.5,-0.5,-0.5831202046035806,-0.632882882882883,-0.6231213872832371,-0.5721784776902887,-0.5332856120257696,-0.5379163713678243,-0.5379163713678243,-0.5195283714075166,-0.5148809523809523,-0.4199288256227759,-0.4270650263620387,-0.5289017341040463,-0.4841772151898734,-0.5049354593773728,-0.5664893617021276,-0.575797007156799,-0.5865567533291058,-0.6000000000000001,-0.5899371069182391,-0.5967841682127397,-0.5950310559006211,-0.5606469002695418,-0.5702043506921556,-0.5982747997535429,-0.6620010368066356,-0.6688674454037583,-0.6898192197906756,-0.6956115779645191,-0.6956115779645191,-0.6908487434803224,-0.6666666666666667,-0.6475675675675676
BALZ_07-L^I10,3.0,-0.3456090651558074,0.0476190476190476,0.0001950705026146,5.07259070448647,0.2811244979919678,-0.0146571335716607,-0.2442922374429213,1.2318272110185054e-07,-0.3663833805476864,-0.4347826086956523,0.075641739443964,0.8432822197882437,0.2389352912673187,-0.0069539091509325,-0.2784471218206158,1.5438475207472495,-0.0588235294117647,0.0625,0.0,-0.1904761904761903,-0.2916666666666666,-0.3199999999999999,-0.4137931034482758,-0.4333333333333332,-0.4848484848484848,-0.5277777777777777,-0.5,-0.5526315789473684,-0.5277777777777777,-0.5405405405405406,-0.5,-0.5142857142857142,-0.4848484848484848,-0.5405405405405406,-0.5142857142857142,-0.5526315789473684,-0.575,-0.575,-0.6382978723404256,-0.6964285714285714,-0.711864406779661,-0.734375,-0.7017543859649122,-0.7068965517241379,-0.7166666666666666,-0.679245283018868,-0.6851851851851851,-0.721311475409836,-0.711864406779661,-0.6458333333333333,-0.6666666666666666,-0.6458333333333333,-0.6730769230769231,-0.7166666666666666,-0.7017543859649122,-0.6666666666666666,-0.7166666666666666,-0.8229166666666666,-0.8131868131868132,-0.83,-0.8229166666666666,-0.8247422680412371,-0.7951807228915663,-0.7462686567164178,-0.7571428571428571
BAMD_17-L^J98,2.0,-0.253097241273078,0.1326251215014802,0.0011871313931384,18.35607791684129,0.0491983241348749,0.0430358541635967,0.0078463646530088,7.45927160893099e-08,0.0249001816657008,-0.3938301596941874,0.6783196393085552,0.1170031405997584,0.8731991922388308,-0.1681384217090986,-0.1268008077611691,1.1092688119425542,0.0379146919431279,0.2126436781609195,0.294478527607362,0.1657458563535909,-0.0580357142857144,-0.0704845814977974,-0.224264705882353,-0.3507692307692308,-0.4327956989247312,-0.461734693877551,-0.3567073170731707,-0.3567073170731707,-0.3322784810126583,-0.3081967213114754,-0.2919463087248323,-0.3171521035598705,-0.3586626139817629,-0.305921052631579,-0.3606060606060606,-0.2943143812709031,-0.2327272727272727,-0.178988326848249,-0.0452488687782806,-0.0452488687782806,0.1344086021505375,0.2485207100591715,0.3525641025641024,0.4066666666666665,0.3973509933774832,0.5071428571428571,0.6614173228346456,0.5401459854014596,0.5984848484848484,0.5071428571428571,0.4964539007092199,0.5984848484848484,0.5179856115107915,0.7731092436974789,1.0485436893203883,1.4534883720930232,0.990566037735849,0.1787709497206702,0.2787878787878788,0.3270440251572326,0.4551724137931034,0.5629629629629627,0.9009009009009006,1.068627450980392,1.24468085106383
BBEK_99-L^L95,2.0,0.1881025641025642,0.3244732335641427,0.0014577259475218,-5.98219166478944,0.1134319698288366,0.1189962223421477,-0.0033748945345454,3.590527364846536e-06,0.1209230769230769,0.2281021897810219,6.348563661272168,-0.137800986364955,-0.0775669951964783,-0.2711312654696758,0.1884827445374719,0.4377688439702771,0.0812064965197216,0.1432360742705569,0.1680216802168019,0.1253263707571801,0.2456647398843929,0.2140845070422534,0.2789317507418396,0.1372031662269128,0.1648648648648647,0.1493333333333333,0.3180428134556574,0.2865671641791043,0.3468749999999998,0.3060606060606059,0.2602339181286548,0.252906976744186,0.338509316770186,0.3814102564102561,0.2039106145251394,0.2751479289940828,0.4463087248322146,0.4659863945578231,0.4318936877076411,0.4760273972602737,0.5392857142857141,0.6325757575757573,0.8986784140969162,0.8903508771929824,0.7171314741035857,0.773662551440329,0.9155555555555556,0.7591836734693875,0.7103174603174602,0.7309236947791162,0.7103174603174602,0.8820960698689955,0.8185654008438816,0.6901960784313725,0.8185654008438816,1.023474178403756,0.6387832699619771,0.2639296187683282,0.2349570200573063,0.3140243902439024,0.2456647398843929,0.2639296187683282,0.3726114649681527,0.4659863945578231,0.3903225806451611
BBNH_32-L^L97,4.0,-0.0156739811912225,0.1336372926656709,0.0010070493454179,-4.018043448967626,0.0575079872204472,0.2112223016440314,-0.0634017904160018,0.0002338586251122,0.0096133751306165,-0.1092449464922711,15.808606081058524,0.1619640154699848,-0.0527169641369446,0.0103248010324801,0.0103248010324801,0.6793903127578591,0.0956284153005464,0.1057401812688823,0.0828402366863905,0.2159468438538208,0.3260869565217392,0.3555555555555556,0.3118279569892472,0.1124620060790273,0.1226993865030676,0.150943396226415,0.3406593406593408,0.2534246575342467,0.3071428571428574,0.2039473684210526,0.1656050955414012,0.2842105263157894,0.4186046511627908,0.2664359861591696,0.1582278481012657,0.2281879194630873,0.3260869565217392,0.3656716417910448,0.2752613240418118,0.3357664233576642,0.4186046511627908,0.4296875,0.7023255813953491,0.6339285714285714,0.6266666666666667,0.5061728395061729,0.5,0.4817813765182186,0.4409448818897639,0.4409448818897639,0.5,0.5574468085106383,0.5574468085106383,0.6123348017621146,0.6339285714285714,0.946808510638298,0.8118811881188119,0.2887323943661972,0.3707865168539326,0.3165467625899283,0.3656716417910448,0.2842105263157894,0.4758064516129032,0.5844155844155845,0.4409448818897639
BBOU_00-L,2.0,0.0626109407777957,0.2278881659926147,0.0011111111111111,-2.091081737401528,0.0709275136399064,0.1128188358404185,-0.001564700359881,1.6735444719100607e-05,0.0164595772147813,0.0310714285714285,15.99304333527274,0.2000168523940933,0.1657890470951523,0.1820319849482596,0.1820319849482596,0.7455924292298207,0.1115879828326178,0.0639269406392695,0.059090909090909,0.0887850467289719,0.1393643031784841,0.1887755102040818,0.1310679611650484,-0.0021413276231262,0.0152505446623094,0.0378619153674832,0.2041343669250646,0.2010309278350517,0.232804232804233,0.2103896103896103,0.1738035264483626,0.2393617021276597,0.3507246376811594,0.4207317073170733,0.3546511627906976,0.4888178913738019,0.5958904109589043,0.6524822695035462,0.7323420074349443,0.8418972332015813,1.0260869565217394,1.0711111111111111,1.4145077720207255,1.4526315789473685,1.3654822335025385,1.5053763440860215,1.647727272727273,1.465608465608466,1.4270833333333337,1.4787234042553197,1.5604395604395602,1.7251461988304095,1.6628571428571428,1.7904191616766467,1.7904191616766467,2.2816901408450705,2.1486486486486487,1.147465437788019,1.273170731707317,1.19811320754717,1.2403846153846154,1.2512077294685993,1.4270833333333337,1.574585635359116,1.4526315789473685
BBQS_26-L^G99,2.0,0.1978555304740406,0.1544311422332655,0.0018867924528301,2.515264996140258,0.0842351205115592,0.0400700252869092,0.080419041750108,4.708565882937057e-05,0.1992099322799096,0.1699207581079977,2.6307837192736,-0.1332456011585454,-0.0882925358991724,-0.0763696922633203,0.1428881297109701,0.4701614704471858,0.1207289293849658,0.3262839879154078,-0.0892116182572615,-0.1004098360655738,-0.1254980079681275,-0.0929752066115703,-0.1392156862745097,-0.2061482820976492,-0.2090090090090091,-0.1557692307692308,-0.0518358531317495,-0.0090293453724604,-0.1442495126705653,-0.1716981132075472,-0.2257495590828925,-0.1653992395437262,-0.1944954128440368,-0.2521294718909711,-0.280327868852459,-0.2090090090090091,-0.1779026217228464,-0.1779026217228464,-0.1716981132075472,-0.1779026217228464,-0.1915285451197054,-0.1900369003690037,-0.0679405520169852,-0.128968253968254,-0.1638095238095238,-0.1525096525096525,-0.1392156862745097,-0.2003642987249545,-0.2311733800350263,-0.1870370370370371,-0.1974405850091407,-0.1809701492537314,-0.2230088495575222,-0.2495726495726495,-0.2118491921005386,-0.0222717149220491,-0.1254980079681275,-0.355359765051395,-0.3097484276729561,-0.3119122257053291,-0.2596964586846543,-0.2311733800350263,-0.1492248062015504,-0.1184738955823294,-0.2417962003454231
BBTU_63-L^C18,2.0,0.0044096241116532,0.1325660214271091,0.0011641443538998,-1.1449147099851895,0.0272453390385539,0.0242409301943383,0.026677203699348,3.827663529156646e-05,0.0457444986728315,-0.007026610453783,4.949336042134277,-0.0738733412935724,-0.1819425871397172,0.0534552269394929,0.0385298538051646,0.513716947951705,0.0790322580645161,0.1698113207547169,0.09347442680776,0.0180623973727422,0.0114192495921696,0.1111111111111111,-0.0461538461538461,-0.1621621621621621,-0.1948051948051947,-0.1564625850340135,0.0231023102310232,-0.094890510948905,-0.0814814814814814,-0.1564625850340135,-0.2111959287531807,-0.1267605633802816,-0.0461538461538461,-0.1852825229960578,-0.1927083333333332,-0.1820580474934037,-0.0760059612518628,-0.0718562874251496,-0.0417310664605872,-0.0158730158730158,0.0081300813008129,0.0801393728222996,0.24,0.2653061224489794,0.1787072243346008,0.2015503875968991,0.2627291242362526,0.2301587301587302,0.25,0.3052631578947369,0.3247863247863249,0.3596491228070178,0.4622641509433962,0.4868105515587531,0.6711590296495957,0.8397626112759644,0.5270935960591134,0.225296442687747,0.2601626016260163,0.225296442687747,0.3163481953290872,0.2863070539419086,0.2653061224489794,0.3080168776371308,0.2863070539419086
BBVN_02-L^I99,3.0,0.2047521267233793,0.1411629686304514,0.25,2.281033468891685,0.1267190569744597,0.6130884041331803,-0.019691325172964,3.612232245021132e-07,0.045761220299208,0.0607016160819867,0.787150554373926,-0.0632537403657247,-0.0345009445436432,-0.0008462234964725,0.0509536009109023,0.5918082162864456,0.024390243902439,0.1021505376344085,-0.0807174887892377,0.0,0.0789473684210526,0.1263736263736261,0.1263736263736261,0.0049019607843137,0.0,0.1141304347826086,0.0621761658031088,0.0353535353535352,0.0904255319148936,0.1021505376344085,0.0353535353535352,0.0199004975124377,0.1141304347826086,-0.055299539170507,-0.050925925925926,-0.0238095238095239,0.0846560846560846,0.1021505376344085,0.1021505376344085,0.0962566844919785,0.0406091370558374,0.0353535353535352,0.1781609195402298,0.1581920903954801,0.0846560846560846,0.1081081081081078,0.0249999999999999,-0.1528925619834711,-0.1008771929824561,-0.1048034934497817,-0.138655462184874,-0.0848214285714287,-0.138655462184874,-0.1598360655737705,-0.0848214285714287,-0.0929203539823009,-0.0465116279069768,-0.342948717948718,-0.2463235294117648,-0.2463235294117648,-0.2463235294117648,-0.2084942084942085,-0.2115384615384616,-0.0969162995594714,-0.3074324324324324
BCPS_48-L^C06,2.0,-0.0304053375133136,0.1091645536272927,0.0072639225181598,6.391068126189979,0.0486325211337642,-0.0898642177024057,-0.0311604036363899,6.721910271128178e-05,-0.0186893350214022,0.0057463672391017,4.987622555844784,0.0057244511324535,0.1845753158819957,-0.123310591362467,0.1000589738549242,0.6115240179583261,0.0070671378091873,0.1966173361522198,0.1207920792079209,0.1411290322580645,0.254988913525499,0.2690582959641256,0.1098039215686275,-0.069078947368421,-0.0766721044045676,-0.0471380471380471,0.0599250936329589,0.0179856115107914,-0.0035211267605632,-0.0324786324786323,-0.0487394957983193,0.0442804428044281,0.0520446096654274,-0.1086614173228345,-0.1211180124223603,-0.1332312404287902,-0.0519262981574538,-0.0629139072847682,-0.1086614173228345,-0.095846645367412,-0.1170046801872074,-0.0644628099173553,0.1320000000000001,0.0863723608445297,0.040441176470588,0.0639097744360901,0.0842911877394636,0.038532110091743,0.032846715328467,0.029090909090909,0.038532110091743,0.0272232304900181,0.0905587668593448,0.0926640926640927,0.1991525423728815,0.2466960352422906,0.1411290322580645,-0.1867816091954023,-0.1424242424242423,-0.1577380952380952,-0.1914285714285714,-0.1371951219512194,-0.0439189189189188,-0.0390492359932087,-0.0535117056856188
