firms,age,cashdebt,chcsho,grltnoa,herf,mve_ia,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,7.0,0.225211542633977,0.0006997900629811,-0.0482655580096102,5.266055157276085e-06,3.903248682318795,0.45296117586195,0.0384615384615383,-0.0307941653160452,0.0346020761245675,0.1177570093457944,0.1455938697318008,0.1115241635687733,0.1771653543307088,0.4950000000000001,0.3652968036529682,0.4340527577937652,0.5177664974619292,0.7588235294117649,0.6703910614525141,0.9415584415584416,0.9044585987261148,1.198529411764706,1.1205673758865249,1.190476190476191,1.1588447653429603,1.3000000000000005,1.5555555555555558,1.3359375,1.6460176991150446,1.611353711790393,1.62280701754386,1.743119266055046,1.6936936936936935,1.7181818181818185,1.4710743801652897,1.151079136690648,1.2651515151515151,1.0067114093959733,1.0340136054421771,0.980132450331126,0.8571428571428572,0.7283236994219655,0.7692307692307694,0.8687500000000001,0.8924050632911393,0.980132450331126,1.0620689655172415,1.166666666666667,1.4210526315789471,2.476744186046512,2.9213114754098366,3.9218106995884776,3.1241379310344835,2.476744186046512,2.1893333333333334
BALZ_07-L^I10,8.0,0.1521336811981475,-1.1138550954305873e-07,-0.03279087098769,2.44485330982054e-08,0.1235923509064352,0.3464151200267084,0.0,0.0357142857142855,-0.0645161290322581,0.0740740740740739,0.1153846153846152,0.2608695652173911,0.2608695652173911,0.2083333333333332,0.1599999999999999,0.1153846153846152,0.2083333333333332,0.4499999999999997,0.4499999999999997,0.4499999999999997,0.4499999999999997,0.3809523809523809,0.3181818181818181,0.2608695652173911,0.2608695652173911,0.1153846153846152,0.0740740740740739,0.0,-0.0333333333333333,-0.0937500000000001,-0.1470588235294119,-0.1714285714285714,-0.1212121212121213,-0.0937500000000001,-0.0937500000000001,0.2083333333333332,0.2083333333333332,0.2083333333333332,0.2083333333333332,0.2608695652173911,0.4499999999999997,0.7058823529411762,0.7058823529411762,1.2307692307692304,1.0714285714285712,1.0714285714285712,1.2307692307692304,1.2307692307692304,3.1428571428571423,1.8999999999999997,2.2222222222222223,1.8999999999999997,1.6363636363636362,1.6363636363636362,1.4166666666666663
BAMD_17-L^J98,7.0,0.0891417070187868,0.0012172854534388,-0.0087201180521396,5.49198569997588e-08,0.6102487985268255,0.685092352596383,-0.040909090909091,0.0280373831775702,0.0328638497652582,0.1,0.0576923076923077,0.042654028436019,0.0837438423645322,0.0679611650485436,0.0784313725490197,0.0731707317073173,0.0891089108910891,0.3580246913580247,0.3253012048192774,0.4012738853503186,0.517241379310345,0.4864864864864866,0.3580246913580247,0.2429378531073447,0.3333333333333335,0.3924050632911393,0.3095238095238097,0.2087912087912089,0.2429378531073447,0.3414634146341464,0.4285714285714286,0.0837438423645322,0.0232558139534884,-0.0308370044052862,-0.0794979079497907,-0.0265486725663715,0.0476190476190476,0.0837438423645322,0.1224489795918368,0.1956521739130434,0.1956521739130434,0.1111111111111111,0.0891089108910891,0.2154696132596685,0.2716763005780347,0.4193548387096775,0.4193548387096775,0.4864864864864866,0.7460317460317463,0.6923076923076923,1.1153846153846154,1.0370370370370372,0.7460317460317463,0.6296296296296298,0.4193548387096775
BBNH_32-L^L97,9.0,0.1138646051585868,0.0004768717215069,0.0757097791798107,9.607588259564672e-05,15.787298784032377,0.6438748476059374,-0.0115473441108544,-0.0023041474654377,0.0285035629453682,-0.0091533180778031,-0.0091533180778031,-0.066810344827586,-0.0136674259681092,-0.0068807339449541,-0.0159090909090909,0.058679706601467,0.1364829396325459,0.1188630490956073,0.0852130325814535,0.0879396984924623,0.0962025316455696,0.1424802110817942,0.1863013698630138,0.0638820638820638,0.1455026455026455,0.0383693045563549,0.0771144278606965,-0.0269662921348314,0.0433734939759036,0.0509708737864078,0.0188235294117646,-0.0903361344537814,-0.0420353982300883,-0.0747863247863247,-0.0960334029227557,-0.0903361344537814,0.0383693045563549,0.0612745098039215,0.0408653846153845,-0.0483516483516482,0.0358851674641149,0.0069767441860466,0.0691358024691359,0.0560975609756098,0.0023148148148146,-0.0462555066079295,-0.0181405895691609,-0.0688172043010753,-0.0313199105145413,0.0509708737864078,0.0771144278606965,0.115979381443299,0.0260663507109004,-0.0483516483516482,-0.154296875
BBOU_00-L,7.0,0.1949875344442986,0.0015576323987538,-0.0171673819742382,1.8129217785934346e-05,16.028462737635692,0.5747968081205068,0.0205223880597014,-0.0411449016100178,-0.003717472118959,0.0094161958568739,0.0094161958568739,-0.02367941712204,0.0075187969924812,-0.0853242320819113,-0.1096345514950164,-0.0694444444444443,-0.0662020905923345,-0.0411449016100178,-0.0324909747292417,-0.0110701107011069,0.0170777988614803,0.1006160164271048,0.1006160164271048,0.0287907869481767,0.0248565965583174,-0.0128913443830569,0.0229007633587785,-0.0496453900709218,0.0387596899224806,0.0571992110453649,-0.0183150183150182,-0.0359712230215826,-0.0092421441774491,-0.1096345514950164,-0.1227495908346971,-0.0307414104882459,-0.0254545454545453,0.0677290836653388,0.0938775510204081,-0.0899830220713071,-0.0055658627087197,-0.027223230490018,-0.0147058823529412,-0.03770197486535,-0.0694444444444443,0.0268199233716475,0.0075187969924812,-0.1021775544388609,-0.1702786377708978,-0.1326860841423947,-0.1382636655948552,-0.1125827814569535,-0.1492063492063491,-0.1505546751188589,-0.2320916905444126
BBQS_26-L^G99,7.0,0.0124675324675324,0.0026984803294986,-0.146141801499869,1.7789664803710127e-05,2.1722075817280366,1.3625661387717194,-0.0384615384615385,0.0167597765363127,-0.0162162162162162,0.0550724637681159,0.0224719101123596,0.0769230769230771,0.1741935483870968,0.0963855421686747,0.04,-0.0520833333333332,-0.0761421319796954,0.0167597765363127,-0.0108695652173913,-0.0162162162162162,-0.021505376344086,0.0167597765363127,0.04,0.0167597765363127,0.1234567901234566,0.0898203592814372,0.0520231213872832,0.0167597765363127,0.0705882352941176,0.1895424836601307,0.1304347826086955,0.0769230769230771,0.0769230769230771,0.04,0.0167597765363127,0.1446540880503144,0.1818181818181818,0.1097560975609757,0.1518987341772151,0.0769230769230771,0.2297297297297298,0.263888888888889,0.2133333333333333,0.1592356687898088,0.1374999999999999,0.1304347826086955,0.2551724137931035,0.368421052631579,0.5555555555555558,0.7169811320754718,1.1411764705882352,0.8200000000000001,0.4330708661417324,0.1446540880503144,0.0167597765363127
BBTU_63-L^C18,7.0,0.0604902897166507,0.001713796058269,-0.0595817510830496,2.208534219754373e-05,3.7228801773837192,0.771135093561958,-0.0561555075593952,-0.0064377682403433,0.0153508771929824,0.0311804008908684,0.1348039215686274,0.3116147308781869,0.3420289855072462,0.1781170483460559,0.1210653753026633,0.1574999999999999,0.1210653753026633,0.1210653753026633,0.0594965675057208,0.0792540792540792,0.1210653753026633,0.0894117647058823,0.1432098765432099,0.1210653753026633,0.2216358839050132,0.2790055248618783,0.2615803814713897,0.1488833746898261,0.1156626506024094,0.2412868632707774,0.1781170483460559,0.0311804008908684,-0.0127931769722815,-0.092156862745098,-0.0589430894308943,0.1811224489795917,0.2719780219780219,0.1156626506024094,0.0198237885462555,-0.0492813141683778,0.0109170305676855,0.0153508771929824,0.071759259259259,0.1781170483460559,0.0894117647058823,-0.0148936170212766,-0.0813492063492064,0.0498866213151927,-0.0106837606837606,0.1023809523809522,0.1156626506024094,0.3420289855072462,0.0843091334894614,-0.0684104627766599,-0.18342151675485
BBVN_02-L^I99,8.0,0.1784651992861392,0.0126806251843114,-0.0412121212121204,1.4299676238699776e-07,0.9177036398376526,0.4611762315842742,0.0,0.0410958904109588,0.2159999999999999,0.3451327433628319,0.2258064516129032,0.1875,0.1603053435114503,0.1603053435114503,0.1343283582089551,0.1782945736434107,0.2459016393442623,0.3818181818181816,0.357142857142857,0.3944954128440365,0.52,0.5833333333333335,0.6521739130434783,0.6703296703296704,0.8313253012048194,0.7674418604651163,0.7674418604651163,0.6000000000000001,0.7674418604651163,0.8765432098765431,0.6703296703296704,0.6521739130434783,0.1875,0.1259259259259257,0.0555555555555555,0.2459016393442623,0.1782945736434107,0.0482758620689656,0.1014492753623188,-0.243781094527363,-0.1213872832369942,-0.0379746835443037,-0.1162790697674418,-0.1412429378531073,-0.1213872832369942,-0.2164948453608247,-0.3059360730593606,-0.3214285714285715,-0.251231527093596,-0.1827956989247312,-0.1363636363636363,-0.111111111111111,-0.0843373493975903,-0.2323232323232322,-0.4085603112840467
BCPS_48-L^C06,7.0,0.1058438323012314,0.0016501650165016,0.0577600579920144,6.441699380575403e-05,5.186609316268185,0.4624641852356555,-0.0707456978967495,-0.0038095238095237,-0.0150659133709979,-0.0094696969696969,-0.0332717190388169,0.0987394957983194,0.0805785123966942,0.0783505154639176,0.07172131147541,-0.0559566787003609,-0.0951557093425605,-0.1029159519725556,-0.1631999999999999,-0.0967184801381692,-0.0951557093425605,-0.0776014109347441,-0.0967184801381692,-0.142622950819672,-0.1383855024711696,-0.1802507836990594,-0.1468189233278954,-0.2320117474302495,-0.2039573820395738,-0.1828124999999999,-0.1605136436597111,-0.2623413258110013,-0.2453102453102452,-0.2308823529411764,-0.2581560283687942,-0.1904024767801857,-0.1658692185007972,-0.0743362831858407,-0.0593525179856113,-0.1929012345679012,-0.2135338345864661,-0.1537216828478963,-0.1210084033613444,-0.0743362831858407,-0.0872600349040139,-0.0693950177935942,-0.0576576576576575,0.0376984126984127,0.0651731160896131,0.1570796460176993,0.3410256410256411,0.6343750000000001,0.5473372781065091,0.2511961722488041,0.0295275590551182
BCQE_67-L^A14,8.0,0.1869425615412058,0.1048951048951049,-0.009260927534141,1.0077905440164424e-05,7.73451846830423,0.8951988932448395,0.0754267566494639,0.0059904153354632,-0.0304080061585835,0.0615254951538137,0.0843736547567801,0.0867126833477136,0.1326438848920865,0.1507537688442211,0.1921438712730716,0.2931211498973307,0.2728650833754422,0.3653116531165312,0.387114537444934,0.538790470372633,0.5743750000000001,0.6346528228423103,0.702027027027027,0.5482483097725876,0.5463474524248007,0.5983502538071066,0.6283128636069812,0.5083832335329344,0.4312499999999999,0.5406727828746176,0.5773324984345649,0.3917127071823203,0.4577546296296295,0.4191549295774648,0.4653868528214078,0.5138221153846154,0.4878913171884229,0.5793103448275863,0.6325340246273494,0.6860776439089693,0.6737541528239204,0.7865248226950357,0.9025679758308158,0.8700816629547141,0.9527131782945736,0.8427212874908561,0.9025679758308158,0.988161010260458,1.338904363974002,1.5444444444444445,1.4385285575992257,2.0459492140266025,1.7772877618522602,1.455165692007797,1.4151486097794823
