firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.021728921400754,0.021728921400754,15.0,5.896116028700357e-07,0.141472737655511,0.1078762033456898,0.0840825791760406,0.9307999628686584,396.8730000000001,0.0261063540457508,0.0004556365605473,0.0007043600349959,0.0021188463477146,1.0,1.1917337769092526,0.0647590070450642,9.45202108832552e-08,0.1918094808708715,0.0001051810418053,0.0240382719369006,1.7289793837957387e-06,4.0,23.364252520638196,0.6210079706466441,0.0413711725495443,0.0373302495043534,-0.0205961187683586,-0.0018761640449469,0.0603903318940639,0.0545490566338407,-0.0107847688969919,0.02094836165879,0.5198772309136965,5.0,0.8982202089810809,0.0060550058364264,0.0239076258901126,0.0308346339481256,0.2886197708456066,0.0606637795711725,-0.0022353437874177,-0.0268183598088728,0.0387093126047726,0.0929217175180102,0.058866841221563,0.0300036589828027,-0.0541616196573802,0.0110987791342951,0.0881943061915189,0.0417381360777586,0.0785319652722966,0.0684128225175919,0.1281733746130029,0.2127801198136232,0.1792880258899676,0.3644533200199698,0.3048460253043685,0.5336700336700335,0.5272422464375524,0.3911936879613131,0.4556591211717711,0.631154879140555,0.7666451195862958,0.8623509369676319,0.8123342175066313,0.7886125654450262,0.7275600505688999,0.8802889576883384,0.9091861683548724,0.6090668236679422,0.426037046699713,0.4403162055335967,0.4975342465753423,0.8572884811416921,0.8920041536863965,0.8305425318151372,0.9563350035790978,0.693833281685776,0.2771028037383178,0.1739690721649482,0.2768044849334266,0.1775096940973717,0.2219986586183768,0.2468065693430654,0.1952766236606167,0.2277628032345011,0.2679192762700069,0.3186972255729794,0.381349507202426,0.661903314077227,0.5903404131510037,0.6458897922312554,0.5945157526254374,0.6483715319662244
BBIO-L^E18,0.0502038532256775,-0.0502038532256775,25.0,2.760313049240376e-07,0.0662315737955965,0.0288998882324764,0.1618299761010583,1.474085195937539,-16.0,0.0384636650066768,0.0073547046126788,-0.0027745571479785,0.0019927880053141,1.0,1.3485113835376532,0.1624678663239074,6.142668475774358e-08,0.1610169491525423,5.557507308530809e-07,0.0354166666666667,6.910890811731961e-07,4.0,2.4943978311347843,1.241423125794155,-0.0103983627939304,0.0464788654582419,0.2367708893804427,0.085466751799826,0.0391643057630554,0.0441823530943268,0.0476522915377031,-0.0539009991171634,-0.7949367088607595,7.0,0.8050204319906596,0.0146658118288187,0.0515492957746478,0.0901408450704225,0.2712816296810548,-0.0049441786283891,0.127700127064803,-0.1048844831721007,0.0177033492822966,0.0232558139534883,0.0961597542242703,0.0129198966408268,-0.0324999999999999,-0.0152671755725191,-0.0152671755725191,0.0375335120643431,0.0292553191489362,0.0459459459459459,0.1057142857142856,0.1517857142857144,0.0963172804532579,0.2688524590163936,0.2986577181208054,0.3971119133574008,0.4659090909090908,0.4386617100371748,0.5542168674698795,0.6899563318777293,0.751131221719457,0.8254716981132075,0.7834101382488481,0.8,0.8254716981132075,1.1263736263736264,1.1988636363636362,0.8786407766990292,0.8341232227488153,0.7432432432432432,0.8,1.1147540983606556,1.0261780104712042,1.1032608695652173,1.3035714285714288,0.9253731343283584,0.6973684210526319,0.653846153846154,0.7671232876712331,0.73542600896861,0.8878048780487806,0.9158415841584158,0.8970588235294117,0.7432432432432432,0.9846153846153848,1.1741573033707864,1.2899408284023668,1.5629139072847682,1.824817518248175,2.55045871559633,2.172131147540984,1.824817518248175
BBOU-L,0.018428321420288,0.018428321420288,25.0,1.468884750777944e-07,0.0352447519657774,0.0286099982581431,0.1731828109139007,0.5885313764361323,-156.5,0.0390028187126654,0.0112594091972926,0.0054166134021631,-0.0167602554760169,1.0,1.5501443001443,0.0951557093425605,5.1878604401409764e-08,0.5346062052505967,1.4265623791124875e-06,0.0359131099224974,3.5427763247159905e-07,4.0,18.58077438244964,0.8720472440944882,0.2374113802775385,0.0224583388791301,-0.0877330059158388,0.0072009650163122,0.1439247364050275,-0.0051604759077627,-0.1385688932700956,-0.0017840108660674,0.1758551307847082,7.0,0.7886002886002886,0.0131985976489997,0.0451594693762348,0.1471620041378069,0.2962484148005163,0.1220134228187919,0.2591267000715819,0.0324287852910789,0.0459060402684563,0.0920908681382328,0.0623490057610109,0.044931506849315,-0.0145788336933044,-0.0092290988056461,0.0184151785714283,-0.0875,-0.0524402907580477,-0.0782828282828282,-0.0674501788451712,-0.0847542627883651,-0.1213288396726046,-0.0563598759048603,-0.0592783505154638,-0.074074074074074,-0.1204819277108434,-0.0745436105476673,-0.0424973767051416,0.021264689423615,-0.0188172043010753,0.0110803324099721,0.0299097065462754,0.0422615648201027,0.0500575373993095,0.1007237635705671,0.2038258575197888,0.1624203821656051,0.1797026502908856,0.2014483212639894,0.2744413407821229,0.29800853485064,0.3498520710059172,0.4070932922127988,0.4789303079416531,0.4541832669322707,0.4753435731608733,0.423556942277691,0.408179012345679,0.4983579638752053,0.5221017514595496,0.5057755775577559,0.5208333333333333,0.5400843881856541,0.5924956369982546,0.575993091537133,0.6530797101449277,0.6636280765724702,0.6193433895297249,0.7514395393474089,0.7249527410207939,0.6367713004484303
BBTU-L^C18,0.1067752617918195,-0.1067752617918195,25.0,3.010945856828552e-07,0.0722453139023362,0.0260943476413089,0.1904624277456647,1.2570850416112818,-44.95,-0.0003003617214425,-0.0141412333303499,-0.0174424032129343,0.0050338727888596,1.0,0.4166666666666666,0.288641425389755,4.724434950995621e-08,0.1844919786096256,1.3633923775812478e-08,-0.0002765677936803,5.24271251651529e-07,4.0,0.5501113814857549,0.4399049881235155,-0.0887258322357354,-0.3523988542785536,0.1272759667948978,-0.2843628007334214,-0.3523988542785536,1.0307082257469569,0.2058907074987815,0.2343906193027681,-1.7805970149253734,4.0,0.4166666666666666,0.0101126472094214,0.027751756440281,0.1696467509812472,0.0124624435422388,0.1025592773805043,0.014251781472684,0.0073391210954974,0.0290741437711705,0.1608118657298985,0.0307082257469567,0.0,0.1323529411764705,-0.0434782608695653,0.0266666666666666,-0.1396648044692737,-0.1149425287356321,-0.1937172774869109,-0.0833333333333332,-0.1851851851851851,-0.2903225806451612,-0.2450980392156863,-0.2450980392156863,-0.1894736842105262,-0.3185840707964601,-0.3446808510638298,-0.2903225806451612,-0.2222222222222222,-0.2102564102564101,-0.1630434782608696,-0.0994152046783625,-0.1098265895953757,-0.0064516129032258,-0.0253164556962025,-0.0609756097560975,-0.149171270718232,-0.0609756097560975,0.0,0.0694444444444444,0.1846153846153846,0.1755725190839694,0.1323529411764705,0.2833333333333334,0.2125984251968504,0.0405405405405405,0.0065359477124182,0.0335570469798658,0.013157894736842,0.1755725190839694,0.1492537313432835,0.1492537313432835,0.2520325203252034,0.2222222222222223,0.1492537313432835,0.1492537313432835,0.1492537313432835,0.0921985815602837,0.2319999999999999,0.1079136690647482,-0.0128205128205128
BBXK-L,0.0781865073978552,-0.0781865073978552,26.0,3.682338286765274e-07,0.0883548552753323,0.0254839934202201,0.1934887522378765,1.7063787343190608,7.25,0.0529772143563984,0.0101094326694978,0.0006579170841546,-0.0036888984278585,1.0,0.5825139403226492,0.0913441895756726,7.138075325580526e-08,-0.2200956937799042,1.1600118234155032e-06,0.048780487804878,7.06775549053241e-07,3.0,2.851926975917145,0.4032489821984515,-0.2277372523670696,0.0283468354161887,0.0204155505261063,-0.0070838920005872,-0.0046159906286382,-0.0737014232327841,-0.2579066109942789,-0.0170031228798825,-1.1524390243902438,6.0,0.2226195036819478,0.0178863902248797,0.0556116881542254,0.1055932071356235,0.1972903600398627,0.0443067246323189,0.0805859343817354,-0.0364301550672999,0.0746990499094837,0.0226320036211205,0.0282143854470021,0.0135135135135133,-0.0347826086956519,-0.1119999999999998,-0.0512820512820511,0.0254041570438798,-0.0749999999999998,-0.103030303030303,-0.1137724550898202,-0.0788381742738588,-0.0845360824742266,0.0045248868778282,-0.0492505353319057,0.0750605326876514,0.1384615384615386,0.1999999999999999,0.1623036649214662,0.1623036649214662,0.1384615384615386,0.1212121212121213,0.2402234636871509,0.2402234636871509,0.3214285714285716,0.3536585365853659,0.3495440729483283,0.2402234636871509,0.1562500000000002,0.2299168975069254,0.3333333333333335,0.4276527331189712,0.3661538461538463,0.4230769230769231,0.3962264150943397,0.3788819875776397,0.3097345132743363,0.2065217391304348,0.150259067357513,0.1443298969072166,0.3097345132743363,0.3058823529411767,0.2402234636871509,0.2032520325203253,0.1532467532467534,0.0571428571428571,0.1326530612244898,0.2542372881355932,0.2367688022284124,0.3577981651376147,0.2436974789915968,0.2131147540983606
BCIP-L,0.1081160401180861,-0.1081160401180861,15.0,1.8242630486016804e-06,0.4377177898691317,0.0766966400416668,0.0685622619177649,0.3662060962243844,-151.6624,-0.2067721552749975,-0.0008234045130135,0.0017891057973884,-0.0005507138833485,1.0,1.0263624669677744,0.3444284714575863,-1.0852980652688422e-07,-0.2102153009657061,4.139972634592032e-06,-0.1903921661664748,5.349931268830343e-06,4.0,3.018634446279444,0.4535030821781246,-0.1095444370670181,0.0646666645532525,-0.0016089449912045,0.0144865174438401,0.0702938411270629,-0.0449081625022394,0.0383306492347281,-0.0882264719507475,-7.766502341733895,5.0,1.0040369424308468,0.0012592714390256,0.0051829341976919,0.1222272364353793,1.391639528883333,-0.0712230071918743,-0.0968581718633383,-0.1229257075764452,1.4212448971671576e-05,-0.0590064871955355,-0.1861581819414569,-0.0169491525423729,0.0350877192982457,0.1568627450980391,0.1799999999999999,0.2291666666666667,0.2826086956521738,0.2291666666666667,0.4390243902439024,0.6388888888888888,0.6857142857142857,0.5945945945945945,0.4749999999999998,0.3111111111111111,0.4390243902439024,0.4047619047619046,0.0925925925925925,0.2291666666666667,0.1799999999999999,0.2040816326530612,0.0925925925925925,0.1799999999999999,0.3111111111111111,0.1799999999999999,0.3111111111111111,0.0172413793103447,-0.0483870967741936,0.0,0.0925925925925925,0.0535714285714283,-0.0483870967741936,-0.0483870967741936,-0.0634920634920636,-0.1194029850746269,-0.0781250000000001,-0.1917808219178082,-0.2133333333333333,-0.2337662337662338,-0.2891566265060241,-0.2804878048780488,-0.2133333333333333,-0.1690140845070422,-0.1323529411764706,-0.2236842105263158,-0.1805555555555555,-0.1917808219178082,-0.1323529411764706,-0.0327868852459016,-0.0483870967741936,-0.1917808219178082
BCYN-L,0.0988820627911034,-0.0988820627911034,25.0,6.280884382696418e-07,0.1507049563123453,0.0897052155736694,0.1418819732279398,0.6056222066334216,754.2485,-0.0984231793026632,-0.0044709768436683,0.0196473729833473,0.0005207742507315,1.0,1.4496129032536125,0.0666553704505882,5.016658968815776e-08,-0.010982932403882,1.0418197983245825e-05,-0.0906263335288225,7.873759145239013e-07,5.0,17.110879094791855,0.3632619054378844,-0.194574165519631,0.0218288596206326,0.1449210252034588,0.1822898016312378,0.0899309053093852,0.0677366214488397,0.1338219687944464,0.9852101251398262,-3.1140518514869875,7.0,1.0763775950652976,0.0196959271994597,0.0476559368552869,0.2265349182122449,0.9211780083324368,-0.0733681669069467,-0.0392163308834929,-0.0918173652945401,-0.0095193567722883,-0.0521508837842353,-0.0147898748601738,-0.025,-0.0518518518518518,-0.0450611757684272,-0.0059024541783161,-0.06158357771261,-0.0095945527700402,0.0050251256281406,0.0680907877169558,0.0543657331136737,0.0533245556287031,0.1704462326261886,0.1111111111111111,0.1007911936704506,0.0372771474878443,-0.0703079604880884,-0.1301984234846425,-0.0888382687927106,0.0256410256410257,0.010739102969046,0.0891763104152485,0.144492131616595,0.0652463382157124,0.0457516339869281,0.1544011544011545,-0.087278950370793,-0.1001124859392577,-0.1096271563717306,-0.1820040899795501,0.024,-0.0314769975786924,-0.0159901599015991,0.1347517730496454,-0.1507430997876857,-0.2526856609061186,-0.2939099735216239,-0.2479435957696827,-0.2660550458715597,-0.2758542656709662,-0.2547741034000931,-0.2633517495395948,-0.2866696388765046,-0.2393629664844306,-0.2156862745098038,-0.1473487876365574,-0.0859754355898314,-0.072463768115942,0.1019283746556474,0.015228426395939,-0.0529742527374962
BCZB-L,0.0152556866769283,-0.0152556866769283,26.0,9.278951477063008e-07,0.2226412542838146,0.0962515114873035,0.1448331047096479,1.8371722913522903,40.0,0.020686340843927,0.001231400718317,0.0005356505176346,-0.0007698541329011,1.0,0.6458240946045825,0.0557692307692307,1.1067348421750985e-07,-0.2534637326813366,6.259579041253145e-06,0.019047619047619,1.6284150226696452e-06,3.0,2.509545886532959,0.2192569335426478,-0.1022733067862261,0.051066904228461,0.0575658384169023,0.0519883923634886,0.6709617287405589,0.0094846704971782,-4.933518557513472,-0.1086418837995888,-0.3114525139664804,6.0,0.4972653362897265,0.0145646110938952,0.0326332233987155,0.0515857085507828,0.3537407741016293,0.3028751476959432,0.0470957613814756,0.0584231229690439,-0.0200078771169751,0.5134319781640568,0.0277217525640475,0.043076923076923,0.0483870967741935,-0.0356083086053412,-0.0606936416184971,-0.1095890410958904,-0.181360201511335,-0.1751269035532995,-0.1666666666666666,-0.1602067183462532,-0.1772151898734177,-0.0947075208913649,-0.1263440860215053,-0.1492146596858639,-0.1402116402116401,-0.0524781341107871,-0.024024024024024,-0.0579710144927536,-0.0356083086053412,-0.0819209039548022,-0.0606936416184971,-0.0121580547112462,0.0061919504643963,0.069078947368421,0.132404181184669,0.0517799352750809,0.0350318471337578,0.0942760942760942,0.1054421768707483,0.0726072607260726,0.0726072607260726,0.1206896551724139,0.1565836298932383,0.076158940397351,0.076158940397351,-0.0121580547112462,-0.0497076023391812,-0.0660919540229885,-0.026946107784431,-0.1239892183288409,-0.1602067183462532,-0.1356382978723403,-0.0870786516853933,-0.1645244215938304,-0.1645244215938304,-0.1216216216216217,-0.0687679083094556,0.0252365930599369,-0.0061162079510703,-0.0384615384615384
BCZN-L,0.0012088020622753,-0.0012088020622753,25.0,2.972574322021776e-07,0.071324618642824,0.0250543533660378,0.134469948563323,1.017937271939196,-10.50370000000001,-0.0374347875019523,-0.0235672852229376,-0.0037521945547522,-0.0009439556374678,1.0,1.6949567245968853,0.1435755444836405,4.44688603429389e-08,-0.1606075324864261,7.358168542261467e-07,-0.0344692943447797,5.346553195566082e-07,4.0,4.111625794228171,0.3511863837672656,-0.0988665319950515,-0.2534981326079992,-0.0248938453017175,-0.0566517224842868,-0.3322595691201155,-0.027664622170644,-0.0537084217023602,-0.0639900128398083,-0.0239378178102745,4.0,0.8805532607073783,0.0156603267907381,0.0438741508778902,0.0904561115003699,0.4844227101741596,-0.1029993979425667,-0.0777951401053786,-0.0126869738970795,-0.0090286869067222,-0.1164753871763334,-0.1188491306555199,0.0095579450418159,-0.0256111757857975,0.0320591861898889,0.0257352941176469,-0.0187573270808909,-0.0094674556213018,0.0084337349397589,-0.0199063231850117,-0.0267441860465116,0.0307881773399014,0.0501882057716436,-0.1038543897216275,-0.0842450765864334,-0.1794117647058823,-0.2206703910614526,-0.192864030858245,-0.1450459652706843,-0.1048128342245989,-0.0401376146788992,-0.0267441860465116,0.0023952095808381,-0.0553047404063206,0.0320591861898889,0.0744544287548136,-0.1415384615384616,-0.0761589403973511,-0.1207983193277311,-0.1114649681528663,0.0772200772200772,0.0295202952029518,0.0488721804511276,0.1689944134078211,0.0269938650306746,-0.1397738951695787,-0.2533452274754685,-0.2796901893287435,-0.3335987261146498,-0.2900763358778626,-0.2948609941027801,-0.3133716160787531,-0.3435294117647059,-0.2599469496021221,-0.1406570841889117,-0.1353305785123967,0.0244798041615665,0.0011961722488038,0.034610630407911,0.0554854981084489,-0.1198738170347003
BDAJ-L,0.0910203082945926,-0.0910203082945926,25.0,3.798596562138083e-07,0.0911443825526178,0.0671705647461494,0.1793176408357577,0.2804684030297071,2.299999999999999,0.2562549525890957,0.0003262376641383,-0.0216593415934016,-0.0029761904761904,1.0,0.5616297060340382,0.1676724137931034,4.5382158183460355e-08,-0.2488262910798122,3.8793083672680275e-09,0.2359550561797752,7.804474954041451e-07,4.0,0.2470235728438814,1.32280701754386,-0.3435721346092928,-0.2490860440098916,-0.3615550397877985,-0.0178986252164098,-0.2503838558937321,-0.3671246212535703,-2.5026084922213125,0.6973915077786876,-1.930795847750865,3.0,0.5446106240330068,0.0128869494067912,0.0409622886866059,0.1383610451306413,0.6645199134460207,0.5166256157635468,0.0609649122807017,0.2993230568469086,0.086206896551724,0.9174382716049384,-0.3026084922213123,0.0251572327044022,0.0127388535031847,0.2137404580152671,0.1357142857142859,0.1777777777777778,0.1438848920863311,0.1041666666666667,0.0392156862745098,0.0127388535031847,-0.0062499999999999,0.0460526315789473,0.06,-0.064705882352941,-0.0363636363636362,-0.0245398773006133,0.0460526315789473,0.0965517241379312,0.1438848920863311,0.0671140939597316,0.0529801324503311,0.2230769230769231,0.358974358974359,0.3474576271186442,0.3250000000000002,0.3947368421052633,0.2325581395348837,0.1605839416058394,0.1521739130434785,0.2519685039370078,0.1197183098591549,0.1691176470588236,0.3706896551724139,0.2045454545454545,0.1357142857142859,0.06,0.0529801324503311,0.0529801324503311,0.06,0.2137404580152671,0.2619047619047618,0.2619047619047618,0.2325581395348837,0.2519685039370078,0.3474576271186442,0.3947368421052633,0.3474576271186442,0.6736842105263159,0.3474576271186442,0.3032786885245901
