firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,secured,securedind,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0183392278597167,-0.0183392278597167,21.0,2.1583565548631445e-06,0.2148225781199715,0.0836785224658382,0.0356092158786368,0.7964237072124131,-1722.6019,-0.3798556365155835,-0.0050144193810026,-0.0084345414459246,-0.0003127307196936,1.0,1.207916674555898,0.0672270804477387,8.363350123395219e-08,0.2012166306481956,0.0189872527481339,0.0001691399302481,-0.0568584210147727,8.430095126633965e-06,5.0,6.865449379519458,0.6416799232036433,-0.0604324630837343,-0.0270953424783057,0.1341872621647794,-0.0375515414694012,-0.0147119042613266,0.0217656701401432,-0.0402970320573237,0.0308898651725268,-2.31846865548656,3.0,0.9266649028252958,0.0003237556164739,0.0015961789439695,0.0018820717407104,6.451727366949729,2.5759767371985234,1.0,1.0,0.7539873508588013,0.0129592921513562,-0.1052391688000174,-0.0193012277113127,0.0149362343794642,0.0483799345538314,-0.0264321678139799,-0.3056755089450956,-0.0839220118677592,-0.2202982202982202,-0.2414599906410856,-0.2877855887521968,-0.1955334987593051,-0.1629227988639296,-0.2400375058602906,-0.2616716010020495,-0.2153920619554694,-0.3534104507379337,-0.3023455993113836,-0.2927574171029669,-0.3027956989247311,-0.2240306366682622,-0.2993300194510482,-0.2976603119584055,-0.333470394736842,-0.3453150242326332,-0.3748553798688777,-0.3399837133550488,-0.4026165468951539,-0.4388090704517916,-0.4481702127659573,-0.4706938775510204,-0.4868629313073757,-0.4840044564698392,-0.4625331564986737,-0.4931999374706893,-0.4576781532285044,-0.427208480565371,-0.3923149015932521,-0.4212781149589432,-0.4241563055062166,-0.4393913193844025,-0.4530116416399528,-0.4559489847289814,-0.4571332886805089,-0.4638663800231519,-0.3812977099236641,-0.4404556437694166,-0.4083941605839415,-0.3850531107738998,-0.3702408702408701,-0.2939895470383274,-0.3060787671232876,-0.3248646397334443,-0.3845861807137433,-0.3576382009114325
BAOH-L,0.1129674702478487,-0.1129674702478487,6.0,5.573995612656216e-07,0.0554783270281375,0.1389270460223473,0.2148400705516514,0.764203245987531,35.3823,-0.1897182595168524,0.0054529412158322,0.0540953252850642,0.0035804355519701,1.0,0.8050152715571798,0.1309827923269376,3.2436353671128924e-08,0.2231488478754174,-0.2494235649660583,3.9625285237584464e-08,-0.0283978428561677,7.331500092293697e-07,3.0,1.0724221478961664,0.4663697548111621,-0.1690156946329327,-0.4620704492811952,-0.1653472898332078,0.1604235589408139,-0.4438778005501337,0.0156962723163483,0.221252929338215,0.4112051281132552,-4.510520212264634,6.0,0.4995612767842896,0.0126055073749115,0.0297834040904071,0.1498520566065278,5.760241153439121,31.76766563862597,1.0,1.0,1.7372835640171649,0.0343670912042211,0.0333590178351636,-0.0698948792969594,0.0518563013401321,0.0346086361386889,0.1076527302446938,0.0193704600484261,0.027363184079602,0.0508905852417302,0.4802867383512543,0.4697508896797153,0.4047619047619046,0.3812709030100334,0.3905723905723903,0.4390243902439024,0.454225352112676,0.5296296296296295,0.5128205128205128,0.5239852398523985,0.5018181818181817,0.4390243902439024,0.4697508896797153,0.5018181818181817,0.4802867383512543,0.4390243902439024,0.5018181818181817,0.5072992700729926,0.5183823529411764,0.5296296296296295,0.3999999999999999,0.3409090909090908,0.363036303630363,0.3540983606557377,0.3675496688741722,0.3675496688741722,1.1398963730569949,1.065,1.1071428571428572,1.054726368159204,1.065,0.485611510791367,0.4491228070175437,0.4390243902439024,0.454225352112676,0.454225352112676,0.4802867383512543,0.3859060402684564,0.4440559440559442,0.5072992700729926,0.4750000000000001,0.4963768115942029,0.3766666666666667,0.4963768115942029,0.454225352112676,0.4802867383512543
BBOU-L,0.0028847257052007,-0.0028847257052007,31.0,1.45246508123955e-07,0.0144564758161979,0.1019574876906448,0.1805732972254866,0.6519487312450902,-710.0,-0.2757660291722213,0.01498090508269,-0.0008188050619219,-0.0077401985529194,1.0,1.3384263886905612,0.0839506172839506,5.489522373779426e-08,0.281844186437826,0.2953667953667954,1.3070764752260793e-06,-0.0412778421088481,3.6724209804334526e-07,3.0,16.410741412093458,0.5723763570566948,0.0912035682871648,-0.0205509340614463,-0.0671900161030596,0.0026488578056553,-0.0362299260211347,-0.0332461630155164,0.0621341307512883,-0.0171327494263842,-0.0278481012658227,5.0,0.5570469798657718,-0.0071849494217376,-0.0303070583543799,0.1183067890166297,12.161625708884689,4.996893203883495,1.0,1.0,0.4543357228626561,0.0532054517920242,-0.1595295536791315,0.0093425775679795,0.0366818105334006,0.1743139651149872,0.0578804571240647,-0.1241109530583215,-0.0923176242737249,-0.1215245235863792,-0.0998719590268885,-0.1084337349397589,-0.1525015069318867,-0.2169312169312168,-0.2024957458876913,-0.1660735468564649,-0.1635930993456275,-0.1296812132466729,-0.0940721649484535,-0.0428863172226003,-0.0310130944176429,0.00608228980322,-0.0042492917847024,0.0516080777860883,0.0232896652110625,0.0357274401473297,0.0024955436720142,0.0395563770794824,0.0353460972017674,0.079048349961627,0.165837479270315,0.157201646090535,0.1158730158730159,0.0319266055045872,0.0962962962962963,0.1053459119496855,0.1403081914030819,0.086133642332947,0.1524590163934427,0.2371315442146941,0.2001707212974819,0.2520035618878005,0.2338745063624396,0.2333333333333334,0.2851919561243146,0.3327014218009478,0.4303153611393693,0.3018518518518518,0.2525612472160357,0.3493282149712093,0.3048723897911833,0.3345989558614144,0.5085836909871244,0.52329360780065,0.4909862142099683,0.494949494949495
BBXK-L,0.1092262469728084,-0.1092262469728084,32.0,1.8986597153639711e-06,0.1889747892247034,0.0260949782623629,0.0965374225763322,1.4247039440632678,-17.700000000000003,-0.2628193251370678,-0.0156809958525319,-0.0002570165370103,-4.04465296877528e-05,1.0,0.6569698280523413,0.092279130719668,1.2153473397468229e-08,0.5580956084553207,-0.0869407057111676,8.184724228138219e-07,-0.039339923915671,3.3206161028677537e-06,3.0,0.5559344798341492,0.3207385303991047,0.0933223428013774,-0.0177190252067651,-0.4062506339176128,-0.0613334205997602,-0.0072280986101549,0.1757735232763217,-0.3220806817519387,0.0531110677784236,-40.05907172995781,3.0,0.3519519844273818,-0.0048180472617771,-0.0151607618925256,0.0896594152471433,38.77341964965727,43.79311827956989,1.0,1.0,2.6848644053353694,0.4143912669092525,0.3810145468108915,0.2712133501302196,0.1702036054554039,0.4328325183103577,-0.0188295606757055,-0.3630573248407643,-0.1179775280898876,-0.2629107981220656,-0.1780104712041884,-0.1277777777777777,-0.1648936170212764,-0.1736842105263156,-0.2451923076923077,-0.2559241706161137,-0.3083700440528634,-0.4586206896551723,-0.4432624113475176,-0.4372759856630824,-0.4604810996563574,-0.3643724696356275,-0.4604810996563574,-0.4766666666666667,-0.4471830985915492,-0.4835526315789473,-0.4731543624161073,-0.4731543624161073,-0.4491228070175438,-0.4491228070175438,-0.4185185185185185,-0.4604810996563574,-0.4784053156146178,-0.5015873015873016,-0.4919093851132685,-0.5227963525835866,-0.5539772727272727,-0.509375,-0.5154320987654322,-0.5341246290801187,-0.5813333333333333,-0.5722070844686649,-0.5341246290801187,-0.5355029585798816,-0.5368731563421829,-0.5514285714285714,-0.51840490797546,-0.5409356725146199,-0.51840490797546,-0.546242774566474,-0.509375,-0.509375,-0.5768194070080863,-0.6297169811320755,-0.6142506142506143,-0.6357308584686774
BCIP-L,0.0723120673801549,-0.0723120673801549,21.0,8.908490589332821e-06,0.8866676412875291,0.06250459648577,0.1239912297923552,0.3519763921790087,982.046,-0.6734404249297534,-0.0021824308788104,0.0355528193259842,-0.0006056541226937,1.0,1.1827632404033357,0.2526018932368392,3.953472090608816e-07,0.1407535583118467,-0.3445094426633112,1.8311530749299555e-06,-0.1008034514381953,2.0855883469041552e-05,4.0,0.5499002201240659,0.3775721301783196,1.7714445056918795,0.7453515099836584,-0.0414782109796835,0.0732262297764814,0.793093564250787,0.2646858052561108,-0.0732454239055259,0.2663021945024878,-5.611111242244447,6.0,1.1609657934347637,0.0083209116795165,0.0287637669195316,0.0511652020934908,4.36156267069548,4.2034612097706985,1.0,1.0,0.9113023807444328,0.0076988860416825,-0.0204473771125646,-0.1273519904550491,-0.0162154097558758,0.0207574779442111,-0.1048777573277726,-0.2558139534883721,0.0749999999999999,-0.0652173913043479,-0.0851063829787234,-0.0444444444444445,-0.0444444444444445,0.0238095238095237,-0.0227272727272727,0.048780487804878,0.162162162162162,0.0749999999999999,0.0238095238095237,0.048780487804878,0.162162162162162,0.131578947368421,-0.0227272727272727,0.0749999999999999,0.1025641025641024,0.0,-0.14,-0.1224489795918367,-0.2037037037037037,-0.3064516129032258,-0.271186440677966,-0.2181818181818182,-0.2037037037037037,-0.1886792452830189,-0.1568627450980392,-0.2037037037037037,-0.2321428571428572,-0.271186440677966,-0.3064516129032258,-0.2586206896551724,-0.271186440677966,-0.2181818181818182,-0.2586206896551724,-0.2181818181818182,-0.2181818181818182,-0.271186440677966,-0.1224489795918367,-0.271186440677966,-0.1886792452830189,-0.2181818181818182,-0.1886792452830189,-0.1224489795918367,-0.2037037037037037,-0.2181818181818182,-0.271186440677966,-0.2321428571428572
BCQF-L,0.0226703100558449,-0.0226703100558449,31.0,7.687693295973619e-07,0.0765160922978914,0.0507997460332152,0.0882795144769916,0.8931293322505405,-724.0865000000001,0.0744788073873936,0.0059121870078277,-0.0025382225114817,-0.0001390057714444,1.0,1.3873390769777685,0.2686344388621803,8.260376600326146e-08,0.208995012801492,0.0910390530178361,4.6801291877164576e-05,0.0111483073568578,1.5857015577558945e-06,5.0,15.82126749833299,0.312490402595774,-0.0009486452877151,0.0286119077527492,-0.0630270602402298,-0.0074067683160124,0.0346866243656347,-0.0204169324004627,-0.0535300093458682,0.014533168213358,-0.6352736263807939,4.0,1.0954399391915866,0.0064819950219054,0.0200546922991501,0.0323263603375527,6.329179426608384,2.2735340324480475,1.0,1.0,0.5787872322175124,0.0765962456566649,0.0534183741536014,-0.0024236436379686,0.0189128072478065,0.0873728416612544,0.0409979311297269,-0.1839770028746407,-0.1539600296076978,-0.1848191543555781,-0.2031670152375261,-0.1164973498233215,-0.0737439222042138,-0.0275887214389887,-0.076096997690531,-0.1544964598964386,-0.1196082746478872,-0.1277662705766924,-0.0446567164179103,-0.0406474820143885,-0.0455684122629129,-0.0971563981042653,-0.1366137908708319,-0.1036298453954739,-0.1828209580226738,-0.2037221337579617,-0.2492963032463876,-0.1958793969849246,-0.1914915117219077,-0.1390293769503927,-0.1198988010119898,-0.1554781507283089,-0.217046677757119,-0.2244838615876707,-0.1959602050045221,-0.273230992824053,-0.2443332074046089,-0.212034666141422,-0.2330329754601225,-0.257378875069612,-0.2752060875079264,-0.2800971747345689,-0.268312757201646,-0.2540555659146,-0.2306730769230769,-0.188374923919659,-0.101213210514491,-0.134090909090909,-0.1144438295517431,-0.106333072713057,-0.0216434336023476,0.0349243306169966,0.0636798723743685,0.1123314333379674,0.1038907284768211,0.1823555489877346
BCYN-L,0.0757163999481357,-0.0757163999481357,31.0,5.226362008713178e-07,0.0520183080209946,0.1059044818366601,0.2873516366435714,0.760676905243771,-253.92920000000004,-0.4492320580276497,-0.0013050046488783,-0.0430932044338264,-0.001976138769192,1.0,1.555325848709449,0.0739907967311955,1.0328421838284548e-07,0.2097346623676797,0.2508026089901021,8.38632218551745e-06,-0.0672429813677941,5.487860641561679e-07,4.0,16.693794096931086,0.409900155297851,-0.0167738213840536,-0.1915311782794217,0.0745156767626577,0.1103371323125299,-0.2256345884683499,0.0582995024921036,0.1085315579463229,0.9534166999669724,-0.8616729169473714,5.0,1.244044944028892,0.0200876871298935,0.0435147317493182,0.2055953515437306,4.05724221355129,14.762311960337572,1.0,1.0,0.8277308631093488,-0.0709755400020937,-0.1071542831815065,-0.0705025634200463,0.0542340998613749,-0.004122737579269,0.0250889234394559,0.0299291752341785,0.0183806421591439,0.0389271303109424,0.0127255900046276,0.0131944444444445,-0.0407626561472714,-0.0552557737966759,-0.0495114006514656,-0.0092802172928926,-0.0110709444193402,0.0248185436665886,0.0272236564186811,0.0357311878845245,0.0257792359971877,-0.0065819337267362,-0.0015967153284671,0.016252612026933,0.0214702450408401,0.0089903181189487,0.0272236564186811,-0.0290594498669032,-0.0137449301487155,0.0831477357089831,0.2257070848501821,0.0978179082016554,0.1095057034220532,0.1103500761035007,0.2498572244431753,0.1985213581599123,0.2322635135135136,0.164095744680851,0.2498572244431753,0.2972732661529342,0.3926185173401211,0.429457870672763,0.3738229755178908,0.2850851438637698,0.243465909090909,0.3860037998733376,0.4455085865257595,0.539029535864979,0.679585571757483,0.9038712483688562,0.760659694288013,0.8665245202558638,1.3431477516059958,0.9030434782608696,1.252702007205353,1.2561855670103097
BCZB-L,0.0473988888457205,-0.0473988888457205,32.0,1.6451449830710258e-06,0.1637423093270443,0.0189354619322046,0.0798887911713807,1.4905295228388151,23.5,-0.2645832810036519,-0.0076537550021368,-0.0006584972353964,0.0002272623971637,1.0,0.629700340333693,0.0914318992502001,3.2170595320570694e-08,0.1508007306401597,-0.0748663101604278,6.636402335008845e-06,-0.0396039603960395,4.267683447657811e-06,4.0,1.3469769669088656,0.2138126773888363,0.0525123416310266,-0.0526698134682075,0.1207334317183628,0.268792752874708,-0.0198120083852966,0.1016428114820356,-0.2146590827124023,0.2229521654609821,-8.026315789473685,4.0,0.4859301070806009,0.0032865149103992,0.0120161902352643,0.0488812776888425,26.945167286245358,6.088408231835364,1.0,1.0,1.083381132614416,0.1867380315194766,-0.080771050141911,0.1489568359299118,0.1670702179176755,0.3366920782234007,-0.0004826421208673,0.0441176470588233,0.0149253731343284,-0.1130434782608694,-0.0422535211267605,-0.0048780487804876,-0.0727272727272727,0.0355329949238578,0.0408163265306122,0.0355329949238578,0.02,-0.1168831168831169,-0.1319148936170212,-0.1206896551724137,-0.289198606271777,-0.2301886792452829,-0.3333333333333333,-0.3503184713375796,-0.3564668769716088,-0.3742331288343558,-0.3761467889908256,-0.3564668769716088,-0.3544303797468354,-0.3503184713375796,-0.1464435146443514,-0.203125,-0.1968503937007873,-0.1535269709543568,-0.1244635193133046,-0.135593220338983,-0.1499999999999999,-0.135593220338983,-0.1774193548387096,-0.1807228915662651,-0.2688172043010752,-0.2581818181818182,-0.2243346007604562,-0.2388059701492537,-0.2093023255813954,-0.1807228915662651,-0.1091703056768559,-0.1968503937007873,-0.1673469387755102,-0.1570247933884296,-0.0892857142857143,-0.135593220338983,-0.206225680933852,-0.2941176470588236,-0.2635379061371841,-0.2123552123552122
BCZN-L,0.071364585618149,-0.071364585618149,31.0,3.752186498883752e-07,0.0373457469508909,0.1405198040790925,0.2269302019881312,1.17919774425478,-111.10700000000004,-0.7319133541636856,-0.0211341473713518,-0.0136414226740953,-0.0042677812323102,1.0,2.210567517725063,0.1845219614133427,5.305141578230417e-08,0.3653909910191326,0.1514353639001588,5.496808826633709e-07,-0.1095559302979201,3.553243708466656e-07,4.0,3.7977936803996206,0.4450323943981975,-0.0243279997510208,-0.0912809532627505,0.1171750873673028,0.0134796454884952,-0.0839165648717192,0.0425778105002978,0.022925971835296,0.1283566729339965,-1.0189845154136965,6.0,1.3857512509518686,0.0152929722067064,0.0297785655778217,0.2717097097863252,6.089659646412003,4.900693038545277,1.0,1.0,0.6255046913244879,-0.0685151856218231,-0.0318153861852067,-0.0598104765154592,-0.0275315269771217,-0.1039429993832165,-0.0555798026068313,-0.1780185758513932,-0.0830376153300213,-0.1210884353741496,-0.0705035971223021,-0.0684931506849314,0.0419354838709677,0.092138630600169,0.0109546165884193,-0.1186903137789904,0.0555555555555555,-0.0817341862117981,0.0093749999999999,0.0253968253968255,0.0529747351263243,0.1494661921708184,0.0893760539629004,0.0590163934426231,-0.0450849963045084,-0.0548646671543525,-0.0657989877078814,-0.015993907083016,-0.0234315948601663,0.0394207562349155,-0.0061538461538461,-0.0408314773570899,-0.0562454346238129,-0.0084420567920183,0.0278440731901352,-0.065123010130246,-0.0069177555726364,0.003885003885004,0.0721991701244813,0.0546938775510204,0.0713101160862355,0.040257648953301,0.0949152542372879,0.1525423728813557,0.1940850277264325,0.2830188679245282,0.3730074388947928,0.3907427341227127,0.5040745052386497,0.5794621026894866,0.615,0.6888888888888889,0.9027982326951398,0.8352272727272727,0.7919556171983357,0.9907550077041604
BDAJ-L,0.1014269725797425,-0.1014269725797425,31.0,7.776544890234306e-07,0.0774004377739039,0.0793873368568654,0.2292552353960006,1.4935006470747396,-27.9,-0.9214797028058224,0.0002797985450475,-0.0034953756040246,-0.0079827849507149,1.0,0.4157657657657657,0.2798761609907121,5.3927798736298206e-08,0.5027072053311121,-0.2263513513513514,3.8145294604104885e-09,-0.1379310344827585,6.082508603844069e-07,5.0,0.1459056359543464,0.9076923076923078,-0.0602575842606845,0.1424696316291931,0.11625026999784,0.0072171018053688,0.1438815700122233,-0.0740665701881331,0.1198574804447783,1.005933429811867,-2.6268115942028984,7.0,0.4036036036036036,-0.0151142181961402,-0.0377892663712456,0.1671042471042471,11.247572815533982,99.3,1.0,1.0,0.4054866769036648,-0.0152714146883243,0.0037831021437578,-0.0839395635142681,0.024434263501319,-0.0386040765904879,0.0059334298118668,-0.48828125,-0.0985915492957746,-0.075812274368231,0.0158730158730158,0.0406504065040651,0.3544973544973546,0.5609756097560976,0.673202614379085,0.5609756097560976,0.695364238410596,0.6100628930817609,0.6100628930817609,0.523809523809524,0.5609756097560976,0.8550724637681162,0.641025641025641,0.5900621118012421,0.4545454545454546,0.497076023391813,0.3617021276595746,0.3473684210526317,0.3689839572192512,0.4712643678160919,0.2427184466019416,0.147982062780269,0.1228070175438598,0.0578512396694215,0.0756302521008405,0.0801687763713079,0.1689497716894978,0.1179039301310043,0.0711297071129706,0.1179039301310043,0.1636363636363635,0.1962616822429905,0.2248803827751198,0.2190476190476189,0.2673267326732673,0.3128205128205128,0.3333333333333335,0.3195876288659793,0.1906976744186046,0.1743119266055044,0.1130434782608695,0.1636363636363635,0.024,0.0622406639004149,0.0199203187250998,0.024
