firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,secured,securedind,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0654308399460634,-0.0654308399460634,22.0,7.675633212273897e-07,0.1356154903941269,0.0836973222995971,0.0453526619978294,0.7634546186692327,52.11569999999983,0.0915160924869255,-0.005935520172274,0.0033439358820502,0.0004070819746832,1.0,1.1548457552629487,0.0794584410187473,4.5870922562307245e-08,0.2049181641180482,-0.2399677541392452,0.000185376101909,0.0214096088354054,2.8264810130992003e-06,3.0,10.899754002588526,0.7749572306882496,-0.094455099324804,-0.0439359108213828,0.1819409751181598,0.0870144791622084,-0.039674746349236,0.0048762021025292,0.0553173405850214,0.0304540099126821,-5.157154696445417,6.0,0.8898997078549628,0.00635680491798,0.0263355017459867,0.0321121185138053,5.423675797032348,2.736217747775115,1.0,1.0,1.073839812221995,-0.0009605788744303,0.0461758829412135,-0.0214010483975333,0.0137948216980864,-0.0136585630639089,-0.0554210278391284,0.0825568088932482,-0.0675304878048779,-0.0638200183654729,-0.0943144803079657,-0.0525092936802974,-0.0454119850187265,0.0664225941422593,0.1854651162790697,0.1827146171693736,0.1843175217812198,0.4796806966618285,0.4369274136715997,0.6105845181674567,0.7392664202445265,0.9014609884986012,1.0526845637583897,1.1291333101287853,1.7174589071523765,0.8867982726711905,0.7284543656400113,0.4711399711399713,0.4312119794103883,0.343804920913884,0.5178660049627792,0.5793958171959723,0.4338959212376936,0.3930767478934185,0.4803969022265246,0.2199840446749101,0.316333118140736,0.3344240837696335,0.3154838709677419,0.4640976543800861,0.322022909012319,0.3251733102253034,0.2576069078947369,0.2352584814216478,0.1795217894330891,0.2453175895765473,0.1271420674405747,0.0588540765102993,0.0411914893617022,-0.0013061224489795,-0.0318138651471984,-0.0264204997612604,0.0140915119363396,-0.0437705174300453,0.0232519237203077,0.0807420494699646
BAOH-L,0.0739074533919239,-0.0739074533919239,7.0,7.490904586448799e-07,0.1323516472051319,0.0714130278132235,0.3736302501871069,0.958559664056562,-70.5872,-0.1213875336646245,0.012769450201393,0.045055484024169,-0.0086389732869785,1.0,1.9201310628484944,0.1386024435413029,1.477943387006513e-07,0.3348943018261451,-0.3307778112412708,7.881143856262999e-08,-0.0283978428561677,7.450225230425452e-07,4.0,0.5512671288612071,0.7236725072212467,-0.0455429805935853,1.38521072915088,0.0581729178237888,0.2798870445320165,1.7043916365127685,0.0614114207208124,-0.1151007909004447,-0.8839260405846538,-0.7276626609680337,7.0,1.351009338861073,0.0274673057786837,0.0526427375986447,0.2517828812868438,4.388431787645581,29.132470823880475,1.0,1.0,0.9999516091998528,0.1048022413612585,0.2800588001155667,-0.0974449044984561,0.0859336640568842,-0.0320814019770856,0.2724563717072337,0.0024999999999999,-0.0049751243781093,0.0101010101010101,0.0050251256281406,0.0050251256281406,0.0309278350515465,0.0101010101010101,-0.0291262135922329,-0.040767386091127,-0.040767386091127,-0.0610328638497652,-0.0610328638497652,-0.0338164251207728,-0.0476190476190476,-0.0675990675990676,-0.0498812351543942,-0.0476190476190476,-0.0498812351543942,-0.0314769975786924,-0.0049751243781093,0.0178117048346055,0.4336917562724014,0.4234875444839858,0.3605442176870748,0.3377926421404682,0.3468013468013466,0.3937282229965155,0.4084507042253522,0.4814814814814814,0.4652014652014651,0.4760147601476014,0.4545454545454546,0.3937282229965155,0.4234875444839858,0.4545454545454546,0.4336917562724014,0.3937282229965155,0.4545454545454546,0.4598540145985401,0.4705882352941175,0.4814814814814814,0.3559322033898304,0.2987012987012987,0.3201320132013201,0.3114754098360657,0.3245033112582782,0.3245033112582782,1.0725388601036272,1.0
BBOU-L,0.0304622975437091,-0.0304622975437091,33.0,8.376810522708864e-08,0.0148004110613214,0.0536791314837153,0.1284149617689605,0.6302078430409471,50.0,-0.0007691330083738,0.008366405663413,0.0305449361068636,0.0016386726751331,1.0,1.6024922990758892,0.0921839554547329,3.2307258214304155e-08,0.2444457787918818,-0.067064083457526,1.572312714743772e-06,-0.0001799337843673,2.856884690664896e-07,4.0,12.66751008277888,0.7947430596574129,-0.0637108699964058,-0.0925124248280902,-0.0539621571458032,-0.0077716256188471,-0.1381706636521247,0.0361778558681213,-0.0265994737002529,-0.0944724450878564,-0.3736842105263158,6.0,0.7560907308877065,0.0307482865458642,0.1424532405393649,0.1156408399710354,4.549124687388353,5.35,1.0,1.0,0.5699762717023045,-0.0406809174972979,0.0184583579444772,-0.045141815172921,0.0058544493815299,-0.0541257841402605,0.0834751531654186,-0.0061919504643962,-0.0133296306581504,0.0165951359084406,0.0428529498092162,0.0928944940018456,0.1815763219155304,0.2362560890744607,0.2076818490822569,0.2345378735232801,0.2142857142857142,0.4172317510969285,0.3307116104868914,0.4561475409836066,0.2332523429364805,0.3173896922506489,0.24622939319537,0.2845263919016632,0.4425497360941941,0.2635135135135136,0.1468689477081988,0.1099656357388316,0.1373239436619719,0.1265060240963855,0.0708257986739,-0.0105820105820104,0.0076574021554169,0.0536773428232504,0.0568114217727544,0.0996595481275146,0.1446520618556701,0.2093260721579306,0.2243280496209512,0.2711985688729876,0.2581444759206799,0.3287210172026926,0.2929403202328966,0.3086556169429097,0.2666666666666666,0.3134935304990758,0.3081737849779087,0.3633921719109747,0.4730514096185738,0.4621399176954732,0.409920634920635,0.3038532110091743,0.3851851851851853,0.3966194968553458,0.4407948094079481,0.3723445345693317
BBXK-L,0.1135840776141924,-0.1135840776141924,33.0,6.405307841871973e-07,0.1131709840839925,0.1075680084652352,0.0328058002650658,1.1714326925271836,21.10000000000001,-0.3355994334720398,0.0064288864212355,-0.0082198262180764,-0.0004593477262287,1.0,0.6948340447774196,0.0807337998655754,-5.55519471174179e-08,0.2303832519957973,-0.2704315886134068,8.129438616353301e-07,-0.0785113568637838,1.7820391278332909e-06,3.0,0.5483724517897252,0.0944767049291021,-0.221139215498454,0.0576346357295143,-0.1251131297407405,-0.3153490853260535,0.201220726618003,-0.2080371776091703,0.0772778260220779,0.2951026487163348,-5.398484848484849,4.0,0.4227720184685077,0.0092794127862551,0.035107314936487,0.0425722128484726,13.215502309468825,47.9105180533752,1.0,1.0,1.6715952400530651,-0.1518573434538831,-0.3833896016205266,-0.2452540472760691,-0.0224668349060771,-0.0191185100534328,-0.1007866901069543,-0.0108695652173913,0.3430656934306568,0.2105263157894736,0.1499999999999999,0.1645569620253164,0.2105263157894736,0.2689655172413794,0.3142857142857145,0.3529411764705881,0.3834586466165413,1.021978021978022,0.8400000000000001,0.7358490566037736,0.8969072164948455,0.8400000000000001,0.8400000000000001,0.978494623655914,0.8400000000000001,0.1719745222929936,0.0337078651685394,-0.136150234741784,-0.0366492146596857,0.0222222222222221,-0.0212765957446807,-0.0315789473684209,-0.1153846153846154,-0.1279620853080567,-0.1894273127753303,-0.3655172413793103,-0.3475177304964538,-0.3405017921146953,-0.3676975945017182,-0.2550607287449393,-0.3676975945017182,-0.3866666666666666,-0.352112676056338,-0.3947368421052631,-0.3825503355704698,-0.3825503355704698,-0.3543859649122807,-0.3543859649122807,-0.3185185185185185,-0.3676975945017182,-0.3887043189368769,-0.4158730158730158,-0.4045307443365695,-0.4407294832826748,-0.4772727272727273,-0.425
BCIP-L,0.0096466402008831,0.0096466402008831,22.0,1.2988747163629108e-05,2.2948925091732613,0.0817884109326336,0.2651933630390999,0.2960561628530943,-334.6854,0.0112963941387021,-5.559604550057346e-05,0.1396643553985599,0.0030524323980354,1.0,0.9682099000398376,0.2545635013412927,3.57927558615636e-06,0.1245768001774313,2.923037837087718,1.944734118494569e-06,0.0026427196921102,2.199589705275691e-05,3.0,0.278220556904637,0.3365220420798098,0.0045735407476323,-0.1814000748707177,0.0077656112522254,-0.0379428420604481,-0.1846969863367628,-0.0543980210109028,0.0445122108977377,-0.1046883078666493,0.0931616889775685,4.0,0.946538910147294,0.001883204337278,0.0053444594560984,0.0311739832937878,2.604647342563684,4.414804455383886,1.0,1.0,-1.377955376569428,0.1046443073682482,0.3668926675954709,0.0220003976304298,0.0587863774650743,-0.0112548568096087,-0.0701727589156661,-0.1428571428571428,0.0294117647058822,-0.0789473684210526,-0.1463414634146341,-0.1860465116279069,-0.1463414634146341,-0.0789473684210526,0.0,-0.0789473684210526,-0.0789473684210526,0.2499999999999997,0.129032258064516,0.0,0.129032258064516,0.129032258064516,0.09375,0.09375,0.09375,-0.1860465116279069,-0.1250000000000001,-0.2391304347826087,-0.2553191489361702,-0.2222222222222223,-0.2222222222222223,-0.1666666666666667,-0.2045454545454545,-0.1463414634146341,-0.054054054054054,-0.1250000000000001,-0.1666666666666667,-0.1463414634146341,-0.054054054054054,-0.0789473684210526,-0.2045454545454545,-0.1250000000000001,-0.1025641025641026,-0.1860465116279069,-0.3,-0.2857142857142857,-0.3518518518518519,-0.435483870967742,-0.4067796610169492,-0.3636363636363637,-0.3518518518518519,-0.339622641509434,-0.3137254901960785,-0.3518518518518519,-0.3750000000000001,-0.4067796610169492
BCQF-L,0.0361856143994749,-0.0361856143994749,33.0,3.759542212791157e-07,0.0664247687122155,0.0766079268775389,0.0888748731158761,0.7531045036972265,116.73590000000002,-0.0954522853712834,0.0043659141787594,0.003358495544165,0.0013541135808769,1.0,1.310072089238268,0.262353589616733,4.3201735096723265e-08,0.1953803950751196,-0.3581610885986515,2.7706913106477747e-05,-0.0223304561712644,7.653629145282274e-07,4.0,15.58852076803648,0.3514800134356785,0.0316255312490514,-0.1562155328460654,-0.1006285076165877,0.015534883144034,-0.1776433189421304,-0.0414427702820711,-0.0255311034264578,0.0483974476296218,-0.9603843763311876,6.0,1.0889066918685342,0.0080895777517215,0.0263079029140098,0.0359590429162064,5.831694305102072,2.140720625099615,1.0,1.0,0.6100879916173017,0.0652867096866729,0.1527993708372056,0.1160255338378168,0.0030645023384347,0.0157960614038635,0.0302161436987974,-0.0118544309044184,0.0446869316705638,0.0491389806922941,0.0329679739681452,-0.0121202194742445,0.0042457542457541,0.0661069376933274,0.0459550854070927,0.1490760144789482,0.1898796606825803,0.2929260450160771,0.2419437866776486,0.1597923276608017,0.1960142772159427,0.283707566244546,0.3714188267394271,0.547927627357885,0.8476030019911163,0.507686539182602,0.275563074970921,0.2290371879775852,0.2013743651030772,0.3320450530035335,0.3965038203287798,0.4660913952357801,0.3929561200923788,0.2747543062453768,0.3273547535211267,0.3150550528725606,0.4403582089552238,0.4464028776978415,0.4389836574018848,0.3612051455653351,0.3017157656199416,0.3514452162222719,0.2320498416913492,0.2005374203821655,0.1318258585100393,0.2123618090452261,0.2189773645917543,0.298073819003551,0.3269167308326917,0.273274224192527,0.1804481847538896,0.1692352428031402,0.2122399758818207,0.0957398492142791,0.1393086513033623,0.1880047272011029
BCYN-L,0.0649908079380568,-0.0649908079380568,32.0,5.600891909486554e-07,0.098958311574205,0.1485772041803733,0.3111636643944814,0.7202262256389931,756.7667999999999,0.0071626408527737,0.0036939797180354,0.0114665476043746,-0.0001249712681606,1.0,1.796760563163251,0.0657421847398498,1.1628153443043604e-07,0.2453888266938703,0.063977412198392,1.0353929058426403e-05,0.0016756543545419,5.414370091262222e-07,3.0,9.467187774297493,0.5086911201361992,0.0566208756590687,0.1552309534713484,-0.11148159441116,0.0844163488831472,0.1730217676155972,-0.09467700130816,-0.1390200218076102,0.0268396598037721,-0.625038377661909,7.0,1.4592917992380174,0.0434158487121795,0.084775437454984,0.2240479097637135,3.4163731214146824,12.964545210276832,1.0,1.0,0.8540210630452488,0.0759721706818696,0.1261327688912098,-0.0182159153687843,0.064412402575045,0.0367564751972835,0.0025390433978924,-0.0948972099853155,-0.1345512311358221,-0.0950166112956811,-0.1492816989381638,-0.1265031265031265,-0.0307774417363458,-0.1466165413533835,-0.045717288491855,-0.0117903138037367,0.1093463653023822,0.2407196538373948,0.170103092783505,0.3089860643921192,0.2714119019836638,0.2149866190900979,0.2149866190900979,0.2220726783310902,0.2085181898846495,0.2446881425633993,0.2675663099115868,0.2931402800854497,0.2605275335492827,0.2611111111111108,0.1939513477975014,0.1759119361105114,0.1830618892508142,0.2331371661385242,0.2309082693176682,0.2755794895808943,0.2785731049049518,0.289162328442972,0.2767752519334425,0.2364956876985926,0.2427007299270072,0.2649175760390061,0.2714119019836638,0.2558782849239278,0.2785731049049518,0.2085181898846495,0.2275799909869309,0.3481811432813659,0.5256230747689721,0.3664409330323552,0.3809885931558934,0.3820395738203956,0.5556824671616216,0.4917853231106242,0.5337837837837835,0.4489361702127659
BCZB-L,0.098796587506356,-0.098796587506356,33.0,9.969765814639282e-07,0.1761489433738019,0.0345848262969309,0.0500490677134445,1.6061421806831688,213.5,0.0220336783883458,-0.0040302077251925,-0.0051068177819576,0.0018162319241679,1.0,0.6036528121532816,0.0936703164841757,-4.22703577846608e-08,0.1241364498693489,-0.1150627615062761,8.1829504248665e-06,0.0051546391752576,2.801618927741911e-06,3.0,1.0191352712075237,0.2081564389553583,-0.1114766042742923,-0.0413649580792798,0.0244817974069448,-0.0249956011723082,-0.0431433902465615,0.063675300616084,0.2574618983252383,-0.1023929312053899,-9.367857142857142,3.0,0.4649654348382692,0.0077299101820205,0.0294518473652331,0.0584869675778766,18.53733248245054,8.194076163610719,1.0,1.0,1.6715952400530651,-0.0993306367899201,-0.1503923838929628,-0.0932974255635699,-0.0092350646096574,-0.0796468954572505,0.0018970096230124,-0.0718954248366013,0.0736842105263158,0.125,0.1417910447761192,0.2857142857142858,0.2803347280334727,0.3660714285714284,0.2644628099173554,0.3539823008849558,0.4166666666666665,0.4782608695652175,0.6105263157894738,0.7094972067039107,0.6363636363636362,0.5073891625615765,0.5773195876288661,0.5692307692307692,0.4366197183098592,0.5,0.5223880597014927,0.3304347826086957,0.4366197183098592,0.4926829268292685,0.3909090909090909,0.5532994923857868,0.5612244897959184,0.5532994923857868,0.53,0.3246753246753247,0.3021276595744679,0.3189655172413794,0.0662020905923344,0.1547169811320754,0.0,-0.0254777070063694,-0.0347003154574132,-0.0613496932515336,-0.0642201834862384,-0.0347003154574132,-0.0316455696202532,-0.0254777070063694,0.2803347280334727,0.1953125,0.2047244094488189,0.2697095435684646,0.3133047210300428,0.2966101694915255,0.2750000000000001,0.2966101694915255
BCZN-L,0.0576526644902366,-0.0576526644902366,32.0,2.755867107495254e-07,0.0486915227588491,0.077744908228816,0.2603397038863815,1.0395470190027971,29.652800000000013,0.3298792585677726,-0.0043603397904712,0.0057539632239502,-0.0022840210463544,1.0,2.2890828886984265,0.1926970974307011,3.7124026196989824e-08,0.3427207364119234,-0.1809013294095505,5.758601082660459e-07,0.0771731582602108,2.2885879780241006e-07,4.0,3.240347540351619,0.3619982391934131,-0.0885958160677667,0.0355181962748485,0.0443044066665082,-0.0498096718599081,0.0974088419550224,-0.053847578359153,0.0303788385900534,-0.0979570683971635,-0.7505417430909292,6.0,1.5207356755448138,0.0298828846792094,0.0531891783940496,0.1390615993204438,3.6377567904427215,5.067386093839516,1.0,1.0,0.4799138998021239,0.0915604555818691,0.1611813028804392,-0.0393868583727051,0.0391274931451051,0.0182837093585345,-0.0764983943302171,-0.096340150699677,-0.010122535961641,-0.0016120365394949,-0.0302713987473904,0.0070460704607044,-0.072391412880679,-0.0515569167942828,0.0108813928182807,0.0322222222222221,0.0948733058338244,0.3214793741109529,0.2049286640726328,0.2665303340149965,0.2630863358259685,0.224785761371127,0.3876026885735621,0.5008077544426492,0.7495291902071564,0.4380804953560371,0.3186657203690559,0.2639455782312925,0.3366906474820141,0.3395818312905552,0.4983870967741934,0.5705832628909551,0.4538341158059467,0.2673942701227829,0.5179738562091503,0.3205401563610517,0.4515624999999998,0.4746031746031744,0.5142624286878565,0.6530249110320283,0.5666104553119728,0.5229508196721311,0.3732446415373245,0.3591806876371615,0.343456254519161,0.4150799695354148,0.4043839758125471,0.4947707160096539,0.4292307692307691,0.3793615441722344,0.3571950328707085,0.4259401381427474,0.4781225139220364,0.3444283646888566,0.428132205995388,0.4436674436674437
BDAJ-L,0.0732691015012323,-0.0732691015012323,33.0,4.357630676954055e-07,0.076991982924174,0.1725047478370964,-0.0264625271713448,-0.0625731490699628,20.800000000000004,-3.878259197623457,-0.0007842258570468,-0.1062600610092386,0.0057109098070106,1.0,0.4565619223659888,0.3373983739837398,-1.1699146849281577e-07,0.1156293819436954,-0.7248908296943231,1.0535420015870098e-09,-0.9072941176470588,5.993099040626819e-07,4.0,0.1275637467625871,0.2545752526632068,-0.4865595824173817,-0.0713067625237444,0.1485817737143294,-0.2168409789739133,-0.0730190136506036,-0.2242072820352086,-0.2947115212141467,0.5165334587055321,-0.6742268041237114,2.0,0.4473197781885397,0.0471390280853047,0.1119568225851093,-0.286665828829961,5.2736,16.316831683168317,1.0,1.0,1.6715952400530651,-0.0744256283033114,-0.0131111718109806,-0.1580775263275763,-0.0026965807356271,-0.1145759087669281,-0.4834665412944679,0.0056818181818181,0.0797546012269938,-0.0056497175141243,-0.1287128712871287,-0.0974358974358974,-0.0927835051546391,0.0352941176470589,0.4079999999999999,0.2661870503597123,0.1503267973856208,0.9775280898876404,0.8924731182795698,0.2661870503597123,0.2941176470588234,0.1891891891891892,0.1210191082802547,0.0931677018633538,0.3435114503816794,-0.3125,-0.380281690140845,-0.3646209386281588,-0.3015873015873016,-0.2845528455284553,-0.0687830687830687,0.0731707317073171,0.1503267973856208,0.0731707317073171,0.1655629139072847,0.1069182389937106,0.1069182389937106,0.0476190476190476,0.0731707317073171,0.2753623188405798,0.1282051282051282,0.0931677018633538,0.0,0.0292397660818712,-0.0638297872340425,-0.0736842105263158,-0.0588235294117647,0.0114942528735633,-0.1456310679611651,-0.2107623318385649,-0.2280701754385964,-0.2727272727272727,-0.2605042016806722,-0.2573839662447258,-0.1963470319634702,-0.2314410480349344
