firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,secured,securedind,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0183392278597167,-0.0183392278597167,21.0,1.1684609439627076e-06,0.1217983295091762,0.0795005920002189,0.0356092158786368,0.7849981817386005,-1494.6209,-0.125169312391878,-0.0050144193810026,-0.0085903635189378,-0.0018957619820341,1.0,1.207916674555898,0.0672270804477387,4.5276337488606634e-08,0.2012166306481956,0.0189872527481339,0.0001696418202968,-0.0568584210147727,4.563767227044988e-06,5.0,10.35147468738874,0.6416799232036433,-0.0905719371654478,-0.0270953424783057,0.1341872621647794,-0.0375515414694012,-0.0147119042613266,0.0217656701401432,-0.0402970320573237,0.0308898651725268,-2.31846865548656,3.0,0.9266649028252958,-0.0003411463185466,-0.0016977205142759,0.0018820717407104,6.451727366949729,2.5759767371985234,1.0,1.0,0.7412489200107324,0.0129592921513562,-0.1052391688000174,-0.0193012277113127,0.0149362343794642,0.0483799345538314,-0.0264321678139799,-0.0271408516612073,-0.0610720562390157,0.0605459057071962,0.1035373095791378,0.0018752930145335,-0.0266454110680937,0.0343659244917715,-0.1475867570801754,-0.0802668388207444,-0.0676265270506109,-0.0808602150537634,0.0229775011967448,-0.0762913334774152,-0.0740901213171576,-0.1212993421052631,-0.1369143780290791,-0.1758580794446587,-0.1298859934853419,-0.2124562373318592,-0.2601696382205297,-0.2725106382978722,-0.302204081632653,-0.323520101297879,-0.319751710966099,-0.291445623342175,-0.3318743160856651,-0.2850451656072265,-0.2448763250883392,-0.198875351452671,-0.2370581935023206,-0.2408525754884546,-0.2609372298115164,-0.2788932006073898,-0.2827655646920625,-0.284326858673811,-0.2932032412766661,-0.1843511450381678,-0.2623403520883672,-0.2200729927007298,-0.1893019726858876,-0.1697746697746697,-0.0692508710801393,-0.0851883561643834,-0.109954185755935,-0.188686408504176,-0.153160293243511,-0.115480132450331,-0.2517507002801119,-0.2819220430107527
BAOH-L,0.1129674702478487,-0.1129674702478487,6.0,5.971125071064292e-07,0.0622419656132899,0.078505776923709,0.2148400705516514,0.7532399565033919,27.1744,-0.0625156027951531,0.0054529412158322,0.0550946974240572,0.0038088640418142,1.0,0.8050152715571798,0.1309827923269376,3.4747340701133014e-08,0.2231488478754174,-0.2494235649660583,3.9742865612056386e-08,-0.0283978428561677,7.853846154848973e-07,3.0,0.8171475712538766,0.4663697548111621,-0.2533088689941009,-0.4620704492811952,-0.1653472898332078,0.1604235589408139,-0.4438778005501337,0.0156962723163483,0.221252929338215,0.4112051281132552,-4.510520212264634,6.0,0.4995612767842896,0.0064473911188574,0.0152334413300193,0.1498520566065278,5.760241153439121,31.76766563862597,1.0,1.0,1.707932585491447,0.0343670912042211,0.0333590178351636,-0.0698948792969594,0.0518563013401321,0.0346086361386889,0.1076527302446938,0.4086021505376345,-0.0071174377224199,-0.0510204081632652,-0.0668896321070234,-0.0606060606060606,-0.0278745644599303,-0.0176056338028168,0.0333333333333332,0.0219780219780219,0.029520295202952,0.0145454545454546,-0.0278745644599303,-0.0071174377224199,0.0145454545454546,0.0,-0.0278745644599303,0.0145454545454546,0.0182481751824816,0.0257352941176469,0.0333333333333332,-0.0542372881355932,-0.0941558441558442,-0.0792079207920791,-0.0852459016393442,-0.0761589403973509,-0.0761589403973509,0.4455958549222798,0.395,0.4234693877551021,0.3880597014925375,0.395,0.0035971223021582,-0.0210526315789474,-0.0278745644599303,-0.0176056338028168,-0.0176056338028168,0.0,-0.0637583892617449,-0.0244755244755243,0.0182481751824816,-0.0035714285714284,0.0108695652173913,-0.0699999999999999,0.0108695652173913,-0.0176056338028168,0.0,0.4607329842931937,0.4761904761904763,0.55
BBOU-L,0.0028847257052007,-0.0028847257052007,31.0,1.1157810526471217e-07,0.0116307069579509,0.02993728925724,0.1805732972254866,0.6425958493946333,-96.5,-0.0908699014424377,0.01498090508269,-0.0008339318951896,0.0075244169822603,1.0,1.3384263886905612,0.0839506172839506,4.2170411749370944e-08,0.281844186437826,0.2953667953667954,1.3109549720116306e-06,-0.0412778421088481,2.821147165764879e-07,3.0,17.43729783109421,0.5723763570566948,0.1366895114753823,-0.0205509340614463,-0.0671900161030596,0.0026488578056553,-0.0362299260211347,-0.0332461630155164,0.0621341307512883,-0.0171327494263842,-0.0278481012658227,5.0,0.5570469798657718,0.0297961400817995,0.1115297213252003,0.1183067890166297,12.161625708884689,4.996893203883495,1.0,1.0,0.4466598325696674,0.0532054517920242,-0.1595295536791315,0.0093425775679795,0.0366818105334006,0.1743139651149872,0.0578804571240647,0.0246478873239437,-0.0095117311350666,-0.0584689572031345,-0.1300473405736563,-0.1140102098695405,-0.0735468564650059,-0.0707911957168352,-0.0331166821417518,0.0064432989690721,0.0633083730428862,0.076498966230186,0.1177101967799643,0.1062322946175637,0.1682872101720269,0.1368267831149927,0.1506445672191527,0.1137254901960782,0.1548983364140479,0.1502209131075109,0.1987720644666155,0.2951907131011608,0.2855967078189299,0.2396825396825397,0.1464220183486237,0.2179337231968812,0.2279874213836477,0.2668288726682886,0.2066434916956352,0.2803278688524591,0.374395072591289,0.3333333333333332,0.3909171861086373,0.3707766564282579,0.370175438596491,0.4277879341864716,0.4805687203791466,0.5890132248219735,0.4462962962962962,0.3915367483296212,0.4990403071017273,0.4496519721577725,0.4826767916468912,0.6759656652360513,0.6923076923076921,0.6564156945917285,0.6608187134502925,0.6356020942408376,0.682283252557889,0.6338912133891212
BBXK-L,0.1222746501789781,-0.1222746501789781,31.0,6.454599191500232e-07,0.0672816154650265,0.0260949782623629,0.1447237062960078,2.1963225788797334,-17.700000000000003,-0.0596768244649325,-0.010928517192754,0.0002400764598922,-4.04465296877528e-05,1.0,0.6688206785137318,0.1554176492491001,8.065239571624683e-09,0.5786071892135307,-0.295373665480427,8.527111016449208e-07,-0.0271083218834714,1.0880369312251772e-06,3.0,0.9665570190865972,0.3788345114485743,-0.1905856309488795,-0.0733238038044811,0.1486789050220709,-0.0092600891929852,0.2057056907964605,0.0732053241165343,-0.2620398991062782,0.0175875403818855,-26.919402985074623,4.0,0.3545144498294741,-0.0048180472617771,-0.0151607618925256,0.1580292887647589,23.954986149584485,58.168721973094165,1.0,1.0,2.2192385019620064,-0.046356387910254,-0.0932458484120809,-0.1468163575224882,-0.1918757119016715,-0.0166884247171453,-0.0299957002112506,0.1151832460732984,0.0611111111111111,0.0159574468085106,0.0052631578947368,-0.0817307692307692,-0.0947867298578198,-0.158590308370044,-0.3413793103448276,-0.3226950354609929,-0.3154121863799284,-0.3436426116838489,-0.2267206477732795,-0.3436426116838489,-0.3633333333333334,-0.3274647887323944,-0.3717105263157895,-0.3590604026845637,-0.3590604026845637,-0.3298245614035088,-0.3298245614035088,-0.2925925925925926,-0.3436426116838489,-0.3654485049833886,-0.3936507936507937,-0.3818770226537217,-0.4194528875379939,-0.4573863636363636,-0.403125,-0.4104938271604939,-0.4332344213649852,-0.4906666666666667,-0.4795640326975476,-0.4332344213649852,-0.4349112426035503,-0.4365781710914455,-0.4542857142857143,-0.4141104294478527,-0.4415204678362573,-0.4141104294478527,-0.4479768786127167,-0.403125,-0.403125,-0.4851752021563342,-0.5495283018867925,-0.5307125307125308,-0.5568445475638051,-0.5505882352941176,-0.577433628318584,-0.6240157480314961
BCQF-L,0.0226703100558449,-0.0226703100558449,31.0,5.113902142578887e-07,0.0533064234160131,0.0745024421310043,0.0882795144769916,0.880316464119386,88.94299999999998,0.024542116036403,0.0059121870078277,-0.0025851143426552,-0.0012270509162772,1.0,1.3873390769777685,0.2686344388621803,5.49485469419556e-08,0.208995012801492,0.0910390530178361,4.694016566423495e-05,0.0111483073568578,1.054818692877049e-06,5.0,19.41373843108657,0.312490402595774,-0.0014217630228339,0.0286119077527492,-0.0630270602402298,-0.0074067683160124,0.0346866243656347,-0.0204169324004627,-0.0535300093458682,0.014533168213358,-0.6352736263807939,4.0,1.0954399391915866,0.0075063149170951,0.0234349881307796,0.0323263603375527,6.329179426608384,2.2735340324480475,1.0,1.0,0.5690087642830699,0.0765962456566649,0.0534183741536014,-0.0024236436379686,0.0189128072478065,0.0873728416612544,0.0409979311297269,-0.0225077183547454,0.1087676678445228,0.162421856911322,0.2203451628585317,0.1594688221709006,0.0610799957730106,0.1048635563380282,0.0946255314509973,0.1989253731343283,0.2039568345323739,0.197781223905523,0.1330399458361542,0.0835221754613142,0.1249159758010305,0.025533653355122,-0.0006966560509554,-0.0578907862638393,0.0091457286432159,0.0146523848019402,0.0804906919186483,0.1044989550104498,0.0598480050664977,-0.0174185341031412,-0.0267519627798779,0.0090443171540548,-0.087928058860932,-0.0516622591613147,-0.0111286192633446,-0.0374808282208588,-0.0680341563022089,-0.0904067397409186,-0.0965448983264352,-0.081755829903978,-0.0638635092299086,-0.0345192307692308,0.0185636031649421,0.1279487755560548,0.0866883116883114,0.111344770337576,0.1215235116720652,0.2278063096111517,0.2987970508343034,0.3348843392714704,0.3959404977061029,0.3853476821192052,0.4838185311068419,0.5167673716012084,0.5172257479601086,0.4718557607739666
BCYN-L,0.0757163999481357,-0.0757163999481357,31.0,5.592318997217899e-07,0.0582933572117161,0.1211703608246058,0.2873516366435714,0.7497642047810691,-2167.1983,-0.1480300998650636,-0.0013050046488783,-0.0438893203211817,-0.001035116981013,1.0,1.555325848709449,0.0739907967311955,1.1051632007355032e-07,0.2097346623676797,0.2508026089901021,8.411206975547432e-06,-0.0672429813677941,5.87212812061715e-07,4.0,12.73464578246416,0.409900155297851,-0.0251394270380129,-0.1915311782794217,0.0745156767626577,0.1103371323125299,-0.2256345884683499,0.0582995024921036,0.1085315579463229,0.9534166999669724,-0.8616729169473714,5.0,1.244044944028892,0.0205202796057485,0.0444518304193184,0.2055953515437306,4.05724221355129,14.762311960337572,1.0,1.0,0.8137465537591706,-0.0709755400020937,-0.1071542831815065,-0.0705025634200463,0.0542340998613749,-0.004122737579269,0.0250889234394559,-0.0252198056455343,0.0004629629629628,-0.0528161297392066,-0.0671271314483056,-0.0614549402823018,-0.0217292892711634,-0.0234975146859466,0.0119409974244906,0.0143158882891338,0.0227165168007572,0.0128896179985937,-0.0190649114843396,-0.0141423357664234,0.0034827025771999,0.008634772462077,-0.0036883356385432,0.0143158882891338,-0.041259982253771,-0.0261378999549347,0.0695372432566197,0.2103052366283953,0.0840230749937296,0.0955640050697084,0.0963977676306442,0.2341519131924612,0.1834611171960567,0.2167792792792791,0.149468085106383,0.2341519131924612,0.2809721398933016,0.3751193127585108,0.4114957544088831,0.3565599497802887,0.2689371697005283,0.227840909090909,0.3685877137428752,0.4273447820343461,0.5196905766526019,0.6584804297774367,0.8799478033927794,0.7385358004827032,0.8430703624733475,1.3137044967880085,0.8791304347826085,1.22439526505404,1.2278350515463918,1.5483490566037732,1.1828282828282828,0.952122854561879
BCZB-L,0.0175222871195819,-0.0175222871195819,31.0,1.6615524480216715e-06,0.1731973273103948,0.0189354619322046,0.0681381634372367,1.7770430478867576,23.5,-0.0871849833726384,0.0052259452812788,-0.0009618351258876,0.0002272623971637,1.0,0.6647105194008934,0.0815822002472188,4.303216486716487e-08,0.1272214899322758,-0.2460567823343848,6.662524253818886e-06,-0.0396039603960395,2.9641105343432965e-06,3.0,1.184270371082451,0.1308865200377816,-0.1357513061699086,-0.1294371000676323,0.1046520082721909,0.0518193213556361,-0.1566650302123104,-0.0463826289147382,-0.0309849246768406,-0.1905047364249413,-1.821917808219178,5.0,0.4957519488482088,0.0032865149103992,0.0120161902352643,0.014183439146292,21.777027027027028,7.395971443141255,1.0,1.0,0.1435401929117113,0.0699968183264397,0.1410066117932802,0.045803873347679,0.0073178491886732,0.0339273474982865,0.0193632274388529,0.07981220657277,0.0390243902439024,-0.0318181818181819,0.0812182741116751,0.086734693877551,0.0812182741116751,0.0649999999999999,-0.0779220779220779,-0.0936170212765958,-0.0818965517241379,-0.2578397212543555,-0.1962264150943397,-0.303921568627451,-0.321656050955414,-0.3280757097791799,-0.3466257668711656,-0.3486238532110092,-0.3280757097791799,-0.3259493670886076,-0.321656050955414,-0.1087866108786611,-0.1679687500000001,-0.1614173228346457,-0.116182572614108,-0.0858369098712447,-0.097457627118644,-0.1125,-0.097457627118644,-0.1411290322580645,-0.1445783132530121,-0.2365591397849462,-0.2254545454545454,-0.1901140684410646,-0.205223880597015,-0.1744186046511628,-0.1445783132530121,-0.0698689956331878,-0.1614173228346457,-0.1306122448979593,-0.1198347107438017,-0.049107142857143,-0.097457627118644,-0.1712062256809338,-0.2629757785467128,-0.2310469314079423,-0.1776061776061775,-0.1306122448979593,-0.1776061776061775,-0.1581027667984189
BCZN-L,0.071364585618149,-0.071364585618149,31.0,2.710763307356833e-07,0.0282565236122577,0.1407787543678963,0.2269302019881312,1.1622809275608088,-255.1897,-0.2411787070253022,-0.0211341473713518,-0.0138934381243191,-0.0057210352641737,1.0,2.210567517725063,0.1845219614133427,3.8326941197827914e-08,0.3653909910191326,0.1514353639001588,5.513119544307058e-07,-0.1095559302979201,2.56703729142285e-07,4.0,4.29090056577458,0.4450323943981975,-0.0364610997529166,-0.0912809532627505,0.1171750873673028,0.0134796454884952,-0.0839165648717192,0.0425778105002978,0.022925971835296,0.1283566729339965,-1.0189845154136965,6.0,1.3857512509518686,-0.0006093017313049,-0.001207633065435,0.2717097097863252,6.089659646412003,4.900693038545277,1.0,1.0,0.6149369434086852,-0.0685151856218231,-0.0318153861852067,-0.0598104765154592,-0.0275315269771217,-0.1039429993832165,-0.0555798026068313,0.0575539568345322,0.0021629416005768,0.1209677419354837,0.1749788672865595,0.0876369327073554,-0.0518417462482946,0.1356209150326797,-0.0120824449182658,0.0859375,0.1031746031746032,0.1328443357783211,0.2366548042704626,0.1720067453625633,0.139344262295082,0.0273466371027346,0.0168251645940014,0.005061460592914,0.0586443259710585,0.0506424792139077,0.1182622687047465,0.0692307692307692,0.0319227913882702,0.0153396639883127,0.066768994627782,0.105807478122514,0.0057887120115773,0.0684089162182937,0.0800310800310801,0.1535269709543567,0.1346938775510204,0.1525704809286898,0.1191626409017714,0.1779661016949152,0.239964317573595,0.2846580406654344,0.3803376365441906,0.4771519659936238,0.4962325080731971,0.6181606519208382,0.6992665036674817,0.7375,0.8169934640522876,1.0471281296023562,0.974431818181818,0.9278779472954232,1.1417565485362091,1.425828970331588,1.3361344537815127,1.0411160058737154
BDAJ-L,0.1014269725797425,-0.1014269725797425,31.0,3.677716175525972e-07,0.0383358715498698,0.114612051988972,0.2292552353960006,1.4720748287147682,2.25,-0.3036442524357409,0.0002797985450475,-0.0035599501486007,-0.0003422313483915,1.0,0.4157657657657657,0.2798761609907121,2.5503760413195183e-08,0.5027072053311121,-0.2263513513513514,3.8258483392450525e-09,-0.1379310344827585,2.876565440807123e-07,5.0,0.2518284581259521,0.9076923076923078,-0.0903098410508001,0.1424696316291931,0.11625026999784,0.0072171018053688,0.1438815700122233,-0.0740665701881331,0.1198574804447783,1.005933429811867,-2.6268115942028984,7.0,0.4036036036036036,0.0277033695192443,0.0493718592964824,0.1671042471042471,11.247572815533982,99.3,1.0,1.0,0.3986360792276331,-0.0152714146883243,0.0037831021437578,-0.0839395635142681,0.024434263501319,-0.0386040765904879,0.0059334298118668,0.0992063492063493,0.024390243902439,0.3333333333333335,0.5365853658536586,0.6470588235294117,0.5365853658536586,0.6688741721854305,0.5849056603773584,0.5849056603773584,0.5,0.5365853658536586,0.8260869565217392,0.6153846153846154,0.5652173913043477,0.4318181818181819,0.4736842105263159,0.3404255319148936,0.3263157894736843,0.3475935828877003,0.4482758620689655,0.2233009708737863,0.1300448430493272,0.1052631578947369,0.0413223140495868,0.0588235294117647,0.0632911392405062,0.1506849315068492,0.1004366812227073,0.0543933054393304,0.1004366812227073,0.1454545454545452,0.1775700934579438,0.2057416267942584,0.1999999999999999,0.2475247524752475,0.2923076923076924,0.3125,0.2989690721649485,0.172093023255814,0.1559633027522935,0.0956521739130435,0.1454545454545452,0.008,0.0456431535269707,0.0039840637450199,0.008,-0.0999999999999999,-0.1157894736842105,-0.1063829787234041
BDIM-L^C23,0.099229346863354,-0.099229346863354,8.0,6.844442030114129e-07,0.0713452691763142,0.0727087301097814,0.2330346215026766,0.6567861466229794,49.4883,-0.9495940051664707,-0.0066144521450034,0.0202111592970231,0.0073898726511651,1.0,1.159742472793423,0.2189091085969451,9.437032329533843e-08,0.2017936587380155,-0.1263484528471117,5.609356864432785e-08,-0.4313550558608244,1.085518128521027e-06,4.0,0.6777143062433181,0.4231026193570216,0.0426219420762369,-0.2504679831625391,0.1316998514087299,0.1506405601725571,0.0894242901077943,-0.0724972533969207,-0.2287890593073553,-0.1779892820867926,-1.876374156149692,6.0,0.7899355988244534,0.0159004607221911,0.0413351742954231,0.0726927745503899,7.064128029929847,18.650797688395944,1.0,1.0,1.0795090183265277,-0.0058076564815194,-0.042031827898286,-0.1615451595725802,-0.2156389533935705,0.0203202225614577,-0.1396938930957946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
