firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.021728921400754,0.021728921400754,15.0,6.841536117391386e-07,0.1117411881714998,0.0946964745678217,0.0840825791760406,0.9640842982181366,-744.2561000000001,0.0258559675603298,0.0004556365605473,-0.0013669709649811,0.0012876947011176,1.0,1.1917337769092526,0.0647590070450642,1.09676172150191e-07,0.1918094808708715,0.0001056787848831,0.0240382719369006,2.006214742532977e-06,4.0,21.20635994983401,0.6210079706466441,0.043026776713728,0.0373302495043534,-0.0205961187683586,-0.0018761640449469,0.0603903318940639,0.0545490566338407,-0.0107847688969919,0.02094836165879,0.5198772309136965,5.0,0.8982202089810809,0.0118714219065057,0.0476369212433259,0.0308346339481256,0.2856206021995325,0.0606637795711725,-0.0022353437874177,-0.0268183598088728,0.0387093126047726,0.0929217175180102,0.058866841221563,-0.1184593023255813,-0.022380106571936,0.0069520673252836,-0.0475860875584011,0.0181280059193487,0.0957595062711527,0.0489803697350867,0.0860299921073401,0.0758405003909303,0.1360165118679048,0.2212114488573329,0.1874865156418554,0.3739390913629554,0.3139174027214131,0.5443322109988775,0.5378597373568035,0.4008653601425298,0.4657789613848202,0.642494777678305,0.7789269553975435,0.8752981260647359,0.8249336870026525,0.8010471204188483,0.7395701643489254,0.8933608531131751,0.9224589591337756,0.620253164556962,0.435950952256718,0.4503293807641633,0.507945205479452,0.8702004757050628,0.9051574939425406,0.8432685867381111,0.9699355762347888,0.7056089246978616,0.285981308411215,0.1821305841924398,0.2856809156739079,0.1856958207669108,0.2304940755644982,0.2554744525547443,0.203586267220643,0.2362982929020662,0.2767339364416608,0.3278648974668274,0.3909527419762446,0.6734569778048038,0.601396566773349,0.6573321288768443
BAOH-L,0.1141725413716321,-0.1141725413716321,12.0,1.3517793153384468e-06,0.2207829122725852,0.0481959300521086,-0.0035923745292832,0.3549002385233097,95.997,0.0491244752980147,-0.0044371129335157,0.0886040535890487,0.0023567583628387,1.0,1.702484919032211,0.1052461599810704,-2.0432643102574186e-07,-0.4006960553706896,2.8317392920290108e-08,0.0456709845886027,1.140983117609013e-06,2.0,0.6932120497629632,0.1307495377812036,-0.2540996544426184,-0.033328294013319,0.3828464359734285,-0.1481432769183445,-0.3275338807600017,-0.1398064844018653,0.1825171939885649,-0.5432787928440275,-1.850236827941948,3.0,1.053595542960626,0.0026387110513651,0.0050594664189255,-0.0801472566496662,1.377178421006226,-0.3695290844819091,-0.3840284930013006,-0.1954697892808467,-0.026676612874546,-0.362599516076749,-0.2335790408911193,-0.0600858369098713,-0.0085106382978723,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697,0.0130434782608697
BBIO-L^E18,0.0502038532256775,-0.0502038532256775,25.0,3.145208875191091e-07,0.0513699512406291,0.0288998882324764,0.1618299761010583,1.5267967859166305,-16.0,0.038094759341774,0.0073547046126788,0.0053846596534814,0.0019927880053141,1.0,1.3485113835376532,0.1624678663239074,6.999197215213977e-08,0.1610169491525423,5.58380682739281e-07,0.0354166666666667,7.874539854281244e-07,4.0,2.3055598799354344,1.241423125794155,-0.0108144876383908,0.0464788654582419,0.2367708893804427,0.085466751799826,0.0391643057630554,0.0441823530943268,0.0476522915377031,-0.0539009991171634,-0.7949367088607595,7.0,0.8050204319906596,0.0146658118288187,0.0515492957746478,0.0901408450704225,0.2684626289050111,-0.0049441786283891,0.127700127064803,-0.1048844831721007,0.0177033492822966,0.0232558139534883,0.0961597542242703,-0.0677506775067751,-0.058673469387755,-0.0465116279069768,-0.0775,-0.0610687022900764,-0.0610687022900764,-0.0107238605898123,-0.0186170212765957,-0.0027027027027027,0.0542857142857142,0.0982142857142858,0.0453257790368273,0.2098360655737705,0.238255033557047,0.332129963898917,0.3977272727272727,0.3717472118959108,0.4819277108433732,0.6113537117903929,0.6696832579185521,0.740566037735849,0.7004608294930876,0.7162790697674419,0.740566037735849,1.0274725274725274,1.0965909090909092,0.79126213592233,0.7488151658767774,0.6621621621621621,0.7162790697674419,1.0163934426229506,0.9319371727748692,1.0054347826086951,1.1964285714285716,0.8358208955223883,0.618421052631579,0.5769230769230771,0.6849315068493151,0.6547085201793721,0.8,0.8267326732673268,0.8088235294117647,0.6621621621621621,0.8923076923076922,1.0730337078651684,1.1834319526627215,1.443708609271523,1.6934306569343065,2.385321100917431
BBOU-L,0.0225224287587685,0.0225224287587685,26.0,1.527509042472395e-07,0.0249484432179912,0.0286099982581431,0.1654093494929507,0.5001796251849845,-156.5,-0.0711032909749889,0.0111155055057138,-0.0028957130929045,-0.0167602554760169,1.0,1.5396825396825398,0.1002039032915817,5.2185601319114075e-08,0.3264462809917355,1.1538413326917173e-06,-0.0661046715841235,3.4418765966540525e-07,4.0,18.248161787808503,0.6212336554860717,-0.0011689065176798,-0.0067488945776121,0.0530519291369858,0.0038655717630729,-0.1512220624754934,-0.1702821572569832,-0.1036219324884218,-0.0229735684453524,0.2320892320892321,4.0,0.6693465264893836,0.0131985976489997,0.0451594693762348,0.1354808806488991,0.2640921296395465,-0.0842604777285959,-0.0302728823194997,-0.0645282154826086,0.0016748414882162,-0.0940483205657041,-0.1027726755882095,-0.0651945320715036,-0.0026219192448873,0.0421917808219178,0.0269978401727861,0.0325732899022799,0.0613839285714283,-0.049,-0.0124610591900312,-0.0393939393939394,-0.028104241185488,-0.0461384152457372,-0.084256138661531,-0.0165460186142709,-0.0195876288659793,-0.0350076103500761,-0.0833734939759036,-0.0354969574036511,-0.0020986358866735,0.06435366536094,0.0225806451612902,0.0537396121883655,0.0733634311512416,0.0862364363221015,0.0943613348676639,0.1471652593486128,0.2546174142480211,0.2114649681528662,0.229476405946994,0.2521395655036207,0.3282122905027933,0.3527738264580369,0.4068047337278107,0.4664610639938318,0.5413290113452187,0.5155378486055775,0.5375909458367019,0.4836193447737908,0.4675925925925925,0.5615763546798029,0.586321934945788,0.5693069306930694,0.585,0.6050632911392406,0.6596858638743455,0.6424870466321244,0.7228260869565217,0.7338195077484047,0.6876663708961845,0.8253358925143954
BBTU-L^C18,0.1067752617918195,-0.1067752617918195,25.0,3.539453095413755e-07,0.0578090486657588,0.0260943476413089,0.1904624277456647,1.302036955832304,-44.95,-0.0002974809470665,-0.0141412333303499,0.0338509534427393,0.0050338727888596,1.0,0.4166666666666666,0.288641425389755,5.5537086040450016e-08,0.1844919786096256,1.3698442923624422e-08,-0.0002765677936803,6.162958727026057e-07,4.0,0.4928550999030711,0.4399049881235155,-0.0922764895719333,-0.3523988542785536,0.1272759667948978,-0.2843628007334214,-0.3523988542785536,1.0307082257469569,0.2058907074987815,0.2343906193027681,-1.7805970149253734,4.0,0.4166666666666666,0.0101126472094214,0.027751756440281,0.1696467509812472,0.0123329410836378,0.1025592773805043,0.014251781472684,0.0073391210954974,0.0290741437711705,0.1608118657298985,0.0307082257469567,-0.0575539568345322,-0.0974025974025974,-0.0974025974025974,0.0220588235294116,-0.1366459627329194,-0.0733333333333333,-0.2234636871508381,-0.2011494252873563,-0.2722513089005236,-0.1726190476190476,-0.2645502645502645,-0.3594470046082949,-0.3186274509803922,-0.3186274509803922,-0.268421052631579,-0.3849557522123893,-0.4085106382978724,-0.3594470046082949,-0.297979797979798,-0.2871794871794871,-0.2445652173913044,-0.1871345029239766,-0.1965317919075144,-0.1032258064516129,-0.1202531645569621,-0.1524390243902439,-0.2320441988950277,-0.1524390243902439,-0.0974025974025974,-0.0347222222222222,0.0692307692307692,0.0610687022900762,0.0220588235294116,0.1583333333333332,0.0944881889763777,-0.0608108108108108,-0.0915032679738563,-0.0671140939597315,-0.0855263157894737,0.0610687022900762,0.0373134328358206,0.0373134328358206,0.1300813008130081,0.103174603174603,0.0373134328358206,0.0373134328358206,0.0373134328358206,-0.0141843971631205,0.1119999999999998
BBXK-L,0.0781865073978552,-0.0781865073978552,26.0,3.8686899604834084e-07,0.0631863963639203,0.0256982822070582,0.1934887522378765,1.7673968738678134,4.150000000000006,0.0524691089929742,0.0101094326694978,-0.0012768378481462,-0.0008803395219887,1.0,0.5825139403226492,0.0913441895756726,7.499311089505015e-08,-0.2200956937799042,1.1655012903898843e-06,0.048780487804878,7.425432586584396e-07,3.0,2.858906803005228,0.4032489821984515,-0.2368509109878676,0.0283468354161887,0.0204155505261063,-0.0070838920005872,-0.0046159906286382,-0.0737014232327841,-0.2579066109942789,-0.0170031228798825,-1.1524390243902438,6.0,0.2226195036819478,0.0144438820700999,0.0421637794112215,0.1055932071356235,0.1952402334658217,0.0443067246323189,0.0805859343817354,-0.0364301550672999,0.0746990499094837,0.0226320036211205,0.0282143854470021,0.0023419203747074,-0.0511111111111112,-0.0382882882882884,-0.0717391304347826,-0.1460000000000001,-0.0876068376068376,-0.0138568129330255,-0.1104166666666667,-0.1373737373737374,-0.1477045908183633,-0.1141078838174275,-0.1195876288659794,-0.0339366515837105,-0.0856531049250536,0.0338983050847456,0.0948717948717947,0.1540540540540538,0.1178010471204187,0.1178010471204187,0.0948717948717947,0.0782828282828282,0.1927374301675977,0.1927374301675977,0.2708333333333332,0.3018292682926828,0.2978723404255317,0.1927374301675977,0.1119791666666665,0.1828254847645429,0.2822822822822821,0.372990353697749,0.3138461538461536,0.3685897435897434,0.3427672955974841,0.326086956521739,0.2595870206489674,0.1603260869565215,0.1062176165803108,0.1005154639175256,0.2595870206489674,0.2558823529411764,0.1927374301675977,0.1571815718157181,0.1090909090909089,0.0166666666666666,0.0892857142857141,0.2062146892655365,0.1894150417827298,0.3058103975535167
BCIP-L,0.1081160401180861,-0.1081160401180861,15.0,1.9237683057981352e-06,0.3142045186462022,0.0940634967179405,0.0685622619177649,0.3793012047331882,1735.8754,-0.204789000018943,-0.0008234045130135,-0.0034721670123198,-0.0014034834973233,1.0,1.0263624669677744,0.3444284714575863,-1.1444961415562335e-07,-0.2102153009657061,4.159564023743152e-06,-0.1903921661664748,5.641745701675633e-06,4.0,3.014720536596574,0.4535030821781246,-0.1139282196623537,0.0646666645532525,-0.0016089449912045,0.0144865174438401,0.0702938411270629,-0.0449081625022394,0.0383306492347281,-0.0882264719507475,-7.766502341733895,5.0,1.0040369424308468,0.0027519737483531,0.0108349346485404,0.1222272364353793,1.377178421006226,-0.0712230071918743,-0.0968581718633383,-0.1229257075764452,1.4212448971671576e-05,-0.0590064871955355,-0.1861581819414569,-0.0517241379310343,0.0,-0.0169491525423729,0.0175438596491228,0.1372549019607842,0.1599999999999999,0.2083333333333332,0.2608695652173911,0.2083333333333332,0.4146341463414633,0.6111111111111112,0.657142857142857,0.5675675675675675,0.4499999999999997,0.2888888888888887,0.4146341463414633,0.3809523809523809,0.0740740740740739,0.2083333333333332,0.1599999999999999,0.183673469387755,0.0740740740740739,0.1599999999999999,0.2888888888888887,0.1599999999999999,0.2888888888888887,0.0,-0.0645161290322581,-0.0169491525423729,0.0740740740740739,0.0357142857142855,-0.0645161290322581,-0.0645161290322581,-0.0793650793650794,-0.1343283582089554,-0.0937500000000001,-0.2054794520547945,-0.2266666666666666,-0.2467532467532468,-0.3012048192771084,-0.2926829268292683,-0.2266666666666666,-0.1830985915492957,-0.1470588235294119,-0.2368421052631579,-0.1944444444444444,-0.2054794520547945,-0.1470588235294119,-0.0491803278688525
BCYN-L,0.0988820627911034,-0.0988820627911034,25.0,5.842518418799706e-07,0.0954244688369016,0.0897052155639829,0.1418819732279398,0.6272785596897249,720.3399000000001,-0.0974792009169271,-0.0044709768436683,-0.0381301991481447,0.0003320551436697,1.0,1.4496129032536125,0.0666553704505882,4.666527934647318e-08,-0.010982932403882,1.0467499509839924e-05,-0.0906263335288225,7.324220607847331e-07,5.0,19.372910467957844,0.3632619054378844,-0.2023606936459754,0.0218288596206326,0.1449210252034588,0.1822898016312378,0.0899309053093852,0.0677366214488397,0.1338219687944464,0.9852101251398262,-3.1140518514869875,7.0,1.0763775950652976,0.0190604025740667,0.0438135151086317,0.2265349182122449,0.911605662709858,-0.0733681669069467,-0.0392163308834929,-0.0918173652945401,-0.0095193567722883,-0.0521508837842353,-0.0147898748601738,0.0474703310430979,0.0262820512820514,0.000625,-0.0512592592592591,-0.0444643390032825,-0.0052811432121775,-0.0609970674486802,-0.0089755493655214,0.0056532663316584,0.0687583444592792,0.0550247116968698,0.0539828834759712,0.1711777615215801,0.1118055555555557,0.1014791881664947,0.0379254457050244,-0.0697269029633933,-0.1296547974993204,-0.0882687927107059,0.0262820512820514,0.0113708149084019,0.0898570456092582,0.1452074391988556,0.0659121171770973,0.0464052287581699,0.1551226551226552,-0.0867084997147746,-0.0995500562429696,-0.1090706733444628,-0.1814928425357872,0.0246399999999999,-0.0308716707021791,-0.0153751537515375,0.1354609929078014,-0.150212314225053,-0.2522185894441848,-0.2934686672550749,-0.2474735605170386,-0.2655963302752293,-0.2754016745870105,-0.2543083372147181,-0.2628913443830569,-0.2862238074008024,-0.2388875683384834,-0.2151960784313724,-0.1468158806288302,-0.085404170237075,-0.0718840579710143,0.1026170798898074
BCZB-L,0.0152556866769283,-0.0152556866769283,26.0,1.0089291365058854e-06,0.1647860050134461,0.0859256564186526,0.1448331047096479,1.902867457961109,-327.5,0.0204879377972565,0.001231400718317,-0.001039551747123,-0.0012622278321236,1.0,0.6458240946045825,0.0557692307692307,1.203387076025677e-07,-0.2534637326813366,6.289200939691484e-06,0.019047619047619,1.7706260958003504e-06,3.0,2.430721601889743,0.2192569335426478,-0.1063661110788127,0.051066904228461,0.0575658384169023,0.0519883923634886,0.6709617287405589,0.0094846704971782,-4.933518557513472,-0.1086418837995888,-0.3114525139664804,6.0,0.4972653362897265,-0.0103990326481257,-0.0286523404964184,0.0515857085507828,0.3500649058982306,0.3028751476959432,0.0470957613814756,0.0584231229690439,-0.0200078771169751,0.5134319781640568,0.0277217525640475,-0.0095541401273886,-0.0737463126843658,-0.0338461538461538,0.0129032258064516,-0.0682492581602374,-0.0924855491329479,-0.1397260273972602,-0.2090680100755667,-0.2030456852791877,-0.1948717948717948,-0.1886304909560723,-0.2050632911392405,-0.1253481894150416,-0.1559139784946236,-0.1780104712041884,-0.1693121693121692,-0.0845481049562681,-0.0570570570570569,-0.0898550724637681,-0.0682492581602374,-0.1129943502824858,-0.0924855491329479,-0.0455927051671731,-0.0278637770897832,0.0328947368421053,0.0940766550522647,0.0161812297734629,0.0,0.0572390572390573,0.0680272108843538,0.0363036303630364,0.0363036303630364,0.0827586206896553,0.1174377224199287,0.0397350993377483,0.0397350993377483,-0.0455927051671731,-0.0818713450292397,-0.0977011494252872,-0.059880239520958,-0.1536388140161725,-0.1886304909560723,-0.1648936170212764,-0.1179775280898876,-0.1928020565552699,-0.1928020565552699,-0.1513513513513513,-0.1002865329512894,-0.0094637223974762
BCZN-L,0.0012088020622753,-0.0012088020622753,25.0,3.335757373317929e-07,0.0544821347063953,0.0244184700987519,0.134469948563323,1.05433753716862,-47.59810000000002,-0.0370757498186867,-0.0235672852229376,0.0072819875581612,-0.0011078427185377,1.0,1.6949567245968853,0.1435755444836405,4.9901974754028376e-08,-0.1606075324864261,7.392989241834806e-07,-0.0344692943447797,5.999784130482521e-07,4.0,3.858812610403261,0.3511863837672656,-0.1028230029380345,-0.2534981326079992,-0.0248938453017175,-0.0566517224842868,-0.3322595691201155,-0.027664622170644,-0.0537084217023602,-0.0639900128398083,-0.0239378178102745,4.0,0.8805532607073783,0.0155772041115156,0.0416794612999571,0.0904561115003699,0.4793888713642127,-0.1029993979425667,-0.0777951401053786,-0.0126869738970795,-0.0090286869067222,-0.1164753871763334,-0.1188491306555199,-0.0504413619167717,-0.0615384615384615,-0.0525686977299879,-0.0768335273573923,-0.0221948212083846,-0.0281862745098039,-0.0703399765533411,-0.0615384615384615,-0.0445783132530122,-0.0714285714285714,-0.077906976744186,-0.023399014778325,-0.0050188205771644,-0.1509635974304068,-0.1323851203501095,-0.2225490196078431,-0.2616387337057728,-0.2352941176470587,-0.1899897854954034,-0.1518716577540106,-0.0905963302752295,-0.077906976744186,-0.0502994011976047,-0.1049661399548532,-0.0221948212083846,0.017971758664955,-0.1866666666666666,-0.1247240618101546,-0.167016806722689,-0.1581740976645436,0.0205920205920207,-0.0246002460024601,-0.006265664160401,0.1075418994413406,-0.0269938650306749,-0.1849948612538541,-0.2925958965209635,-0.3175559380378657,-0.3686305732484076,-0.3273960983884647,-0.3319292333614153,-0.3494667760459393,-0.3780392156862745,-0.2988505747126437,-0.1858316221765914,-0.1807851239669421,-0.02937576499388,-0.0514354066985646,-0.0197775030902348
