firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,currat,depr,ep,gma,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salerec,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAOH-L,0.090696502687056,-0.090696502687056,25.0,4.028894205096794e-06,0.7932025356250222,0.088196362042262,0.1175546662666476,0.0573707918655114,73.1748,0.087865650832936,0.0191479795235659,0.0055402040693014,1.0,1.529054072905356,0.0521316589641583,-7.059920226863157e-09,0.1201352287613852,3.988200605031512e-08,0.0456709845886027,2.3309646850762164e-06,3.0,0.4759305032604734,0.1744040751557426,-0.1904124232260251,0.7250957837212614,-0.430829080009588,0.0788951294827202,0.8296520467868422,-0.4873127714791171,-0.513548091392554,-0.4873701609311476,-79.48122231582379,4.0,1.2003433968559627,0.0146545291040889,0.0241698208130566,0.1018618815995552,8.17508386958794,1.891670897256588,0.15988117301537,0.1270455241620236,0.0552732985629074,0.1817831609296,0.2146959085731699,-0.3598051814509835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,0.0650173299868531,0.0650173299868531,22.0,4.124045865893709e-07,0.0811935849226944,0.1029349213100808,0.1829011913104415,1.5564072842253418,32.0,0.0906541933989309,-0.0112144703581613,0.0010869565217391,1.0,1.4382716049382716,0.131435493640218,9.579847594040984e-08,0.7511403953370501,3.292349758529426e-07,0.0471204188481674,8.587312564625591e-07,4.0,1.4535117969625253,1.5738396624472577,0.0883870457647832,0.0331246739697444,-0.0400514839491216,0.0309169221316983,0.0633272161049939,0.0700767891639667,0.025503049241544,0.1201466890079584,0.8918032786885246,7.0,0.9467592592592592,0.0182085501017869,0.0613099771515613,0.0826629680998613,6.720529801324504,0.124043993262727,0.1203750633552965,0.3850210970464135,0.0750567706465708,0.0582868727825646,-0.0806993947545393,0.201515510300734,0.0148514851485148,-0.0098039215686274,-0.0900900900900901,0.0358974358974359,0.1348314606741572,0.1952662721893492,0.3377483443708609,0.4744525547445255,0.8532110091743117,0.6557377049180328,0.4744525547445255,0.4326241134751774,0.7413793103448276,0.7264957264957266,0.7264957264957266,0.8363636363636362,0.8703703703703702,0.8198198198198197,0.9056603773584906,0.9238095238095236,0.6160000000000001,0.5538461538461539,0.6974789915966388,1.885714285714286,1.805555555555556,1.4634146341463414,1.082474226804124,1.4938271604938271,0.7264957264957266,0.0253807106598984,-0.1821862348178138,-0.0241545893719805,-0.0241545893719805,-0.2681159420289855,-0.3244147157190635,-0.3504823151125401,-0.2912280701754386,-0.2937062937062936,-0.2836879432624113,-0.3462783171521035,-0.4419889502762431,-0.4404432132963989,-0.4540540540540541,-0.4712041884816753,-0.491183879093199,-0.4860050890585242,-0.4766839378238342,-0.479381443298969,-0.4325842696629214
BBOU-L,0.0346205059920106,-0.0346205059920106,22.0,1.3352592017290928e-07,0.0262883791584374,0.080093037366638,0.1345219925072845,0.5628862447823496,-213.5,-0.0593732465936806,0.0008630529216421,-0.0060510610079575,1.0,1.7626774847870184,0.1210482529118136,5.491657510480523e-08,0.3325596816976127,1.2231585333428131e-06,-0.0308611454470539,4.887841769643707e-07,4.0,13.700331775787626,1.1496429680223532,0.080843308469874,0.1326019551725773,0.0640985953643153,0.0080184961958429,0.219527959290734,0.0127361208791081,0.0960250949378043,-0.0687134399843901,-0.3944174757281553,6.0,0.9307809330628803,0.0176508825441272,0.0722472370036839,0.1347114156311694,5.636887608069165,0.5475285303345828,0.0750442086648983,0.2440235951567836,0.0200798934753661,0.0330459770114942,0.0358757062146892,0.0503705294812587,-0.0107260726072606,0.01,0.0227848101265821,0.0575916230366491,0.0466321243523315,0.0978260869565217,0.1048313582497719,0.0754214729370008,0.1631477927063338,0.1455576559546312,0.0869955156950672,0.0792520035618877,0.1078610603290677,0.1488151658767771,0.118081180811808,0.1653846153846152,0.1999999999999999,0.2691099476439789,0.2598752598752598,0.3032258064516127,0.3511705685618727,0.4377224199288256,0.4871165644171777,0.5341772151898732,0.5074626865671643,0.3245901639344262,0.2611862643080125,0.3694915254237287,0.2279635258358663,0.2638164754953076,0.1999999999999999,0.3804100227790432,0.3481646273637373,0.2392638036809815,0.1642651296829971,0.1455576559546312,0.1732817037754113,0.1744186046511626,0.122222222222222,0.1232622798887859,0.1129476584022037,0.1129476584022037,0.1575931232091689,0.2144288577154307,0.1631477927063338,0.118081180811808,0.1455576559546312,0.1744186046511626,0.2168674698795178
BBTU-L^C18,0.0924073813213128,0.0924073813213128,22.0,2.1585828099413026e-07,0.0424978485668846,0.0153075960335034,0.4437432103874605,1.1035670472974808,-25.0,0.0370668208994636,-0.0387402378650981,-0.0035117773019271,1.0,0.3778105418356063,0.2579556412729026,3.157957859906332e-07,0.3115072035463613,1.2284170009394392e-08,0.0192666666666666,6.64483461252001e-07,4.0,0.5427067951669282,-3.5447019867549683,-0.0793028798933967,-0.1127132533297941,0.1104146576663452,0.011443375171335,-0.1127132533297941,0.949525285797326,0.3889192251912655,-0.2091648905250919,0.2621204049014384,5.0,0.3778105418356063,0.0289903524691947,0.1182774746687451,0.1995916780089442,37.84169884169884,-1.1504221253161404,-0.033154783893609,-5.248344370860929,-0.0402873644175203,-0.0146841521980051,-0.3090447865640308,-0.0504747142026739,-0.0223880597014926,0.0,0.0894308943089432,0.0634920634920634,0.0,0.0,0.0,-0.0496453900709218,0.072,-0.0359712230215826,-0.1410256410256409,-0.1624999999999999,-0.0758620689655171,-0.1464968152866241,-0.0289855072463767,-0.0289855072463767,0.072,-0.3020833333333332,-0.3056994818652849,-0.2555555555555555,-0.2756756756756756,-0.3431372549019608,-0.4297872340425531,-0.2947368421052631,-0.1976047904191615,-0.2254335260115606,-0.2756756756756756,-0.247191011235955,-0.2023809523809523,-0.2947368421052631,-0.417391304347826,-0.4552845528455284,-0.4530612244897959,-0.5620915032679739,-0.5876923076923077,-0.5889570552147239,-0.5533333333333332,-0.5620915032679739,-0.5851393188854489,-0.5620915032679739,-0.6691358024691358,-0.6940639269406392,-0.6869158878504673,-0.6624685138539043,-0.6940639269406392,-0.6715686274509804,-0.6715686274509804,-0.665,-0.6691358024691358
BBXK-L,0.0811047574375918,-0.0811047574375918,23.0,4.976093384445034e-07,0.0979685662893665,0.0955460846121376,0.2241228980693377,1.5476789835647744,33.0,0.0437160239358313,-0.001227850387465,-0.0017566580785605,1.0,0.7427834585105421,0.1002959975977006,1.1390945020685846e-07,0.5718419728233517,1.2132483421186948e-06,0.0227228027849529,8.68596783137821e-07,3.0,2.4528386901396413,0.5208890528451531,-0.0394682856733755,-0.0762846149755428,0.1065366837765013,0.0178668318943832,-0.0980605406007247,-0.0962200949056922,-0.0615417406340385,-0.0176926122697563,-0.96062091503268,6.0,0.4327210207221066,0.024592002691941,0.07973452132012,0.1210815696316939,77.67384370015948,0.5625557243475474,0.0266873567074876,0.2328230194595592,-0.0088430259427616,0.0733517866129844,-0.0605157731564432,0.0213598137701066,-0.0029411764705882,-0.0502793296089385,-0.078590785907859,-0.1168831168831169,-0.1904761904761905,-0.1326530612244898,-0.0395480225988701,-0.0529247910863509,0.039755351681957,-0.0476190476190475,-0.0710382513661203,-0.0860215053763441,0.0271903323262838,-0.0340909090909091,-0.154228855721393,-0.139240506329114,0.0,-0.0476190476190475,0.0059171597633136,-0.0257879656160459,0.0691823899371069,0.1929824561403508,0.0,0.1003236245954692,0.3654618473895581,0.5044247787610621,0.5813953488372092,0.5384615384615385,0.5315315315315314,0.6190476190476188,0.3076923076923077,0.2927756653992395,0.0691823899371069,-0.0957446808510638,-0.1076115485564305,-0.1625615763546797,-0.1457286432160803,-0.216589861751152,-0.3928571428571428,-0.4227504244482173,-0.46875,-0.4568690095846646,-0.4551282051282052,-0.4462540716612377,-0.4551282051282052,-0.514978601997147,-0.5442359249329759,-0.5100864553314122,-0.4902548725637181
BCOU-L^K14,0.0238845099256953,0.0238845099256953,20.0,5.394731139700456e-07,0.1062106424540095,0.9851729533421478,-0.6012357544967732,0.0716432874823285,0.1526,3.847766875376852,-0.385525274412874,-0.0002621076248855,1.0,124.31276102088168,0.4512195121951219,-2.23526369199508e-08,0.0406725368803596,8.820319430248409e-15,2.0,4.370740637192085e-09,1.0,0.0225096923892472,-0.0808390649113113,-0.3513855400058072,29.6078161971987,-0.8942454268292683,-5.90939575499038,29.6078161971987,3.259419152276295,-14.121277898662044,1.4894666879280338,0.4414299972779238,4.0,124.31276102088168,-0.0020829105504069,-0.0021141165195748,-1.0166029973552773,1.2810427271325004,1.891670897256588,0.9258442621773416,1.533846476270314,0.0004222133306494,-0.118412169441372,-0.937098657326328,2.259419152276295,0.0526315789473683,-0.1363636363636363,0.0555555555555555,0.357142857142857,0.1176470588235294,0.5833333333333335,0.7272727272727273,0.7272727272727273,0.5833333333333335,0.7272727272727273,0.2666666666666668,0.5833333333333335,0.8999999999999999,1.1111111111111112,1.1111111111111112,1.375,1.375,1.714285714285714,2.8,3.75,2.8,1.714285714285714,2.8,5.333333333333334,5.333333333333334,5.333333333333334,5.333333333333334,3.75,3.75,0.8999999999999999,-0.05,-0.1363636363636363,-0.1363636363636363,-0.05,-0.1363636363636363,-0.2083333333333332,-0.3214285714285715,-0.3214285714285715,-0.24,-0.3214285714285715,-0.2962962962962963,-0.3448275862068964,-0.0952380952380952,-0.2692307692307693,-0.2692307692307693,-0.24,-0.3666666666666666,-0.2962962962962963,-0.3448275862068964
BCQE-L^A14,0.0049627791563275,0.0049627791563275,23.0,1.803521317046918e-07,0.0355074521422194,0.171078431372549,0.1450506370467167,1.5361044359420932,23.0,0.0255314804642345,-0.001024579709651,-0.0007360157016683,1.0,1.4699769053117784,0.1729957805907173,6.350921369367552e-08,0.4412060301507537,7.903278544263283e-08,0.0132708042306923,5.231615337970729e-07,4.0,1.3011254166321706,1.1029411764705883,-0.0330860599119509,-0.050739669452573,0.1023452065548032,-0.0466683666125595,-0.0441106388667861,0.1210759020988155,-0.0347329961137581,0.0726976355977273,0.0552486187845303,6.0,1.2909930715935334,0.0304971809328549,0.1938110749185667,0.1600241545893719,3.241199478487614,0.3866951557927832,0.0251256281407035,0.5117647058823529,0.0605459057071894,-0.0276381909547738,-0.0503184713375796,0.1083370485956308,-0.0084507042253521,0.056547619047619,0.002824858757062,0.095679012345679,0.2116040955631397,0.1677631578947367,0.4915966386554622,0.2956204379562042,0.4853556485355648,0.2909090909090908,0.0471976401179941,0.0260115606936415,0.1093749999999997,0.1525974025974026,0.1872909698996654,0.2456140350877191,0.2074829931972788,0.2369337979094075,0.3051470588235292,0.3498098859315588,0.5707964601769913,0.4978902953586497,0.7233009708737863,1.052023121387283,1.4149659863945576,1.4652777777777777,1.0402298850574714,1.3355263157894737,1.2187499999999996,0.7233009708737863,0.2678571428571428,0.2588652482269504,0.3976377952755905,0.1093749999999997,0.195286195286195,0.4199999999999999,0.4087301587301586,0.4549180327868851,0.5638766519823788,0.4549180327868851,0.0823170731707316,0.1525974025974026,0.0471976401179941,-0.0657894736842105,-0.0943877551020409,-0.082687338501292,0.0757575757575756,0.2157534246575341,0.2862318840579709
BCYN-L,0.0373123464247447,-0.0373123464247447,22.0,5.568902607520279e-07,0.1096397037019679,0.0640536227157513,0.3684271935296965,0.7622499749644376,417.30830000000014,-0.4260933132547813,-0.0205074695532811,0.0019778942992893,1.0,1.7030583770101473,0.0611523640462819,1.3767360525226273e-07,0.2411926591544685,1.6693272019153734e-05,-0.2214756387563368,4.499189866746349e-07,4.0,30.539223245421088,0.5149989119845677,-0.0682032134727891,-0.062773649374038,-0.1819621026821944,0.7532531780979212,-0.0095730902292084,0.3917751239724957,0.1735840907303985,1.3950118605862332,-0.2673878450044136,7.0,1.3534039111167435,0.0329269001681451,0.063446924323741,0.1794440483076561,9.774706299736364,0.6947014175500764,0.192143580919147,0.3725069205249723,0.0827167167831897,0.1674668307169631,-0.0527815639886194,0.3950118605862331,0.0291103865859339,-0.0115101289134438,-0.0427998216674098,0.0206798193487045,0.0524509803921569,0.1441513455901943,0.226506712367895,0.2446376811594202,0.4786501377410468,0.3623096446700506,0.270790174607872,0.0718921617573637,0.2381776239907727,0.3490417844800502,0.2666666666666666,0.3376947040498441,0.5264841805901173,0.6669254658385091,-0.0291657246212977,0.6452107279693484,-0.0140068886337543,0.4399731723675384,-0.1111571103291244,0.8287904599659284,1.552913198573127,1.6737235367372354,1.8818791946308724,2.013333333333333,0.4806896551724138,0.2314310295382851,-0.1429141716566867,-0.1491975430949078,-0.8179737176769818,-0.8265541059094398,-0.817284370877835,-0.7897365586132602,-0.2413427561837456,-0.2332142857142857,-0.1924017302990408,-0.2110968216057321,-0.0254198819791194,-0.0080850080850081,0.2399653479641927,0.2464441219158197,0.089294774226281,0.1567887931034484,0.403267973856209,0.4868421052631579,0.5956893348197696
BCZB-L,0.0192324975285341,-0.0192324975285341,23.0,8.67923706253337e-07,0.1708754932453417,0.0512325642600228,0.1891436277815239,2.134776949693072,87.0,0.0395453944026397,-0.0001648194660529,-0.0010465463968902,1.0,0.5849762066621346,0.0548724954462659,1.0240987684405157e-07,0.1512666973744818,5.694456468716697e-06,0.0205549845837615,9.560922095987626e-07,4.0,2.853089868978537,0.2178815948449456,0.0542917971528152,-0.0907965802964151,-0.060294195937955,-0.0051127904667864,-0.2119059813937028,-0.0996925520067174,-0.3441601860092352,0.0711870018515597,-0.334375,5.0,0.3089734874235214,0.0130733535605925,0.0290501685504659,0.0674343620451404,87.56016597510373,0.5527225902921593,0.050115154306771,0.0922271445831655,0.01096432102094,0.0570244127130354,0.0146034980472066,0.0570026046884391,-0.0997304582210243,-0.041343669250646,-0.0132978723404254,0.0421348314606742,-0.0462724935732647,-0.0462724935732647,0.0027027027027026,0.0630372492836675,0.1703470031545741,0.1345565749235473,0.0976331360946745,0.127659574468085,0.0976331360946745,0.138036809815951,0.1450617283950617,0.1450617283950617,0.1345565749235473,0.1486068111455107,0.1415384615384616,0.181528662420382,0.1777777777777778,0.2006472491909385,0.1174698795180724,0.1777777777777778,0.1929260450160772,0.138036809815951,0.1310975609756097,0.3297491039426523,0.3250000000000002,0.0943952802359882,0.0630372492836675,0.1557632398753894,0.1967741935483871,0.0911764705882354,-0.0236842105263157,0.06,0.0660919540229885,-0.0631313131313131,-0.1270588235294117,-0.1529680365296803,-0.318014705882353,-0.3592400690846287,-0.3339317773788151,-0.3468309859154929,-0.3547826086956521,-0.3410301953818827,-0.3491228070175438,-0.329113924050633,-0.289272030651341
BCZN-L,0.0635453697843904,-0.0635453697843904,22.0,2.2134341397181447e-07,0.0435777531671681,0.0513349285367115,0.1898545406865212,1.3296426242801125,103.2002,0.3128448734659467,-0.0188132923493155,0.0045987030673812,1.0,1.8483741630903452,0.1599081196293561,4.507035724165849e-08,0.4015541206650177,7.88807638499589e-07,0.1626111371080955,3.8171887162649997e-07,4.0,6.385294932991482,0.5972654580021111,-0.1123433400424079,-0.0065923750170263,0.1554776912163416,0.4943983462960706,-0.0626513028658878,0.0760946400119234,-0.0368910666686301,0.1558529134630023,-0.8313234778313074,7.0,0.9788089196936288,0.0234378047608859,0.0647445970905371,0.1313242024833497,4.276386665534116,0.7040300026386421,0.0768293624552606,0.231498656453734,-0.004648022708686,0.0564178366481585,-0.0009053120711407,0.2589186923685431,-0.0067396798652064,-0.0262510254306809,-0.0690196078431373,0.0495137046861182,0.2186858316221764,0.2262396694214876,0.4528763769889841,0.4198564593301435,0.4672435105067984,0.4968474148802018,0.2481598317560462,0.3802325581395349,0.6349862258953167,0.7054597701149423,0.5618421052631579,0.6171662125340598,0.7328467153284672,0.7903469079939667,0.96849087893864,1.0360205831903944,1.5363247863247862,1.2063197026022303,1.6554809843400449,1.930864197530864,2.148541114058355,2.391428571428571,1.7668997668997668,2.17379679144385,1.832935560859188,1.0221465076660987,0.7252906976744184,0.826153846153846,0.7252906976744184,0.3596792668957616,0.5355756791720567,0.3458049886621315,0.3786295005807201,0.5659630606860158,0.4080664294187426,0.3690888119953863,0.5375647668393781,0.1457528957528957,0.1694581280788176,0.1358851674641148,0.260084925690021,0.3307174887892377,3.42910447761194,3.565384615384615,3.565384615384615
