firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.039346365980632,0.039346365980632,17.0,6.458487627855586e-07,0.0995107251119932,0.0830700940781269,0.0796568890683079,1.2025013876788544,480.8481999999999,-0.1141927546153408,0.0085557035955668,-0.0001879201949844,0.0002516991498145,1.0,1.1915647191528986,0.0653610262361704,1.0157819995886343e-07,-0.0966348899473692,0.0001650955358214,-0.0369131269325054,1.959962466378781e-06,5.0,23.988635083557117,0.8062695606502003,-0.0021107252980459,0.034465687711048,-0.0050402700017573,-0.0066577430699176,0.0511417649058214,0.0114643484376437,-0.0929028909516775,0.0982258005530458,0.9736467257006244,4.0,0.8833175503840915,0.0085618302358596,0.0362480182177587,0.0610241429579152,0.7472133441789414,0.0872069045755145,0.1645391075857934,0.0254727730894696,0.0432754465124859,0.0638581806350923,0.0926187647148537,-0.0403225806451613,0.0445770445770445,0.2199221151875385,0.1593299571484223,0.033871808233455,0.0038792376454714,-0.0310923001790655,-0.0673769978063302,-0.0906035141329258,-0.057482185273159,-0.0218570254724732,0.110240626748741,0.1092061125605665,0.2369077306733169,0.2636942675159235,0.221424174020111,0.2267106347897773,0.0813953488372094,0.0571936056838366,0.0889132821075742,0.0299359750821941,0.1009988901220866,0.1849492335257816,0.1343624928530589,0.1744277821625888,0.1634089132134482,0.2284829721362229,0.3206123807410694,0.2841423948220065,0.4857713429855217,0.4208641680592027,0.6700336700336702,0.6630343671416599,0.5148892848052942,0.5850865512649803,0.7761862130707253,0.9237233354880414,1.0279386712095402,0.973474801061008,0.947643979057592,0.8811630847029077,1.0474716202270384,1.078938176737688,0.7521342360906684,0.5528306809287766,0.5683794466403163,0.6306849315068495,1.0224260958205913,1.060228452751817
BBIO-L^E18,0.0814715624779759,-0.0814715624779759,27.0,3.5291317059179885e-07,0.0543759584762461,0.0404847516313756,0.0931309016848731,1.5718344423473225,-136.0,0.2828736225662063,0.0280498978081612,-0.0002073748985111,-0.0041673345087353,1.0,1.250891265597148,0.1390909090909091,3.731824723917572e-08,0.2116788321167883,7.116478118870988e-07,0.0914396887159533,1.0651802244968789e-06,5.0,2.072261376335307,1.3164300202839756,0.0035982729648303,-0.0602291083058084,-0.0187422166874221,0.0027984046889804,-0.112114496326802,-0.1692802235909847,-0.0333310474410745,-0.0073814856500141,-2.934010152284264,6.0,0.7295008912655971,0.0026218383713756,0.0109184328837508,0.0924533556112503,0.3406724212781849,0.1241017964071856,0.2596348884381338,0.00676580449644,0.0754491017964071,0.0857308360687391,0.035663133772558,0.0232558139534884,0.0308219178082191,0.1148148148148147,0.0749999999999999,-0.0474683544303798,-0.1147058823529412,-0.1798365122615803,-0.1375358166189113,-0.1615598885793872,-0.1707988980716254,-0.1908602150537635,-0.125,-0.125,-0.0474683544303798,-0.0352564102564103,-0.1497175141242939,-0.125,-0.1842818428184282,-0.2321428571428572,-0.2222222222222223,-0.2475,-0.2340966921119593,-0.2340966921119593,-0.193029490616622,-0.199468085106383,-0.1864864864864865,-0.14,-0.1041666666666667,-0.1473087818696884,-0.0131147540983607,0.0100671140939596,0.0866425992779782,0.1401515151515149,0.1189591078066913,0.2088353413654615,0.3144104803493448,0.3619909502262441,0.4198113207547167,0.3870967741935482,0.3999999999999999,0.4198113207547167,0.6538461538461537,0.7102272727272727,0.4611650485436891,0.4265402843601895,0.3558558558558555,0.3999999999999999,0.6448087431693987,0.5759162303664922
BBOU-L,0.0069717847769028,-0.0069717847769028,27.0,1.6636459419954294e-07,0.0256330310680734,0.020188827107512,0.172420274418896,0.754803962209507,-142.5,0.6772821697489132,0.0144356955380577,0.0004803969662327,-0.0018972984120437,1.0,1.449905482041588,0.1005420054200542,5.097337521414383e-08,-0.0077760497667185,1.5913320190814243e-06,0.2189333533925078,3.542660281577707e-07,3.0,18.336462218031784,0.6388685329034149,-0.0024586330330824,-0.0583088106327831,0.0033741412995526,-0.0536492927586521,-0.1256319778676026,-0.0292686952328641,0.0829543472098269,0.0504655450327576,-0.0713985720285594,4.0,0.5852551984877127,0.0272438381646256,0.0904645476772616,0.107511540075535,0.3054648683685761,0.1236718341752308,0.1389418144511212,0.1345964566929134,0.0303083086570283,0.0763626902562768,0.0541041138623513,-0.028765690376569,0.0230069555912253,0.0826727066817667,0.1306918982850384,0.0639955481357819,0.0202774813233725,0.0517051705170517,0.053443526170799,0.0235546038543899,-0.0026082420448617,-0.0194871794871794,0.0346320346320345,-0.0254841997961263,0.054024255788313,0.0863636363636364,0.0771830985915493,0.0753655793025871,0.0052576235541534,0.0026219192448873,0.0476712328767123,0.0323974082073434,0.0380021715526601,0.0669642857142855,-0.0439999999999999,-0.0072689511941849,-0.0343434343434343,-0.0229943791517628,-0.0411233701103309,-0.0794415021665864,-0.0113753877973111,-0.0144329896907214,-0.0299340436326737,-0.0785542168674698,-0.0304259634888437,0.0031479538300105,0.0699496362618914,0.0279569892473117,0.0592797783933518,0.0790067720090295,0.0919474585950885,0.1001150747986192,0.1531966224366707,0.2612137203166227,0.2178343949044587,0.2359405300581771,0.2587228439763003,0.3351955307262571,0.3598862019914652,0.4142011834319528
BBTU-L^C18,0.1136540962288686,-0.1136540962288686,27.0,3.735237840821024e-07,0.0575515890752384,0.0247680728163836,0.1131066630106937,1.7632281925323354,13.35,0.0855748800948183,-0.0136974425661031,0.0020919431109946,-0.0132275132275132,1.0,0.6490218642117376,0.4350758853288364,4.1739073155537294e-09,-0.3634311512415349,1.9582534480084217e-08,0.0276623190483015,5.615132959218459e-07,5.0,0.4796527282384625,0.3386108273748723,0.159022182818847,0.0972031210530749,0.0493336024533327,-0.1505751647620546,0.0972031210530749,1.0211987059424483,-1.5028012940575517,-0.2385100319216289,-25.705882352941178,7.0,0.6490218642117376,0.0209384005763688,0.0763045618641286,0.1600251301382157,-14.781268379863464,-0.0187220886293371,0.1654749744637383,-0.1255309926311121,-0.0014599793885262,-0.1120745438074285,0.0211987059424485,0.0256410256410257,0.1142857142857141,0.2061855670103092,0.193877551020408,0.0540540540540539,-0.1136363636363637,-0.0168067226890756,0.1470588235294117,0.125,0.0,0.0086206896551723,0.0636363636363634,0.0446428571428569,-0.0084745762711864,-0.0714285714285715,-0.1268656716417912,-0.1068702290076336,-0.158273381294964,-0.2402597402597402,-0.2402597402597402,-0.1397058823529412,-0.2732919254658386,-0.22,-0.3463687150837989,-0.3275862068965517,-0.3874345549738219,-0.3035714285714286,-0.3809523809523809,-0.4608294930875576,-0.4264705882352941,-0.4264705882352941,-0.3842105263157894,-0.4823008849557522,-0.5021276595744681,-0.4608294930875576,-0.4090909090909091,-0.4,-0.3641304347826087,-0.3157894736842105,-0.323699421965318,-0.2451612903225807,-0.259493670886076,-0.2865853658536585,-0.3535911602209945,-0.2865853658536585,-0.2402597402597402,-0.1875,-0.1,-0.1068702290076336
BBXK-L,0.0983284779894528,-0.0983284779894528,27.0,4.341783394877857e-07,0.0668970878011826,0.0316525883629842,0.1971433056035159,2.0176287913877764,-20.5,-0.1273033477571913,-0.0059257970942475,0.0002540550644168,0.0002151081867645,1.0,0.6890509566205721,0.1030192204488084,6.601692779122633e-08,-0.1879863056333645,1.4471170618267675e-06,-0.0411511627906976,6.781220827360643e-07,4.0,2.892857750468368,0.4122926901340817,0.0732553650712452,0.1828917883731898,0.1278136127472423,0.0377766371469089,0.3980499594880978,0.056581214959,0.0206408202066127,-0.0243627405678057,-1.6269270298047276,5.0,0.3112331881038075,0.0143343289428585,0.0382180156657963,0.1077191178867394,0.3795217306881248,0.0370871820827534,0.1818416872899197,-0.0257157232391842,0.0243451853726431,-0.0382964801878259,0.0001648932558657,-0.110236220472441,-0.0230769230769231,0.0139720558882237,0.0039525691699606,-0.0661764705882353,-0.0678899082568808,-0.127147766323024,-0.072992700729927,-0.0415094339622641,-0.0039215686274508,0.0627615062761506,0.0605427974947807,0.036734693877551,0.2574257425742574,0.2731829573934836,0.1519274376417232,0.1869158878504673,0.1896955503512882,0.1288888888888888,0.144144144144144,0.1043478260869565,0.016,0.0854700854700856,0.1732101616628174,0.0583333333333333,0.0262626262626262,0.0139720558882237,0.0539419087136929,0.0474226804123711,0.1493212669683259,0.0877944325481798,0.2300242130750605,0.3025641025641026,0.3729729729729729,0.3298429319371729,0.3298429319371729,0.3025641025641026,0.2828282828282829,0.4189944134078212,0.4189944134078212,0.5119047619047621,0.5487804878048781,0.5440729483282676,0.4189944134078212,0.3229166666666667,0.4072022160664821,0.5255255255255256,0.6334405144694535,0.563076923076923
BCIP-L,0.0782274071133456,-0.0782274071133456,17.0,3.0753264801182085e-06,0.4738384365292767,0.0750926551489256,0.0674158123489604,0.4007859276952958,-581.5323999999999,-0.1633636029685573,-0.0010326155390916,0.0049230766235086,-0.0039078057398265,1.0,0.9282092996286104,0.2781327757177045,-1.192758772630479e-07,-0.3007849524894872,2.8732301919259737e-06,-0.0528077410238746,8.71412359286685e-06,4.0,1.6563641421451143,0.3598163781834095,0.1860140724351252,-0.1615655953928624,-0.1308675301011371,0.0073394980862995,-0.1596707769226502,0.0973219951474555,0.0002309134184472,-0.0439214336666518,-8.395314051388185,4.0,0.912311446915522,-0.0078725963721244,-0.0316223111984118,0.0873230385042892,1.560755046320987,-0.0548553149902383,-0.0786147668519312,-0.0856231725598135,-0.0314544121346331,-0.049727587989053,-0.1322568668620366,-0.0789473684210526,0.0555555555555555,0.1692307692307693,0.1875,0.1176470588235294,0.1515151515151513,0.1692307692307693,0.1875,0.2063492063492062,0.1875,0.2459016393442623,0.4074074074074074,0.3818181818181816,0.3818181818181816,0.3818181818181816,0.3818181818181816,0.3818181818181816,0.3103448275862071,0.3103448275862071,0.2881355932203391,0.3333333333333335,0.4901960784313726,0.52,0.5833333333333335,0.6521739130434783,0.5833333333333335,0.853658536585366,1.1111111111111112,1.1714285714285717,1.054054054054054,0.8999999999999999,0.6888888888888889,0.853658536585366,0.8095238095238095,0.4074074074074074,0.5833333333333335,0.52,0.5510204081632653,0.4074074074074074,0.52,0.6888888888888889,0.52,0.6888888888888889,0.3103448275862071,0.2258064516129032,0.2881355932203391,0.4074074074074074,0.357142857142857,0.2258064516129032
BCYN-L,0.1059369619499014,-0.1059369619499014,27.0,9.310014560649476e-07,0.1434463225938009,0.1034249266690473,0.0737748119709476,0.4449980360692844,-1248.5597,-0.0998039970379907,-0.0097578748655903,0.011042073610995,-0.00554722056333,1.0,1.5313576847556762,0.0732430351876441,-2.1586851453631812e-08,-0.5950996633408226,7.598982371649358e-06,-0.0322619208499225,1.1824408978653972e-06,3.0,10.683921258320902,0.2242587852211793,-0.1549956292880938,-0.0880719687608242,0.0534514018086647,-0.1305980789767673,-0.0854999461803482,0.0025847341062928,0.0997096264461405,0.7730057304144082,-11.834872182421954,2.0,1.2194545680460191,-0.0093835682891438,-0.0230045529419322,0.1032596427209927,1.560755046320987,-0.1016833894904709,-0.1463675711525249,-0.1036293433128639,-0.0327519825085142,-0.057330806290735,-0.2269942695855917,-0.1056910569105691,-0.0465116279069767,-0.0027027027027026,-0.0250990752972258,-0.0896381578947368,-0.155284242655475,-0.2187720536344389,-0.2612612612612612,-0.1984069514844315,-0.2980342422320862,-0.2522796352583586,-0.262,-0.2510148849797022,-0.2542943752105085,-0.266887417218543,-0.3147632311977716,-0.3398926654740608,-0.3085571517801374,-0.2903846153846153,-0.308125,-0.344,-0.3393017009847806,-0.3122087604846225,-0.350733137829912,-0.3147632311977716,-0.3046482412060302,-0.2610146862483311,-0.270510708401977,-0.271231073074391,-0.1901975128017556,-0.2312499999999999,-0.2383900928792569,-0.2823338735818477,-0.3567693201626961,-0.398206034248437,-0.3695899772209566,-0.2903846153846153,-0.3006948831332912,-0.2464261402314499,-0.2081545064377682,-0.262982689747004,-0.2764705882352941,-0.2012987012987012,-0.3685111237877924,-0.3773903262092238,-0.383973288814691,-0.4340490797546011,-0.29152,-0.3299031476997578
BCZB-L,0.0651207787888865,-0.0651207787888865,27.0,1.1116999538476905e-06,0.171287884855923,0.0368231897719908,0.0383597269307574,2.030025822041952,-84.5,0.011564688168545,-0.0004837198053027,0.002516781807862,-0.0026299879081015,1.0,0.6507294525494728,0.0600124378109452,-3.331687892015104e-08,-0.1087160262417994,7.69324293205513e-06,0.0037383177570093,2.2073435805049465e-06,3.0,1.955885024675232,0.1852407129768449,0.0150779160080137,0.0075955016015525,0.0760850917824668,0.0805746801524742,0.0190067642315856,0.0006947599469768,-0.2101262973154755,-0.5825035342960935,-6.487951807228916,4.0,0.5067167412971255,0.0060997171145685,0.0166639832555144,0.0846755637367694,1.560755046320987,-0.0001813784764207,-0.0772946859903381,-0.0437161774042385,0.0087666263603385,0.0439487422876127,-0.0072654390579982,0.0237154150197629,-0.0524344569288389,-0.0117187500000001,0.0630252100840336,-0.0380228136882129,-0.0452830188679245,0.0201612903225805,-0.0698529411764706,-0.0193798449612404,-0.0698529411764706,-0.0524344569288389,0.0242914979757082,0.0905172413793102,0.0326530612244897,0.0811965811965811,-0.1275862068965517,-0.1864951768488746,-0.1942675159235669,-0.2536873156342184,-0.2215384615384615,-0.1838709677419355,-0.2492581602373887,-0.26878612716763,-0.3068493150684932,-0.36272040302267,-0.3578680203045685,-0.3512820512820513,-0.3462532299741603,-0.359493670886076,-0.2952646239554317,-0.3198924731182796,-0.337696335078534,-0.3306878306878307,-0.2623906705539359,-0.2402402402402402,-0.2666666666666667,-0.2492581602373887,-0.2853107344632769,-0.26878612716763,-0.2310030395136778,-0.21671826625387,-0.1677631578947369,-0.1184668989547039,-0.1812297734627832,-0.1942675159235669,-0.1481481481481482,-0.1394557823129252,-0.165016501650165,-0.165016501650165
BCZN-L,0.0807704491612655,-0.0807704491612655,27.0,3.664059940254953e-07,0.0564548981925726,0.0629778127614424,0.1124596081274374,1.330291036378889,-141.582,-0.5312072314605779,-0.0281432405481676,0.0018246464572424,-0.0017068131363394,1.0,1.7863054285267377,0.1619763813150013,3.7698435296153954e-08,-0.3322074464570523,6.496786831915426e-07,-0.1717142215232531,7.244441318626016e-07,3.0,2.929865483028335,0.3754628521740429,-0.1248151111191574,-0.1554232144250091,0.0788917852019977,0.0360761519876398,-0.1232817844498008,0.0706213817432461,0.1509720450083471,-0.1065209316231302,-2.4187646761743338,6.0,0.9982424238508784,-0.0014303712344654,-0.0042993793120666,0.1053753209293122,0.8326111870690525,-0.0638007352422282,-0.0890501600512504,-0.1159866208279431,-0.0696803544534953,-0.0516492747244929,-0.0497939032982954,-0.1262848751835534,0.1145662847790505,0.160136286201022,0.1019417475728154,0.0509259259259258,-0.0475524475524476,-0.1379746835443038,-0.1765417170495767,-0.0683994528043775,-0.056786703601108,-0.028530670470756,0.0861244019138756,0.0240601503759396,0.0103857566765577,-0.0087336244541484,-0.0932090545938748,-0.0956175298804782,-0.1412358133669609,-0.1940828402366863,-0.1863799283154121,-0.2072176949941793,-0.1602959309494451,-0.1654411764705883,-0.201641266119578,-0.1940828402366863,-0.1795180722891567,-0.202576112412178,-0.2081395348837209,-0.1613300492610837,-0.1455457967377667,-0.2708779443254818,-0.2549234135667396,-0.3323529411764706,-0.3659217877094972,-0.343297974927676,-0.3043922369765066,-0.2716577540106952,-0.2190366972477064,-0.2081395348837209,-0.1844311377245509,-0.2313769751693002,-0.1602959309494451,-0.1258023106546855,-0.3015384615384615,-0.2483443708609272,-0.2846638655462185,-0.2770700636942675,-0.1235521235521235,-0.1623616236162363
BDAJ-L,0.1088140801787959,-0.1088140801787959,27.0,2.644038974298972e-07,0.0407386760984199,0.098805340829234,0.2263434253156072,1.6664611131504756,19.7,0.7299397279415797,-0.0004190529403547,-0.0039961632506781,0.0064775671621437,1.0,0.4007756948933419,0.2079646017699115,5.29885528137362e-08,-0.33125,6.68240249087644e-09,0.2359550561797752,3.91756046395792e-07,4.0,0.4370886177042357,1.4746182418489475,-0.1204331057471259,-0.2321885435717999,0.0374380936916456,0.0383126284251093,-0.2220914490614822,0.1294934271519244,0.5711807720650758,1.0327192336035371,-1.3203389830508476,6.0,0.3917259211376859,0.0259375855461264,0.0643682065217391,0.1316692667706708,0.4100288681012762,0.0419281232173416,0.2150226991333056,-0.0622992037994092,-0.0075584711922418,-0.0494661146219219,0.0327192336035372,0.0106382978723404,0.010752688172043,0.0483271375464684,0.0846153846153845,0.1701244813278006,0.2818181818181817,0.3689320388349513,0.4387755102040815,0.5161290322580643,0.5326086956521738,0.5932203389830508,0.7407407407407405,0.7515527950310557,0.7515527950310557,0.7515527950310557,0.7515527950310557,0.7407407407407405,0.630057803468208,0.7300613496932515,0.7735849056603772,0.7961783439490444,1.1526717557251906,1.0142857142857142,1.0888888888888886,1.028776978417266,0.9583333333333331,0.8431372549019607,0.7961783439490444,0.7624999999999997,0.8552631578947367,0.8799999999999999,0.6588235294117646,0.709090909090909,0.7300613496932515,0.8552631578947367,0.9448275862068964,1.028776978417266,0.8926174496644295,0.8675496688741722,1.169230769230769,1.41025641025641,1.389830508474576,1.35,1.473684210526316,1.1860465116279069,1.0583941605839415,1.0434782608695654,1.220472440944882,0.9859154929577464
