firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chpmia,chtx,cinvest,convind,egr,ep,grltnoa,herf,invest,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,16.0,0.049672170892551,5.016393520735807e-07,0.085679846829483,0.0841300394638003,0.0763256831318841,1.2743015729165277,-510.6239000000001,0.0009121720695306,0.0011386534035037,0.0407989609008085,1.0,-0.0456876659328046,7.99819807872486e-08,0.0046642198005314,0.0001223080815571,0.0485892429606149,1.6663984808498244e-06,0.0810704742712249,5.0,25.70797873316522,0.0066148540556772,-0.0949829236278893,0.0922104558382622,0.005831556805678,0.0246563885626147,0.0267891204660689,0.6990313814871735,0.0377978635990139,0.1350494310762917,0.1339918002236304,0.2645469659185371,0.291932059447983,0.248717422532321,0.2541220115416323,0.1055595930232558,0.0808170515097692,0.1132455177460667,0.0529503374286208,0.1256011838697743,0.2114274338044994,0.159710310653707,0.2006708760852407,0.189405785770133,0.2559339525283797,0.3501220323940537,0.3128371089536137,0.5189715426859709,0.4526139890188589,0.707351290684624,0.7001955853590389,0.5487401374395522,0.6205059920106526,0.81587585795285,0.9667097608274078,1.073253833049404,1.0175729442970822,0.9911649214659688,0.9231984829329962,1.0932232542139664,1.125392944463849,0.7912864292022375,0.5875293503782939,0.6034255599472991,0.667123287671233,1.0676180767923888,1.1062651436483213,1.0378432685867385,1.177881173944166,0.885652308645801,0.4217289719626169,0.3069158075601375,0.4213968698902126,0.3108573890564412,0.3603845293986141,0.3880018248175181,0.3306363437568338
BBIO-L^E18,26.0,0.0706844045520115,2.479554351957998e-07,0.0423507119612851,0.0482035928143712,0.0958121168034916,1.9069306046333592,-132.0,0.0064790489991952,-0.0035087719298245,0.0603746135661029,1.0,-0.1667605633802817,2.8332974001413223e-08,-0.088242124003392,5.867933967125153e-07,0.0381471389645776,8.682631500196397e-07,0.1653915391539153,5.0,2.269714976755781,0.0090902764997502,-0.0645452717315389,-0.0279198617043201,-0.0011176752355101,-0.0041543026706231,-0.0215807174887892,0.469458501138407,-0.0241935483870968,0.0813953488372094,0.0813953488372094,0.1772151898734177,0.1923076923076923,0.0508474576271187,0.0813953488372094,0.0081300813008131,-0.0510204081632652,-0.0387596899224805,-0.0699999999999999,-0.0534351145038167,-0.0534351145038167,-0.0026809651474529,-0.0106382978723402,0.0054054054054053,0.0628571428571429,0.1071428571428572,0.0538243626062324,0.2196721311475411,0.2483221476510066,0.3429602888086642,0.4090909090909091,0.3828996282527881,0.4939759036144577,0.6244541484716157,0.6832579185520362,0.7547169811320755,0.7142857142857144,0.730232558139535,0.7547169811320755,1.0439560439560438,1.1136363636363638,0.8058252427184467,0.7630331753554505,0.6756756756756757,0.730232558139535,1.0327868852459017,0.947643979057592,1.0217391304347827,1.2142857142857144,0.8507462686567167,0.6315789473684212,0.5897435897435899,0.6986301369863015,0.6681614349775786,0.8146341463414637,0.8415841584158417,0.8235294117647058
BBOU-L,26.0,-0.0842604777285959,1.4148059389739565e-07,0.0241648418617187,0.0287352203511286,0.1654093494929507,0.6948476496009656,-105.0,-0.0020559539820817,-0.00150054019447,0.1088135593220339,1.0,-0.0302728823194997,4.833522854680188e-08,-0.0645282154826086,1.2666333495680157e-06,0.0016748414882162,3.187927085707989e-07,-0.0940483205657041,3.0,18.35081170200377,0.0038655717630729,-0.1702821572569832,-0.0229735684453524,0.0285446786274168,0.0960721090429429,-0.1027726755882095,0.323706413570093,-0.0169230769230768,0.0551948051948052,-0.0061162079510703,0.0749724366041895,0.1079545454545454,0.0985915492957747,0.0967379077615298,0.0252365930599369,0.0225485055060303,0.0684931506849315,0.0529157667386608,0.058631921824104,0.0881696428571428,-0.025,0.0124610591900311,-0.0151515151515151,-0.0035769034236076,-0.0220661985957874,-0.0611458834857967,0.0082730093071354,0.0051546391752577,-0.0106544901065449,-0.0602409638554216,-0.011156186612576,0.0230849947534104,0.0912143256855064,0.0483870967741935,0.080332409972299,0.1004514672686232,0.1136493432324385,0.1219792865362485,0.1761158021712907,0.2862796833773087,0.2420382165605095,0.2605042016806722,0.2837393021724819,0.3617318435754189,0.3869132290184922,0.4423076923076923,0.5034695451040863,0.5802269043760129,0.5537848605577689,0.5763945028294262,0.5210608424336973,0.5046296296296295,0.6009852216748768,0.6263552960800667,0.608910891089109,0.625
BBTU-L^C18,26.0,-0.0063150708311997,3.6265049125456513e-07,0.0619405922100989,0.0181209206458261,0.1565756496504419,1.8881244297004989,-29.700000000000003,0.0052083243790772,-0.0104955264969029,-0.0683410216982744,1.0,-0.0829039812646369,3.796902487598869e-08,-0.1088947864052642,1.6607548219098774e-08,-0.0169824202082266,7.155772078457673e-07,0.0392737054472092,5.0,0.4108953200980076,0.0368684538553618,1.050908114878769,-0.1398433302079364,0.0073523161920951,0.0213897131552917,0.0509081148787687,-0.1358676731109961,0.0086206896551723,0.0545454545454544,0.0357142857142855,-0.0169491525423729,-0.0793650793650794,-0.1343283582089554,-0.1145038167938932,-0.1654676258992805,-0.2467532467532468,-0.2467532467532468,-0.1470588235294119,-0.2795031055900622,-0.2266666666666666,-0.3519553072625698,-0.3333333333333333,-0.3926701570680628,-0.3095238095238095,-0.3862433862433863,-0.4654377880184331,-0.4313725490196078,-0.4313725490196078,-0.3894736842105263,-0.4867256637168141,-0.5063829787234043,-0.4654377880184331,-0.4141414141414141,-0.4051282051282051,-0.3695652173913044,-0.3216374269005848,-0.3294797687861271,-0.2516129032258065,-0.2658227848101266,-0.2926829268292683,-0.3591160220994476,-0.2926829268292683,-0.2467532467532468,-0.1944444444444444,-0.1076923076923077,-0.1145038167938932,-0.1470588235294119,-0.0333333333333333,-0.0866141732283465,-0.2162162162162162,-0.2418300653594771,-0.2214765100671141,-0.2368421052631579,-0.1145038167938932,-0.1343283582089554,-0.1343283582089554
BBXK-L,26.0,0.0443067246323189,3.223057179917445e-07,0.0550497173629803,0.0269152401752052,0.1934887522378765,2.4552610739890874,12.349999999999994,-0.0009065538518997,0.0019358589796107,-0.020489717330364,1.0,0.0805859343817354,6.247776042627988e-08,-0.0364301550672999,1.2794331088213937e-06,0.0746990499094837,6.18622687696414e-07,0.0226320036211205,3.0,3.196282483629615,-0.0070838920005872,-0.0737014232327841,-0.0170031228798825,0.0161050885093748,0.046295632216883,0.0282143854470021,0.23931237877505,0.0669456066945606,-0.0020876826722338,-0.0244897959183674,0.1831683168316831,0.1979949874686717,0.0839002267573696,0.1168224299065421,0.1194379391100703,0.0622222222222221,0.0765765765765764,0.0391304347826089,-0.0439999999999999,0.0213675213675215,0.1039260969976905,-0.0041666666666665,-0.0343434343434343,-0.0459081836327344,-0.0082987551867219,-0.0144329896907214,0.0814479638009051,0.0235546038543899,0.1573849878934625,0.2256410256410257,0.2918918918918918,0.2513089005235602,0.2513089005235602,0.2256410256410257,0.2070707070707071,0.3351955307262571,0.3351955307262571,0.4226190476190476,0.4573170731707319,0.452887537993921,0.3351955307262571,0.2447916666666667,0.3240997229916897,0.4354354354354355,0.536977491961415,0.4707692307692308,0.5320512820512822,0.5031446540880504,0.484472049689441,0.4100294985250738,0.298913043478261,0.2383419689119172,0.231958762886598,0.4100294985250738,0.4058823529411766,0.3351955307262571
BCIP-L,16.0,-0.0495344804079053,1.6335328871098353e-06,0.2790069139909989,0.0887898147444985,0.0984236566947291,0.498135309032313,44.8368,-0.016820311200222,-5.0692273169290514e-05,-0.0230078594337388,1.0,-0.0079490606423094,7.283153122053927e-08,-0.0977298940402342,3.374777803027331e-06,-0.0486064638653867,4.488006697161336e-06,-0.0706081807448783,4.0,3.2806141649441525,-0.0078159684390354,0.0598036723405435,-0.0256823442628141,0.0030260374761918,0.0116971697048852,-0.1403012958348046,1.9363572936428428,0.0491803278688525,0.1296296296296295,0.1090909090909089,0.1090909090909089,0.1090909090909089,0.1090909090909089,0.1090909090909089,0.0517241379310344,0.0517241379310344,0.0338983050847458,0.0701754385964912,0.196078431372549,0.2199999999999999,0.2708333333333332,0.326086956521739,0.2708333333333332,0.4878048780487805,0.6944444444444444,0.7428571428571429,0.6486486486486487,0.5249999999999999,0.3555555555555554,0.4878048780487805,0.4523809523809523,0.1296296296296295,0.2708333333333332,0.2199999999999999,0.2448979591836735,0.1296296296296295,0.2199999999999999,0.3555555555555554,0.2199999999999999,0.3555555555555554,0.0517241379310344,-0.0161290322580645,0.0338983050847458,0.1296296296296295,0.0892857142857141,-0.0161290322580645,-0.0161290322580645,-0.0317460317460317,-0.0895522388059701,-0.046875,-0.1643835616438356,-0.1866666666666666,-0.2077922077922078,-0.2650602409638554,-0.2560975609756097,-0.1866666666666666
BCYN-L,26.0,0.0315489504398427,6.656664249942999e-07,0.1136956203640806,0.1166683670542485,0.2105028338862933,0.8489468896782729,94.20799999999996,-0.0135860853459144,0.0019069160853395,0.076547754089109,1.0,0.0713790979178928,9.387068651146564e-08,-0.0434783181438018,1.1247270597364797e-05,0.0499933856421534,7.65591892048258e-07,-0.0170701694997747,4.0,16.96800247707653,0.0132033785998478,0.1839941021076735,0.9893493759196552,0.0102442824671802,0.0238654044224378,-0.0106506240803447,0.7895856373998136,0.0651806822019587,-0.013,0.0016914749661705,-0.0026945099360053,-0.0195364238410595,-0.0835654596100279,-0.1171735241502683,-0.07526545908807,-0.0509615384615385,-0.0746875,-0.1226666666666667,-0.1163831692032228,-0.0801491146318732,-0.1316715542521994,-0.0835654596100279,-0.070037688442211,-0.0116822429906542,-0.0243822075782538,-0.0253456221198156,0.0830285296269202,0.0281249999999999,0.0185758513931888,-0.040194489465154,-0.1397443346891342,-0.1951617287306333,-0.1568906605922551,-0.0509615384615385,-0.0647504737839544,0.0078284547311096,0.0590128755364807,-0.0143142476697736,-0.0323529411764706,0.0681818181818181,-0.1554478037649743,-0.1673228346456693,-0.176126878130217,-0.2430981595092024,-0.0524799999999999,-0.1038135593220338,-0.0894833948339484,0.05,-0.2141719745222929,-0.3085007006071929,-0.3466460723742277,-0.3041128084606345,-0.3208715596330276,-0.329938900203666,-0.3104331625523987,-0.3183701657458563
BCZB-L,26.0,0.3028751476959432,1.152718820736098e-06,0.1968840195448709,0.0801838301989478,0.1448331047096479,2.643456298679584,-56.5,-0.0007380809097816,-0.0017329657345411,-0.0176040595357409,1.0,0.0470957613814756,1.3748903475712912e-07,0.0584231229690439,6.903992279219313e-06,-0.0200078771169751,2.0229706440870883e-06,0.5134319781640568,2.0,1.981626225236376,0.0519883923634886,0.0094846704971782,-0.1086418837995888,0.0053968831483839,0.016131955773065,0.0277217525640475,0.4290860744685345,0.0187265917602996,0.0809716599190282,0.1508620689655173,0.0897959183673469,0.1410256410256409,-0.0793103448275862,-0.1414790996784566,-0.1496815286624204,-0.2123893805309734,-0.1784615384615384,-0.1387096774193549,-0.2077151335311573,-0.2283236994219653,-0.2684931506849315,-0.327455919395466,-0.3223350253807107,-0.3153846153846154,-0.3100775193798449,-0.3240506329113924,-0.2562674094707521,-0.2822580645161291,-0.3010471204188482,-0.2936507936507936,-0.2215743440233236,-0.1981981981981982,-0.2260869565217391,-0.2077151335311573,-0.2457627118644068,-0.2283236994219653,-0.1884498480243162,-0.1733746130030959,-0.1217105263157894,-0.0696864111498258,-0.1359223300970873,-0.1496815286624204,-0.1010101010101011,-0.0918367346938775,-0.1188118811881188,-0.1188118811881188,-0.0793103448275862,-0.0498220640569395,-0.1158940397350993,-0.1158940397350993,-0.1884498480243162,-0.2192982456140351,-0.2327586206896551,-0.2005988023952095,-0.2803234501347709,-0.3100775193798449
BCZN-L,26.0,-0.0140292754558165,3.3147278251445057e-07,0.056615449160007,0.0595095855885923,0.1459876690817719,1.4558344077144498,125.708,-0.0020919917299922,0.005519494121008,-0.0041303277044058,1.0,-0.0472133998548875,5.41608004846617e-08,0.0380140092305244,6.363852802779834e-07,-0.0104324956159363,6.295289205557212e-07,0.0060562949553296,4.0,3.4462370808141736,0.0838771015562586,-0.012670287939728,-0.0482147892389427,0.014490077608421,0.0441674507811972,-0.1144815534182535,0.6400629256038257,0.0299572039942939,0.1180223285486443,0.0541353383458644,0.0400593471810089,0.0203784570596796,-0.0665778961384819,-0.0690571049136786,-0.1160151324085749,-0.1704142011834318,-0.162485065710872,-0.1839348079161816,-0.1356350184956842,-0.1409313725490196,-0.1781946072684642,-0.1704142011834318,-0.155421686746988,-0.1791569086651053,-0.1848837209302325,-0.1366995073891624,-0.1204516938519447,-0.2494646680942184,-0.2330415754923414,-0.3127450980392157,-0.3472998137802607,-0.3240115718418515,-0.2839632277834525,-0.2502673796791443,-0.1961009174311927,-0.1848837209302325,-0.1604790419161677,-0.208803611738149,-0.1356350184956842,-0.1001283697047497,-0.2810256410256411,-0.2262693156732892,-0.2636554621848739,-0.2558386411889597,-0.0978120978120977,-0.1377613776137762,-0.1215538847117795,-0.0209497206703911,-0.139877300613497,-0.2795477903391573,-0.3746654772524532,-0.3967297762478485,-0.4418789808917197,-0.4054283290924512,-0.409435551811289,-0.4249384741591469
BDAJ-L,26.0,-0.0510217891460277,3.370625468707591e-07,0.0575701791904197,0.1038942581011938,0.1276284130139136,1.7037630860747452,4.75,0.004748591357775,-0.0014201663623453,-0.0524322749781532,1.0,0.0016535758577924,2.420506939971608e-08,-0.0497187695298901,5.541473146763285e-09,0.0307213425362024,6.383739280189488e-07,-0.0766599597585513,5.0,0.2735392790649955,-0.0182373252091396,0.1986469864698645,1.138040925863804,0.0201796919566457,0.0583986793231531,0.138040925863804,-0.2910436048877138,0.03954802259887,0.0925925925925925,0.0993788819875776,0.0993788819875776,0.0993788819875776,0.0993788819875776,0.0925925925925925,0.0231213872832369,0.0858895705521474,0.1132075471698113,0.1273885350318471,0.3511450381679388,0.2642857142857144,0.3111111111111111,0.2733812949640288,0.2291666666666667,0.1568627450980391,0.1273885350318471,0.1062499999999999,0.1644736842105263,0.1799999999999999,0.0411764705882353,0.0727272727272727,0.0858895705521474,0.1644736842105263,0.2206896551724138,0.2733812949640288,0.1879194630872482,0.1721854304635761,0.3615384615384616,0.512820512820513,0.5,0.4750000000000001,0.5526315789473686,0.3720930232558139,0.2919708029197079,0.282608695652174,0.3937007874015747,0.2464788732394367,0.3014705882352939,0.5258620689655173,0.3409090909090908,0.2642857142857144,0.1799999999999999,0.1721854304635761,0.1721854304635761,0.1799999999999999,0.3511450381679388,0.4047619047619046
