firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,secured,securedind,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0491958583756339,-0.0491958583756339,23.0,9.81880842821336e-07,0.1148425665896412,0.0931596872407969,0.0732912928891331,0.5630912782990529,63.633000000000266,-1.771265046646172,-0.0238847141908848,-0.0322057760910971,0.0013544185953706,1.0,1.1739834623589078,0.0679800913309869,1.4547191479027385e-07,0.1929300041086066,-0.369495487534242,9.847669843941582e-05,-0.4397007185293284,2.5473142229315167e-06,3.0,10.48286083766595,0.7442910995798043,-0.0469486369402118,0.0165716564387437,-0.1444572727654227,0.1271940378954363,0.0441035234317465,0.0524404885064459,0.0753100396997804,0.093767395858668,-1.3029080751361972,7.0,0.9291474204722484,0.0135146711467475,0.0488044713648132,0.0604718664289649,4.483424849877516,3.015404360477374,1.0,1.0,0.8021037815733476,-0.1475641344143491,0.1113472289533512,-0.0817664830712192,-0.0023759914690222,-0.217036267481457,-0.1866006041606854,0.0985296925720833,-0.02694165737644,-0.0729332625243406,-0.1101104502973662,-0.0885833623390185,-0.2887410023088415,-0.2887410023088415,-0.2091513138024766,-0.1438613699525912,-0.2016768292682926,-0.1985001530456076,-0.2246076399170863,-0.1888166047087981,-0.1827403245942571,-0.0869944211994421,0.0149224806201548,0.012567672080433,0.0139399806389157,0.2668118045476535,0.2302090674183696,0.3788836229594523,0.4890531703156098,0.6279142057817841,0.7573825503355704,0.8228332753219629,1.3265215459795645,0.6153608883405304,0.4797965526985024,0.2594997594997594,0.2253158633598502,0.1504833040421791,0.2995037220843672,0.3521817712367674,0.2276136896390062,0.1926668184923707,0.2674249757986446,0.0444754686876744,0.1269636324510437,0.1424520069808026,0.1262365591397849,0.2534705600765916,0.1318348822130968,0.134532062391681,0.0766858552631577,0.0575525040387721,0.009834168916313,0.0661644951140065,-0.0350101345126221,-0.093474121516358
BAOH-L,0.1034125465527837,-0.1034125465527837,8.0,7.846395203095965e-07,0.0917728632947934,0.0959339614873566,0.4397516742997175,0.8129661240383997,53.26910000000001,-0.1143962343739622,0.0149426320425641,-0.001367593281584,0.004712362534309,1.0,1.7279912246948048,0.1404185768835982,1.556930944767101e-07,0.3213655272857383,0.7384834507310256,7.47400465085872e-08,-0.0283978428561677,6.349035330961767e-07,4.0,0.6376607326020249,0.6154732881636185,0.1638560023485891,-0.1000660016762876,0.013103184156736,-0.0266196166981127,-0.2858236389446705,-0.1263818942936342,-0.0860031638830973,0.4554720724156222,-0.96693271737482,6.0,0.9648589333795676,0.0357238587509035,0.0659981633286718,0.257580520411824,7.993902421718031,26.996132886497865,1.0,1.0,0.9667947175170094,-0.0084595872258579,0.0944742887129797,-0.0554002495181348,0.0775135155163291,-0.1095531704865485,0.0867909988491364,0.0145278450363197,-0.0072115384615385,0.0024271844660193,0.019753086419753,0.0097799511002445,0.0024271844660193,0.019753086419753,0.029925187032419,0.0324999999999999,0.027363184079602,0.0429292929292928,0.0376884422110552,0.0376884422110552,0.0644329896907216,0.0429292929292928,0.0024271844660193,-0.0095923261390887,-0.0095923261390887,-0.0305164319248826,-0.0305164319248826,-0.0024154589371979,-0.0166666666666667,-0.0372960372960373,-0.0190023752969121,-0.0166666666666667,-0.0190023752969121,0.0,0.027363184079602,0.0508905852417302,0.4802867383512543,0.4697508896797153,0.4047619047619046,0.3812709030100334,0.3905723905723903,0.4390243902439024,0.454225352112676,0.5296296296296295,0.5128205128205128,0.5239852398523985,0.5018181818181817,0.4390243902439024,0.4697508896797153,0.5018181818181817,0.4802867383512543,0.4390243902439024,0.5018181818181817,0.5072992700729926,0.5183823529411764,0.5296296296296295
BBOU-L,0.0304622975437091,-0.0304622975437091,33.0,8.32797481499153e-08,0.0097405505896151,0.0662997042392375,0.1284149617689605,0.5739475451791896,870.0,-0.0007248348923026,0.008366405663413,-0.0510895062733345,0.0053440614867299,1.0,1.6024922990758892,0.0921839554547329,3.211891113219874e-08,0.2444457787918818,-0.067064083457526,1.262440648766453e-06,-0.0001799337843673,2.840229427261575e-07,4.0,14.105499636565265,0.7947430596574129,-0.0196706409261472,-0.0925124248280902,-0.0539621571458032,-0.0077716256188471,-0.1381706636521247,0.0361778558681213,-0.0265994737002529,-0.0944724450878564,-0.3736842105263158,6.0,0.7560907308877065,0.0193606755126658,0.0838338991903891,0.1156408399710354,4.549124687388353,5.35,1.0,1.0,0.6123718775386616,-0.0406809174972979,0.0184583579444772,-0.045141815172921,0.0058544493815299,-0.0541257841402605,0.0834751531654186,-0.0985564957690393,0.0382428940568475,0.0984144341170039,0.0731837606837606,-0.0044598612487611,0.0447217888715547,0.0990153172866519,0.13792126876239,0.1308753166338305,0.1158011663426825,0.1496423462088696,0.1793366598180217,0.2359274069517072,0.3362154971732622,0.3980514961725818,0.3657375934738271,0.3961084086170952,0.3732057416267942,0.6027124052652573,0.5048689138576778,0.64672131147541,0.3946546338077057,0.4898034853540971,0.4093300596282005,0.4526391901663051,0.6313438895655705,0.4288762446657184,0.2969657843770175,0.2552327397688223,0.2861715749039693,0.2739378566899175,0.2109704641350211,0.1189083820662768,0.1395348837209302,0.1915776986951365,0.1951219512195123,0.243577839678118,0.294458762886598,0.3675970047651464,0.3845623707787733,0.437567084078712,0.4228045325779037,0.5026178010471205,0.4621542940320233,0.4799263351749541,0.4324420677361853,0.4853974121996303,0.4793814432989691,0.5418265541059095
BBXK-L,0.1185124552010973,-0.1185124552010973,34.0,9.915767024186915e-07,0.1159766119369907,0.1287142342800262,0.12158016944809,1.977167464514096,120.35,-0.2649973863946891,0.0090150878279722,-0.0285793433132546,0.0025466893039049,1.0,0.9204909735110512,0.0971380780449992,1.043406723278206e-07,0.4058397202861973,-0.2318725099601593,9.22601885849622e-07,-0.0657832329649165,2.220727518836247e-06,4.0,0.5004793591466475,0.4070083223828298,0.0396972691627807,0.3247637769475121,0.2031897198786324,0.3051877297099766,0.4728009207150492,0.0584042872270652,0.4547172053596621,-0.1465484676202483,-3.4944553163731245,8.0,0.622659018052978,0.0080629160971738,0.0289210453485154,0.0985809307246129,8.955244755244756,77.58446186742694,1.0,1.0,0.4844209830071031,0.0933151179753166,0.2762593079281646,-0.0320892880845845,-0.016741148956862,0.0273789281440896,0.1888877966731106,0.0869565217391306,-0.1265822784810127,-0.188235294117647,-0.3611111111111111,-0.4025974025974026,-0.4273858921161826,-0.2698412698412699,-0.2417582417582418,-0.2500000000000001,0.0072992700729925,-0.0921052631578948,-0.1375,-0.1265822784810127,-0.0921052631578948,-0.0482758620689656,-0.0142857142857143,0.0147058823529411,0.0375939849624058,0.5164835164835164,0.3799999999999999,0.3018867924528301,0.4226804123711338,0.3799999999999999,0.3799999999999999,0.4838709677419353,0.3799999999999999,-0.1210191082802548,-0.2247191011235956,-0.352112676056338,-0.2774869109947644,-0.2333333333333334,-0.2659574468085106,-0.2736842105263158,-0.3365384615384615,-0.3459715639810427,-0.3920704845814978,-0.5241379310344828,-0.5106382978723405,-0.5053763440860215,-0.5257731958762888,-0.4412955465587045,-0.5257731958762888,-0.54,-0.5140845070422535,-0.5460526315789473,-0.5369127516778525,-0.5369127516778525,-0.5157894736842106,-0.5157894736842106
BCIP-L,0.1763363465519864,-0.1763363465519864,23.0,1.0110280037288553e-05,1.1825167146412123,0.0813636027571991,-0.0880797034503814,0.260842249210157,21.858299999999986,-0.2827268646153572,0.0003237611297303,0.5865752051109677,0.0012559255444685,1.0,0.8598142276932716,0.2472739289240651,-5.023207891931061e-06,0.0965280240359482,0.090146937327595,1.2885712823815973e-06,-0.0701844174898066,2.7373348025177006e-05,3.0,0.2463979720114152,0.2006804339946868,0.0152461934610047,-0.1119547242205496,-0.0286355757161529,-0.052492028829492,-0.1098292253000523,-0.1839505126407548,0.0283417904221317,-0.3004419462668665,-1.5011557984876187,3.0,0.8425812749294608,-0.0029667204438867,-0.0117869809989224,0.1189227324245847,1.6514988112165818,4.556977100238248,1.0,1.0,1.7959307544132743,-0.1143768213111707,-0.3772899011785092,-0.176586689604173,-0.0527062946957976,-0.0044198530472354,-0.0915770747199113,0.0909090909090908,-0.12,-0.2666666666666666,-0.3333333333333333,-0.3888888888888888,-0.4054054054054054,-0.2142857142857143,-0.2666666666666666,-0.3714285714285713,-0.3529411764705883,-0.4210526315789473,-0.4634146341463414,-0.4883720930232558,-0.4634146341463414,-0.4210526315789473,-0.3714285714285713,-0.4210526315789473,-0.4210526315789473,-0.2142857142857143,-0.2903225806451612,-0.3714285714285713,-0.2903225806451612,-0.2903225806451612,-0.3125,-0.3125,-0.3125,-0.4883720930232558,-0.45,-0.5217391304347827,-0.5319148936170213,-0.5111111111111111,-0.5111111111111111,-0.4761904761904761,-0.5,-0.4634146341463414,-0.4054054054054054,-0.45,-0.4761904761904761,-0.4634146341463414,-0.4054054054054054,-0.4210526315789473,-0.5,-0.45,-0.4358974358974359,-0.4883720930232558,-0.56,-0.5510204081632653,-0.5925925925925926,-0.6451612903225806
BCQF-L,0.0361856143994749,-0.0361856143994749,33.0,4.271229810948398e-07,0.0499570795753632,0.0659622359043818,0.0888748731158761,0.6858729003985603,-314.6939000000001,-0.0899547233493702,0.0043659141787594,-0.0056174247204933,0.0005135349808676,1.0,1.310072089238268,0.262353589616733,4.9081651005808357e-08,0.1953803950751196,-0.3581610885986515,2.224642275640292e-05,-0.0223304561712644,8.695316375501783e-07,4.0,15.189548288172931,0.3514800134356785,0.0097643380059608,-0.1562155328460654,-0.1006285076165877,0.015534883144034,-0.1776433189421304,-0.0414427702820711,-0.0255311034264578,0.0483974476296218,-0.9603843763311876,6.0,1.0889066918685342,0.0071765216684265,0.0220491536127638,0.0359590429162064,5.831694305102072,2.140720625099615,1.0,1.0,0.6554671614217791,0.0652867096866729,0.1527993708372056,0.1160255338378168,0.0030645023384347,0.0157960614038635,0.0302161436987974,0.0816494845360824,-0.0900562851782363,-0.0338645418326694,-0.175310321373916,-0.247945417894247,-0.2293636291411774,-0.1874685877031328,-0.186241610738255,-0.1958882533366492,-0.1599549666580063,-0.1563750217429118,-0.1693783182051721,-0.2056342641880272,-0.1924741924741925,-0.1427308882015024,-0.1589352293418885,-0.0760144789483711,-0.043203787729335,0.0396570203644159,-0.0013384124369401,-0.0673973656379194,-0.0382708705135831,0.032244333297861,0.102773988176444,0.2447067881432052,0.4856792770715268,0.2123484564429445,0.025695252194142,-0.0117167600611309,-0.0339607608803903,0.071113074204947,0.1229451261866172,0.178901312591152,0.1200923787528869,0.0250449117615978,0.0673415492957747,0.0574512155238198,0.1582089552238805,0.1630695443645082,0.1571036621734463,0.0945610471676821,0.0467249379518721,0.0867129733363207,-0.0092942498212643,-0.0346337579617834,-0.0898855319947457,-0.0251256281407035,-0.0198059822150362,0.0437964058969115
BCYN-L,0.0426193025103389,-0.0426193025103389,33.0,5.184721693981333e-07,0.0606414465403877,0.1365389331481366,0.5598346195444808,1.0998134298919493,-1080.6435,0.1615810978059816,0.0155512079590956,-0.0649919548748161,-0.0093758517649821,1.0,1.934901409090812,0.0692469997697193,2.1264294456306075e-07,0.3635221873986219,0.3159701065929636,1.7120918944529472e-05,0.0401110635252321,4.667983398916273e-07,3.0,12.477422389890975,0.7293862905118442,0.0377641483570216,0.0768832802543038,0.0533115083372803,0.1588830490545822,0.0309078320809754,0.0358005430174692,0.5217423820204551,-0.1372426922899675,-0.2015265034936154,8.0,1.5043953451260106,0.0445904514309836,0.0892086460264286,0.3333778054043009,4.153257468776472,20.37054897178541,1.0,1.0,0.7030812613107775,0.0652743705773186,0.1020827823573306,-0.0226798557164648,0.0652024522537563,0.0264252438954608,0.4350760661021758,0.0478913509649749,-0.1079228439343216,-0.0649958228905597,0.0234089246525237,0.1261823304487825,0.1868504772004242,0.2075960293482952,0.1348610829446359,0.0271659324522761,-0.1110405083399523,-0.0704318936877076,-0.1261711430356028,-0.102773769440436,-0.0044476071873331,-0.1234335839598997,-0.0197933088106498,0.015055323780156,0.1394827937283649,0.2744249601457529,0.2018900343642611,0.3445458913983663,0.305950991831972,0.2479928635147188,0.2479928635147188,0.2552714221624048,0.2413487133984029,0.2785012565684257,0.3020009306654259,0.3282696415855684,0.2947709393799167,0.2953703703703703,0.2263861494630725,0.207856680336715,0.2152008686210642,0.2666364870982345,0.2643470402169001,0.3102317958323577,0.3133067355080967,0.3241836251774728,0.3114600421842044,0.2700862460281434,0.2764598540145984,0.2992802414673787,0.305950991831972,0.2899953895804517,0.3133067355080967,0.2413487133984029,0.2609283461018477,0.38480574115318
BCZB-L,0.012751084994431,-0.012751084994431,34.0,1.5833110144296622e-06,0.1851869317302049,0.0234839476813317,0.10062893081761,1.6562443201347277,49.0,1.8592349526747407,0.0066059837922955,-0.0185305495949146,-0.0005548197730608,1.0,0.6840291852452371,0.0850164732846297,1.272588812500156e-07,0.1561084174548923,-0.1984585741811175,6.95899632428988e-06,0.4615384615384615,3.475464483650721e-06,4.0,0.906083493885298,0.358267716535433,-0.0030792326540834,0.1331500019112743,-0.092386185126299,0.1034826578257139,0.0794897381113516,-0.0766875198610257,-0.0072306466918818,0.1999556868987248,-0.4903988183161004,6.0,0.501925415484394,0.0056083502103131,0.0203504804974561,0.0744660306670271,29.28011753183154,8.136908002177464,1.0,1.0,0.4695417186575327,0.0695493204037834,0.2754391278013325,0.0212390060298805,0.0406565455846117,-0.0037180730682185,0.029158633985128,-0.0257510729613734,-0.0642570281124498,-0.1240601503759398,-0.1909722222222222,-0.1557971014492752,-0.1678571428571428,-0.2101694915254237,-0.1795774647887323,-0.238562091503268,-0.1824561403508772,-0.1433823529411765,-0.1305970149253731,-0.0210084033613444,-0.0251046025104603,0.0401785714285714,-0.037190082644628,0.0309734513274337,0.0787037037037037,0.1256038647342996,0.2263157894736842,0.3016759776536313,0.2459893048128341,0.1477832512315271,0.2010309278350517,0.1948717948717948,0.0938967136150235,0.1421568627450979,0.1592039800995026,0.0130434782608697,0.0938967136150235,0.1365853658536586,0.059090909090909,0.1827411167512691,0.1887755102040818,0.1827411167512691,0.165,0.0086580086580085,-0.0085106382978723,0.0043103448275862,-0.1881533101045296,-0.120754716981132,-0.238562091503268,-0.2579617834394905,-0.2649842271293374,-0.2852760736196318,-0.2874617737003058,-0.2649842271293374,-0.2626582278481012,-0.2579617834394905
BCZN-L,0.0090617378590181,0.0090617378590181,33.0,3.044597739099601e-07,0.0356101680919381,0.0829562316087498,0.2950448313327539,0.8692680619740725,35.720999999999975,-0.3334622812679105,0.0452594656497643,-0.0255710890766029,0.0019828679239007,1.0,1.6642544588666148,0.1928399332241684,5.7070431949269343e-08,0.352353713352892,-0.1454748963286239,5.101787399782972e-07,-0.0827790312655669,3.083443969637727e-07,5.0,3.5273284084322687,0.3824302567833039,0.0003338716545909,-0.272960159248357,0.000741245173756,0.0718124496746095,-0.3707575473584089,-0.2252125727512076,-0.252306973564967,0.0437380266986627,0.0894202467909094,5.0,0.9569114462993856,0.0216830056640181,0.0436797410446867,0.1309308920527284,7.295178364959854,4.085961631167546,1.0,1.0,0.4923265260245479,0.1955533578654905,0.0863456416216051,0.1503938155278255,0.0424300587150016,0.3248442524316927,0.0504288944008439,0.1080536912751679,-0.0975166565717747,-0.0368455074337427,-0.2436548223350253,-0.2836538461538461,-0.2267773741567202,-0.206180074587107,-0.1125670041691482,-0.1980624327233583,-0.206180074587107,-0.199355185384202,-0.2223382045929018,-0.1924119241192411,-0.2561158262606091,-0.2394078611536497,-0.1893362350380848,-0.1722222222222221,-0.1219799646434884,0.0597439544807965,-0.033722438391699,0.0156782549420586,0.0129163834126444,-0.017798286090969,0.1127707244212099,0.2035541195476575,0.4030131826741998,0.153250773993808,0.0574875798438609,0.0136054421768707,0.0719424460431654,0.0742609949531363,0.2016129032258065,0.2595097210481827,0.1658841940532083,0.0163710777626193,0.2173202614379086,0.0589907604832977,0.1640625,0.1825396825396825,0.2143439282803587,0.3256227758007117,0.2563237774030356,0.2213114754098362,0.1012564671101257,0.0899780541331383,0.0773680404916847,0.1348057882711348,0.1262282690854119,0.1987127916331457
BDIM-L^C23,0.0829477773434425,-0.0829477773434425,10.0,1.016573102369208e-06,0.1189002362716604,0.1485955985792241,0.2838934941726951,0.5982624987727053,-12.705700000000007,-1.737645859883722,-0.0030799736813977,0.0340407170797012,-0.0045750363151649,1.0,2.685463769933312,0.1337001485375086,1.577222434950613e-07,0.1966076138823391,0.4360609993559193,6.893543879081868e-08,-0.4313550558608244,9.904551050349022e-07,4.0,0.4960373291951733,0.3561011672890082,0.0859386434241023,0.1034103023640669,-0.2976099849817148,-0.2263443807827815,0.0809033648363089,-0.0493802991143636,-0.358741171955253,-0.164783207526744,-1.038585100502737,4.0,1.804511393021091,0.0228200239660077,0.0451094192864107,0.1069042331035163,3.4144068209919927,18.39726459367716,1.0,1.0,0.9008525383699976,0.0470407246995334,0.0939537754129164,0.0134444468544608,0.0801590909066641,0.0016040886221375,-0.0823753000298411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
